time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397232,-41.786602,0,83
5,0,-22.397232,-41.786602,0,83
7,0,-22.397232,-41.786602,0,83
8,0.8,-22.39723,-41.786594,0.101,83
9,2.9,-22.397224,-41.786575,0.319,83
10,4.5,-22.397221,-41.78656,0.9,78
11,6.2,-22.397215,-41.786545,1.032,78
12,8.3,-22.397209,-41.786526,1.65,78
13,9.9,-22.397203,-41.78651,1.828,78
14,11.7,-22.397196,-41.786495,1.772,78
15,13.4,-22.39719,-41.78648,1.784,78
16,15.1,-22.397184,-41.786465,1.786,78
17,17.3,-22.397177,-41.786446,1.8,78
18,18.9,-22.397171,-41.78643,1.798,78
19,20.6,-22.397165,-41.786415,1.782,78
20,22.3,-22.397159,-41.7864,1.782,78
21,24,-22.397154,-41.786385,1.78,78
22,25.7,-22.397148,-41.786369,1.694,78
23,27.8,-22.397142,-41.78635,1.768,78
24,29.5,-22.397137,-41.786335,1.766,78
25,31.2,-22.397131,-41.78632,1.766,80
26,33,-22.397123,-41.786304,1.786,80
27,34.7,-22.397116,-41.786289,1.802,80
28,36.3,-22.397106,-41.786278,1.706,80
29,38.1,-22.397098,-41.786262,1.726,80
30,39.5,-22.397091,-41.786251,1.678,82
31,41.4,-22.397081,-41.786236,1.698,82
32,42.9,-22.397074,-41.786224,1.632,82
33,44.7,-22.397066,-41.786209,1.674,82
34,46.4,-22.39706,-41.786194,1.654,82
35,48.2,-22.397053,-41.786179,1.72,85
36,49.9,-22.397045,-41.786163,1.698,85
37,51.6,-22.397039,-41.786148,1.748,85
38,53.4,-22.397032,-41.786133,1.746,85
39,54.9,-22.397024,-41.786121,1.698,85
40,56.5,-22.397018,-41.786106,1.68,86
41,58.3,-22.397011,-41.786091,1.682,86
42,59.8,-22.397003,-41.786079,1.632,86
43,61.6,-22.396995,-41.786064,1.632,86
44,63,-22.396988,-41.786053,1.632,86
45,64.9,-22.396978,-41.786037,1.674,86
46,66.5,-22.396969,-41.786026,1.632,86
47,68.4,-22.396959,-41.786011,1.72,86
48,70,-22.39695,-41.785999,1.682,86
49,71.6,-22.39694,-41.785988,1.708,86
50,73.1,-22.396931,-41.785976,1.644,90
51,74.7,-22.396921,-41.785965,1.646,90
52,76.5,-22.396913,-41.78595,1.624,90
53,78,-22.396906,-41.785938,1.596,90
54,79.6,-22.396896,-41.785927,1.598,90
55,81.3,-22.396889,-41.785912,1.638,91
56,82.9,-22.396879,-41.7859,1.636,91
57,84.5,-22.39687,-41.785889,1.598,91
58,85.9,-22.396862,-41.785877,1.598,91
59,87.5,-22.396852,-41.785866,1.596,91
60,89.1,-22.396843,-41.785854,1.558,92
61,90.4,-22.396833,-41.785847,1.506,92
62,92,-22.396824,-41.785835,1.504,92
63,93.6,-22.396814,-41.785824,1.53,92
64,95.1,-22.396803,-41.785816,1.514,92
65,96.8,-22.396791,-41.785805,1.542,92
66,98.3,-22.39678,-41.785797,1.578,92
67,100.1,-22.396769,-41.785786,1.608,92
68,101.8,-22.396757,-41.785774,1.638,92
69,103.3,-22.396746,-41.785767,1.638,92
70,104.9,-22.396736,-41.785755,1.608,92
71,106.6,-22.396725,-41.785744,1.654,92
72,108.1,-22.396717,-41.785732,1.598,92
73,109.6,-22.396707,-41.785721,1.57,92
74,111.1,-22.3967,-41.785709,1.56,92
75,112.2,-22.396692,-41.785702,1.474,92
76,113.7,-22.396685,-41.78569,1.418,92
77,115.1,-22.396677,-41.785679,1.418,92
78,116.6,-22.396669,-41.785667,1.392,92
79,118.1,-22.396662,-41.785656,1.392,92
80,119.5,-22.396654,-41.785644,1.452,94
81,121.3,-22.396646,-41.785629,1.518,94
82,123.1,-22.396639,-41.785614,1.584,94
83,124.5,-22.396631,-41.785602,1.582,94
84,126.3,-22.396624,-41.785587,1.65,94
85,128.1,-22.396616,-41.785572,1.716,93
86,129.9,-22.396608,-41.785557,1.716,93
87,131.2,-22.396603,-41.785545,1.628,93
88,133,-22.396595,-41.78553,1.696,93
89,134.8,-22.396587,-41.785515,1.694,93
90,136.2,-22.39658,-41.785503,1.628,93
91,137.9,-22.396574,-41.785488,1.61,93
92,139.4,-22.396566,-41.785477,1.632,93
93,141.1,-22.396559,-41.785461,1.632,93
94,142.6,-22.396551,-41.78545,1.566,93
95,144.3,-22.396545,-41.785435,1.614,93
96,145.7,-22.396538,-41.785423,1.566,93
97,147.1,-22.396532,-41.785412,1.544,93
98,148.8,-22.396526,-41.785397,1.524,93
99,150.1,-22.396521,-41.785385,1.502,93
100,151.4,-22.396515,-41.785374,1.432,93
101,152.8,-22.396508999999998,-41.785362,1.408,93
102,154.1,-22.396503,-41.785351,1.408,93
103,155.9,-22.396496,-41.785336,1.426,93
104,157.4,-22.396488,-41.785324,1.448,93
105,158.7,-22.396482,-41.785313,1.448,92
106,160.3,-22.396473,-41.785301,1.5,92
107,162.1,-22.396465,-41.785286,1.588,92
108,163.5,-22.396458,-41.785274,1.522,92
109,165.1,-22.396448,-41.785263,1.548,92
110,166.7,-22.396439,-41.785252,1.598,91
111,168.3,-22.396429,-41.78524,1.596,91
112,169.9,-22.396419,-41.785229,1.558,91
113,171.4,-22.39641,-41.785217,1.584,91
114,173.3,-22.3964,-41.785202,1.646,91
115,174.9,-22.396391,-41.785191,1.646,92
116,176.6,-22.396379,-41.785179,1.676,92
117,178.4,-22.396368,-41.785168,1.704,92
118,180.1,-22.396357,-41.785156,1.736,92
119,181.6,-22.396345,-41.785149,1.656,92
120,183.3,-22.396334,-41.785137,1.684,93
