time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.396763,-41.785839,0,95
5,0,-22.396763,-41.785839,0,95
6,1.1,-22.396753,-41.785835,0.183,95
7,3.2,-22.396742,-41.78582,0.457,95
8,4.7,-22.396732,-41.785809,0.588,95
9,6.5,-22.396725,-41.785793,0.722,95
10,8.1,-22.396715,-41.785782,1.62,96
11,9.9,-22.396707,-41.785767,1.76,96
12,11.3,-22.3967,-41.785755,1.62,96
13,13.2,-22.39669,-41.78574,1.7,96
14,15.1,-22.396681,-41.785725,1.72,96
15,17,-22.396671,-41.785709,1.78,98
16,18.9,-22.396662,-41.785694,1.8,98
17,20.8,-22.396652,-41.785679,1.9,98
18,22.9,-22.396645,-41.78566,1.94,98
19,24.7,-22.396637,-41.785644,1.92,98
20,26.9,-22.396629,-41.785625,1.98,98
21,29,-22.396622,-41.785606,2.02,98
22,30.8,-22.396614,-41.785591,2,98
23,32.9,-22.396606,-41.785572,2,98
24,34.8,-22.396597,-41.785557,2.02,98
25,37,-22.396589,-41.785538,2.02,99
26,38.7,-22.396582,-41.785522,1.94,99
27,40.9,-22.396574,-41.785503,2.02,99
28,42.7,-22.396566,-41.785488,1.96,99
29,44.4,-22.396559,-41.785473,1.92,99
30,46.5,-22.396553,-41.785454,1.9,98
31,48.2,-22.396547,-41.785438,1.9,98
32,50.3,-22.396542,-41.785419,1.88,98
33,51.9,-22.396536,-41.785404,1.84,98
34,54.1,-22.396528,-41.785385,1.94,98
35,55.9,-22.396521,-41.78537,1.88,100
36,57.7,-22.396513,-41.785355,1.9,100
37,59.8,-22.396505,-41.785336,1.9,100
38,61.6,-22.396498,-41.78532,1.94,100
39,63.5,-22.396488,-41.785305,1.88,100
40,65.5,-22.396477,-41.78529,1.92,101
41,67.4,-22.396467,-41.785274,1.94,101
42,69.5,-22.396454,-41.785259,1.94,101
43,71.6,-22.396442,-41.785244,2,101
44,73.9,-22.396427,-41.785229,2.08,101
45,76,-22.396414,-41.785213,2.1,103
46,78.5,-22.3964,-41.785194,2.22,103
47,80.8,-22.396385,-41.785179,2.26,103
48,82.9,-22.396372,-41.785164,2.26,103
49,85.1,-22.396358,-41.785149,2.24,103
50,87.6,-22.396345,-41.78513,2.32,107
51,89.7,-22.396332,-41.785114,2.24,107
52,91.9,-22.396318,-41.785099,2.22,107
53,94.2,-22.396307,-41.78508,2.26,107
54,96.3,-22.396295,-41.785065,2.24,107
55,98.7,-22.396282,-41.785046,2.22,109
56,100.6,-22.396273,-41.78503,2.18,109
57,102.9,-22.396261,-41.785011,2.2,109
58,105.3,-22.39625,-41.784992,2.22,109
59,107.5,-22.39624,-41.784973,2.24,109
60,109.7,-22.396231,-41.784954,2.2,111
61,112,-22.396221,-41.784935,2.28,111
62,114.2,-22.396212,-41.784916,2.26,111
63,116.4,-22.396202,-41.784897,2.22,111
64,118.7,-22.396192,-41.784878,2.24,111
65,120.8,-22.396185,-41.784859,2.22,113
66,122.9,-22.396177,-41.78484,2.18,113
67,125.4,-22.39617,-41.784817,2.24,113
68,127.6,-22.396162,-41.784798,2.24,113
69,129.6,-22.396156,-41.784779,2.18,113
70,132.1,-22.396149,-41.784756,2.26,115
71,134.3,-22.396141,-41.784737,2.28,115
72,136.5,-22.396131,-41.784718,2.22,115
73,138.7,-22.396122,-41.784698,2.22,115
74,140.9,-22.396112,-41.784679,2.26,115
75,143.3,-22.396101,-41.78466,2.24,113
76,145.3,-22.39609,-41.784645,2.2,113
77,147.6,-22.396078,-41.784626,2.22,113
78,149.7,-22.396067,-41.784611,2.2,113
79,152,-22.396055,-41.784592,2.22,113
80,154,-22.396044,-41.784576,2.14,115
81,156.4,-22.396032,-41.784557,2.22,115
82,158.3,-22.396023,-41.784542,2.14,115
83,160.3,-22.396011,-41.784527,2.12,115
84,162.2,-22.396002,-41.784512,2.04,115
85,164.3,-22.395994,-41.784492,2.06,114
