time,distance,lat,lng,velocity_smooth
179,369.2,-22.39565,-41.783836,2.28
180,371.5,-22.39564,-41.783817,2.34
181,373.7,-22.395628,-41.7838,2.38
182,376.2,-22.395615,-41.78378,2.44
183,378.7,-22.395603,-41.78376,2.36
184,381.2,-22.39559,-41.78374,2.4
185,383.4,-22.395578,-41.783722,2.38
186,385.6,-22.395565,-41.783707,2.38
187,388,-22.395552,-41.783688,2.36
188,390.3,-22.39554,-41.78367,2.32
189,392.8,-22.395527,-41.78365,2.32
190,394.9,-22.395515,-41.783634,2.3
191,397.2,-22.395504,-41.783615,2.32
192,399.1,-22.395494,-41.7836,2.22
193,401.4,-22.395485,-41.78358,2.22
194,403.8,-22.395475,-41.78356,2.2
195,405.8,-22.395466,-41.783543,2.18
196,408,-22.395456,-41.783524,2.16
197,410.7,-22.395447,-41.7835,2.32
198,413,-22.395437,-41.78348,2.32
199,415.3,-22.395428,-41.78346,2.3
200,417.8,-22.395416,-41.78344,2.4
201,420.3,-22.395407,-41.783417,2.46
202,422.6,-22.395397,-41.783398,2.38
203,425.2,-22.395388,-41.783375,2.44
204,427.3,-22.39538,-41.783356,2.4
205,429.4,-22.395374,-41.783337,2.32
206,431.4,-22.395369,-41.783318,2.22
207,433.4,-22.395363,-41.7833,2.16
208,435.3,-22.395355,-41.783283,2.02
209,437.4,-22.395348,-41.783264,2.02
210,439.7,-22.395338,-41.783245,2.06
211,441.9,-22.395329,-41.783226,2.1
212,444.2,-22.395317,-41.783207,2.16
213,446.4,-22.395308,-41.783188,2.22
214,448.7,-22.395296,-41.78317,2.26
215,451.1,-22.395285,-41.78315,2.28
216,453.8,-22.395273,-41.783127,2.38
217,456,-22.395264,-41.783108,2.36
218,458.3,-22.395252,-41.78309,2.38
219,461.1,-22.39524,-41.783066,2.48
220,463.6,-22.395227,-41.783047,2.5
221,466.2,-22.395216,-41.783024,2.48
222,468.7,-22.395203,-41.783005,2.54
223,471.6,-22.39519,-41.78298,2.66
224,474.1,-22.395174,-41.782963,2.6
225,476.6,-22.39516,-41.782944,2.6
226,479.2,-22.395145,-41.782925,2.6
227,481.6,-22.395132,-41.782906,2.58
228,484.2,-22.395117,-41.782887,2.52
229,486.8,-22.395102,-41.782867,2.54
230,489,-22.395088,-41.782852,2.48
231,491.5,-22.395075,-41.782833,2.46
232,493.5,-22.395063,-41.782818,2.38
233,495.6,-22.395054,-41.7828,2.28
234,497.9,-22.395044,-41.78278,2.22
235,500.4,-22.395037,-41.782757,2.28
236,502.7,-22.395027,-41.782738,2.24
237,505.2,-22.39502,-41.782715,2.34
238,507.3,-22.395012,-41.782696,2.34
239,509.9,-22.395004,-41.782673,2.4
240,512.3,-22.394997,-41.78265,2.38
241,514.6,-22.394989,-41.78263,2.38
242,517.1,-22.39498,-41.782608,2.38
243,519.2,-22.39497,-41.78259,2.38
244,521.9,-22.39496,-41.782566,2.4
245,524.2,-22.394949,-41.782547,2.38
246,526.8,-22.39494,-41.782524,2.44
247,529.6,-22.394928,-41.7825,2.5
248,532,-22.394918,-41.78248,2.56
249,534.7,-22.394909,-41.782455,2.56
250,537.2,-22.3949,-41.782433,2.6
251,539.8,-22.39489,-41.78241,2.6
252,542.4,-22.39488,-41.782387,2.56
253,545.4,-22.39487,-41.78236,2.68
254,548,-22.394861,-41.782337,2.66
255,550.6,-22.394852,-41.782314,2.68
256,553.3,-22.394842,-41.78229,2.7
257,555.6,-22.394833,-41.78227,2.64
258,558.2,-22.394825,-41.782246,2.56
259,560.4,-22.394815,-41.782227,2.48
260,563,-22.394806,-41.782204,2.48
261,565.7,-22.394796,-41.78218,2.48
262,567.9,-22.394789,-41.78216,2.46
263,570.4,-22.394777,-41.78214,2.44
264,573,-22.394768,-41.782116,2.52
265,575.4,-22.394756,-41.782097,2.48
266,578.1,-22.394745,-41.782074,2.48
267,580.9,-22.394733,-41.78205,2.6
268,583.3,-22.394722,-41.78203,2.58
269,586.2,-22.394709,-41.782005,2.64
270,588.9,-22.394697,-41.781982,2.7
271,591.4,-22.394688,-41.78196,2.66
272,594.1,-22.394676,-41.781937,2.64
273,596.7,-22.394667,-41.781914,2.68
274,599.5,-22.394655,-41.78189,2.66
275,602,-22.394646,-41.781868,2.62
276,604.6,-22.394636,-41.781845,2.64
277,607.3,-22.394625,-41.781822,2.64
278,609.8,-22.394615,-41.7818,2.62
279,612.5,-22.394604,-41.781776,2.6
280,615.3,-22.39459,-41.781754,2.66
281,618.1,-22.394577,-41.78173,2.7
282,620.8,-22.394562,-41.78171,2.7
283,623.4,-22.394548,-41.78169,2.72
284,626,-22.394533,-41.78167,2.7
285,628.9,-22.394518,-41.781647,2.72
286,631.5,-22.394503,-41.781628,2.68
287,634.5,-22.394487,-41.781605,2.74
288,637,-22.394472,-41.781586,2.72
289,639.9,-22.394457,-41.781563,2.78
290,642.5,-22.394442,-41.781544,2.72
291,645.1,-22.394426,-41.781525,2.72
292,647.6,-22.394413,-41.781506,2.62
293,650.4,-22.3944,-41.781483,2.68
294,652.7,-22.394388,-41.781464,2.56
295,655.5,-22.394377,-41.78144,2.6
296,657.9,-22.394365,-41.78142,2.56
297,660.2,-22.394356,-41.7814,2.52
298,662.7,-22.394344,-41.78138,2.46
299,665.2,-22.394335,-41.781357,2.5
300,667.6,-22.394323,-41.781338,2.42
301,670.2,-22.394314,-41.781315,2.46
302,672.4,-22.394304,-41.781296,2.44
303,674.9,-22.394297,-41.781273,2.44
304,677.2,-22.394287,-41.781254,2.4
305,679.3,-22.39428,-41.781235,2.34
306,682.1,-22.39427,-41.78121,2.38
307,684.2,-22.39426,-41.781193,2.36
308,686.3,-22.394253,-41.781174,2.28
309,688.5,-22.394243,-41.781155,2.26
310,691.3,-22.394234,-41.78113,2.4
311,693.3,-22.394224,-41.781113,2.24
312,696,-22.394213,-41.78109,2.36
313,698.2,-22.394205,-41.78107,2.38
314,700.7,-22.394196,-41.781048,2.44
315,703.3,-22.394186,-41.781025,2.4
316,705.6,-22.394175,-41.781006,2.46
317,708.3,-22.394165,-41.780983,2.46
318,710.9,-22.394154,-41.78096,2.54
319,713.8,-22.39414,-41.780937,2.62
320,716.5,-22.394127,-41.780914,2.64
321,719.3,-22.394115,-41.78089,2.74
322,721.7,-22.394104,-41.78087,2.68
323,724.5,-22.394093,-41.780846,2.72
324,727.2,-22.394081,-41.780823,2.68
325,729.9,-22.39407,-41.7808,2.68
326,732.5,-22.39406,-41.780777,2.64
327,735.1,-22.39405,-41.780754,2.68
328,737.8,-22.39404,-41.78073,2.66
329,740.1,-22.394032,-41.78071,2.58
330,742.9,-22.394022,-41.780685,2.6
331,745.6,-22.394014,-41.78066,2.62
332,748.2,-22.394005,-41.780636,2.62
333,750.8,-22.393997,-41.780613,2.6
334,753.7,-22.39399,-41.780586,2.72
335,756.2,-22.393982,-41.780563,2.66
336,758.8,-22.393972,-41.78054,2.64
337,761.1,-22.393963,-41.78052,2.58
338,763.5,-22.393951,-41.7805,2.54
339,765.9,-22.39394,-41.78048,2.44
340,768.7,-22.393927,-41.780457,2.5
341,771.3,-22.393913,-41.780437,2.5
342,774,-22.3939,-41.780415,2.58
343,776.9,-22.393887,-41.78039,2.68
344,779.3,-22.393873,-41.780373,2.68
345,782.1,-22.39386,-41.78035,2.68
346,784.8,-22.393847,-41.780327,2.7
347,787.2,-22.393835,-41.780308,2.64
348,789.9,-22.393824,-41.780285,2.6
349,792.6,-22.393812,-41.780262,2.66
350,795.2,-22.3938,-41.78024,2.62
351,797.5,-22.39379,-41.78022,2.54
352,800.3,-22.393778,-41.780197,2.62
353,803,-22.393766,-41.780174,2.62
354,805.4,-22.393753,-41.780155,2.56
355,808.2,-22.39374,-41.780132,2.6
356,810.7,-22.393726,-41.780113,2.64
358,813,-22.393715,-41.780094,2
361,824.8,-22.39367,-41.77999,2.82
362,826.3,-22.393661,-41.77998,2.6
363,828.4,-22.393648,-41.779964,3.08
364,830.8,-22.393637,-41.779945,2.967
365,832.9,-22.393623,-41.77993,2.843
366,835.3,-22.393612,-41.77991,2.1
367,837.7,-22.393599,-41.779892,2.28
368,840.2,-22.393585,-41.779873,2.36
369,842.6,-22.393572,-41.779854,2.36
370,845,-22.39356,-41.779835,2.42
371,847.8,-22.393549,-41.77981,2.5
372,850.4,-22.393536,-41.77979,2.54
373,853.2,-22.393524,-41.779766,2.6
374,855.8,-22.393513,-41.779743,2.64
375,858.4,-22.393503,-41.77972,2.68
376,861.1,-22.393492,-41.779697,2.66
377,863.7,-22.39348,-41.779675,2.66
378,866.1,-22.393469,-41.779655,2.58
379,868.8,-22.393457,-41.779633,2.6
380,871.2,-22.393446,-41.779613,2.56
381,873.9,-22.393433,-41.77959,2.56
382,876.4,-22.39342,-41.77957,2.54
383,878.9,-22.393408,-41.77955,2.56
384,881.8,-22.393394,-41.779526,2.6
385,884.1,-22.393383,-41.779507,2.58
386,886.9,-22.39337,-41.779484,2.6
387,889.7,-22.393358,-41.77946,2.66
388,892.3,-22.393347,-41.779438,2.68
389,895.1,-22.393333,-41.779415,2.66
390,897.4,-22.393322,-41.779396,2.66
391,900.2,-22.393309,-41.779373,2.66
392,902.7,-22.393295,-41.779354,2.6
393,905.5,-22.393284,-41.77933,2.64
394,907.9,-22.39327,-41.779312,2.56
395,910.4,-22.39326,-41.77929,2.6
396,913.5,-22.393248,-41.779263,2.66
397,916.2,-22.393236,-41.77924,2.7
398,918.9,-22.393225,-41.779217,2.68
399,921.6,-22.393213,-41.779194,2.74
400,924.3,-22.393202,-41.77917,2.78
401,926.8,-22.39319,-41.77915,2.66
402,929.2,-22.393179,-41.77913,2.6
403,932,-22.393166,-41.779106,2.62
404,934.4,-22.393154,-41.779087,2.56
405,937,-22.393145,-41.779064,2.54
406,939.4,-22.393133,-41.779045000000004,2.52
407,942,-22.393122,-41.779022,2.56
408,944.5,-22.393112,-41.779,2.5
409,947.4,-22.3931,-41.778976,2.6
410,949.8,-22.393091,-41.778954,2.56
411,952.5,-22.393082,-41.77893,2.62
412,955,-22.393072,-41.778908,2.6
413,957.1,-22.393064,-41.77889,2.52
414,959.6,-22.393059,-41.778866,2.44
415,961.7,-22.393053,-41.778847,2.38
416,963.8,-22.393045,-41.778828,2.26
417,965.7,-22.39304,-41.77881,2.14
418,968,-22.393032,-41.77879,2.18
419,970.2,-22.393024,-41.77877,2.12
420,972.5,-22.393015,-41.77875,2.16
421,974.7,-22.393005,-41.778732,2.18
422,977,-22.392994,-41.778713,2.26
423,979.2,-22.392984,-41.778694,2.24
424,981.5,-22.392973,-41.778675,2.26
425,983.8,-22.392962,-41.778656,2.26
426,986.1,-22.392952,-41.778637,2.28
427,988.5,-22.39294,-41.778618,2.3
428,990.6,-22.392931,-41.7786,2.28
429,992.6,-22.39292,-41.778584,2.22
430,995,-22.39291,-41.778564,2.24
431,997.3,-22.392899,-41.778545,2.24
432,999.3,-22.392887,-41.77853,2.16
433,1001.1,-22.392878,-41.778515,2.1
434,1003.2,-22.392866,-41.7785,2.12
435,1005.1,-22.392857,-41.778484,2.02
436,1006.7,-22.392847,-41.778473,1.88
437,1007.8,-22.39284,-41.778465,1.7
438,1008.7,-22.392834,-41.77846,1.52
439,1008.9,-22.392832,-41.77846,1.14
440,1010,-22.392836,-41.77847,0.98
441,1011.6,-22.392843,-41.778484,0.98
442,1013.8,-22.392855,-41.7785,1.2
443,1016.3,-22.392868,-41.77852,1.52
444,1018.6,-22.39288,-41.778538,1.94
445,1020.8,-22.39289,-41.778557,2.16
446,1022.7,-22.3929,-41.778572,2.22
447,1024.9,-22.39291,-41.77859,2.22
448,1027.2,-22.39292,-41.77861,2.18
449,1029.1,-22.39293,-41.778625,2.1
450,1031.4,-22.392939,-41.778645,2.12
451,1033.2,-22.392948,-41.77866,2.1
452,1035.6,-22.392958,-41.77868,2.14
453,1037.3,-22.392967,-41.778694,2.02
454,1039.3,-22.392977,-41.77871,2.04
455,1041.6,-22.392986,-41.77873,2.04
456,1043.9,-22.392998,-41.778748,2.14
457,1045.7,-22.393007,-41.778763,2.02
458,1047.9,-22.393019,-41.77878,2.12
459,1050.2,-22.393028,-41.7788,2.18
460,1052.6,-22.393038,-41.77882,2.2
461,1055,-22.39305,-41.77884,2.22
462,1057.3,-22.393059,-41.77886,2.32
463,1059.3,-22.393068,-41.778877,2.28
464,1061.6,-22.393078,-41.778896,2.28
465,1063.3,-22.393087,-41.77891,2.14
466,1065.7,-22.393097,-41.77893,2.14
467,1068,-22.393106,-41.77895,2.14
468,1069.9,-22.393116,-41.778965,2.12
469,1072.1,-22.393126,-41.778984,2.1
470,1073.9,-22.393133,-41.779,2.12
471,1075.8,-22.393143,-41.779015,2.02
472,1078,-22.393152,-41.779034,2
473,1080.1,-22.393164,-41.77905,2.04
474,1081.9,-22.393173,-41.779064,1.96
475,1084.3,-22.393185,-41.779083,2.08
476,1086.3,-22.393194,-41.7791,2.1
477,1088.6,-22.393206,-41.779118,2.12
478,1090.4,-22.393215,-41.779133,2.06
479,1092.8,-22.393227,-41.779152,2.18
480,1095,-22.393238,-41.77917,2.14
481,1097.3,-22.393248,-41.77919,2.2
482,1099.8,-22.39326,-41.77921,2.24
483,1102.1,-22.39327,-41.77923,2.34
484,1104.3,-22.393282,-41.779247,2.3
485,1106.4,-22.393293,-41.779263,2.28
486,1108.6,-22.393305,-41.77928,2.26
487,1111,-22.393316,-41.7793,2.24
488,1113,-22.393326,-41.779316,2.18
489,1115.2,-22.393335,-41.779335,2.18
490,1117.4,-22.393345,-41.779354,2.2
491,1119.3,-22.393354,-41.77937,2.14
492,1121.7,-22.393364,-41.77939,2.14
493,1123.7,-22.393372,-41.779408,2.14
494,1125.9,-22.39338,-41.779427,2.14
495,1128,-22.393387,-41.779446,2.12
496,1130.1,-22.393394,-41.779465,2.16
497,1132.3,-22.393404,-41.779484,2.12
498,1134.3,-22.393414,-41.7795,2.12
499,1136.6,-22.393423,-41.77952,2.14
500,1138.7,-22.393433,-41.779537,2.14
501,1141,-22.393444,-41.779556,2.18
502,1143.2,-22.393454,-41.779575,2.18
503,1145.2,-22.393465,-41.77959,2.18
504,1147.5,-22.393475,-41.77961,2.18
505,1149.9,-22.393486,-41.77963,2.24
506,1152.1,-22.393496,-41.779648,2.22
507,1154.3,-22.393505,-41.779667,2.22
508,1156.7,-22.393517,-41.779686,2.3
509,1158.6,-22.393528,-41.7797,2.22
510,1161,-22.39354,-41.77972,2.22
511,1163.3,-22.393549,-41.77974,2.24
512,1165.7,-22.39356,-41.77976,2.28
513,1167.7,-22.393572,-41.779774,2.2
514,1170,-22.393583,-41.779793,2.28
515,1172,-22.393593,-41.77981,2.2
516,1174.4,-22.393604,-41.77983,2.22
517,1176.8,-22.393614,-41.77985,2.22
518,1179.1,-22.393623,-41.77987,2.28
519,1181.4,-22.393633,-41.77989,2.28
520,1183.5,-22.393644,-41.779907,2.3
521,1185.8,-22.393654,-41.779926,2.28
522,1188,-22.393663,-41.779945,2.24
523,1190.2,-22.393673,-41.779964,2.22
524,1192.6,-22.393684,-41.779984,2.24
525,1194.9,-22.393694,-41.780003,2.28
526,1196.8,-22.393705,-41.780018,2.2
527,1199.1,-22.393715,-41.780037,2.22
528,1201.4,-22.393726,-41.780056,2.24
529,1203.6,-22.393736,-41.780075,2.2
530,1205.8,-22.393745,-41.780094,2.18
531,1208.2,-22.393757,-41.780113,2.28
532,1210.4,-22.393766,-41.780132,2.26
533,1212.7,-22.393778,-41.78015,2.26
534,1215.1,-22.39379,-41.78017,2.3
535,1217.5,-22.3938,-41.78019,2.34
536,1219.9,-22.393812,-41.78021,2.34
537,1222.4,-22.393824,-41.78023,2.4
538,1224.8,-22.393835,-41.78025,2.42
539,1227.1,-22.393845,-41.78027,2.4
540,1229.5,-22.393856,-41.78029,2.4
541,1231.7,-22.393867,-41.780308,2.36
542,1234.1,-22.393879,-41.780327,2.34
543,1236.8,-22.39389,-41.78035,2.4
544,1239.2,-22.393902,-41.78037,2.42
545,1241.4,-22.393913,-41.780388,2.38
546,1244.1,-22.393925,-41.78041,2.48
547,1246.8,-22.393936,-41.780434,2.54
548,1249.2,-22.393948,-41.780453,2.48
549,1251.9,-22.393959,-41.780476,2.54
550,1254.2,-22.39397,-41.780495,2.56
551,1256.8,-22.39398,-41.780518,2.54
552,1259.1,-22.393991,-41.780537,2.46
553,1261.8,-22.394003,-41.78056,2.52
554,1264.1,-22.394012,-41.78058,2.44
555,1266.5,-22.394024,-41.7806,2.46
556,1269.2,-22.394033,-41.780624,2.48
557,1271.8,-22.394043,-41.780647,2.54
558,1274.3,-22.39405,-41.78067,2.5
559,1276.7,-22.39406,-41.78069,2.52
560,1279.2,-22.39407,-41.780712,2.54
561,1281.8,-22.39408,-41.780735,2.52
562,1284.4,-22.39409,-41.780758,2.52
563,1287,-22.394102,-41.78078,2.54
564,1289.5,-22.394114,-41.7808,2.56
565,1292.2,-22.394125,-41.780823,2.6
566,1294.8,-22.394135,-41.780846,2.6
567,1297.5,-22.394146,-41.78087,2.62
568,1299.9,-22.394157,-41.78089,2.58
569,1302.3,-22.394167,-41.78091,2.56
570,1304.8,-22.394176,-41.780933,2.52
571,1307.6,-22.394188,-41.780956,2.56
572,1309.8,-22.394197,-41.780975,2.46
573,1312.7,-22.394209,-41.781,2.56
574,1314.9,-22.394218,-41.78102,2.52
575,1317.4,-22.39423,-41.78104,2.52
576,1320.2,-22.394243,-41.781063,2.52
577,1322.5,-22.394255,-41.781082,2.54
578,1325.3,-22.394268,-41.781105,2.52
579,1327.7,-22.39428,-41.781124,2.56
580,1330.3,-22.39429,-41.781147,2.58
581,1332.8,-22.394304,-41.781166,2.52
582,1335.6,-22.394316,-41.78119,2.62
583,1337.8,-22.394327,-41.781208,2.5
584,1340.1,-22.394337,-41.781227,2.48
585,1342.8,-22.394348,-41.78125,2.5
586,1345.2,-22.39436,-41.78127,2.48
587,1347.5,-22.39437,-41.78129,2.38
588,1349.8,-22.394379,-41.78131,2.4
589,1352.2,-22.39439,-41.78133,2.42
590,1354.8,-22.3944,-41.781353,2.4
591,1357.5,-22.394411,-41.781376,2.46
592,1359.7,-22.39442,-41.781395,2.44
593,1362.4,-22.394432,-41.781418,2.52
594,1365.1,-22.394445,-41.78144,2.58
595,1367.9,-22.394457,-41.781464,2.62
596,1370.7,-22.39447,-41.781487,2.64
597,1373.2,-22.394484,-41.781506,2.7
598,1375.9,-22.394495,-41.78153,2.7
599,1378.5,-22.394508,-41.78155,2.68
600,1380.9,-22.39452,-41.78157,2.6
601,1383.4,-22.394533,-41.78159,2.54
602,1386.1,-22.394545,-41.781612,2.58
603,1388.3,-22.394556,-41.78163,2.48
604,1391,-22.394567,-41.781654,2.5
605,1393.3,-22.394577,-41.781673,2.48
606,1396,-22.394588,-41.781696,2.52
607,1398.3,-22.3946,-41.781715,2.44
608,1401.1,-22.39461,-41.78174,2.56
609,1403.5,-22.39462,-41.78176,2.5
610,1405.9,-22.394632,-41.78178,2.52
611,1408.6,-22.394644,-41.781803,2.52
612,1411.3,-22.394655,-41.781826,2.6
613,1413.7,-22.394667,-41.781845,2.52
614,1416.2,-22.394676,-41.781868,2.54
615,1418.9,-22.394688,-41.78189,2.6
616,1421.5,-22.394697,-41.781914,2.58
617,1424.4,-22.394707,-41.78194,2.62
618,1426.9,-22.394714,-41.781963,2.64
619,1429.5,-22.394724,-41.781986,2.66
620,1431.7,-22.394733,-41.782005,2.56
621,1434.5,-22.394743,-41.78203,2.6
622,1436.9,-22.394753,-41.78205,2.5
623,1439.5,-22.394762,-41.782074,2.52
624,1441.8,-22.394772,-41.782093,2.46
625,1444.4,-22.394781,-41.782116,2.54
626,1447.2,-22.394793,-41.78214,2.54
627,1449.5,-22.394802,-41.78216,2.52
628,1451.9,-22.394814,-41.78218,2.48
629,1454.7,-22.394825,-41.782204,2.58
630,1457.3,-22.394835,-41.782227,2.58
631,1459.9,-22.394846,-41.78225,2.54
632,1462.5,-22.394857,-41.782272,2.6
