time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.39732,-41.786541,0,79
5,0,-22.39732,-41.786541,0,79
6,0.4,-22.397318,-41.786537,0.075,79
7,1.4,-22.39731,-41.786533,0.197,79
8,2.4,-22.397305,-41.786526,0.299,79
9,3.7,-22.397295,-41.786518,0.412,79
10,5,-22.397285,-41.78651,1.006,82
11,6.5,-22.397278,-41.786499,1.206,82
12,8.1,-22.397268,-41.786488,1.336,82
13,9.6,-22.397259,-41.786476,1.452,82
14,11.4,-22.397251,-41.786461,1.544,82
15,13,-22.397242,-41.786449,1.596,82
16,14.8,-22.397234,-41.786434,1.664,82
17,16.3,-22.397226,-41.786423,1.638,82
18,18,-22.397219,-41.786407,1.676,82
19,19.6,-22.397209,-41.786396,1.638,82
20,21.1,-22.397201,-41.786385,1.612,84
21,23,-22.397192,-41.786369,1.632,84
22,24.4,-22.397184,-41.786358,1.632,84
23,26.3,-22.397175,-41.786343,1.654,84
24,27.9,-22.397165,-41.786331,1.654,84
25,29.8,-22.397156,-41.786316,1.742,86
26,31.6,-22.397148,-41.786301,1.72,86
27,33.5,-22.397139,-41.786285,1.81,86
28,35.2,-22.397131,-41.78627,1.788,86
29,37,-22.397123,-41.786255,1.826,86
30,38.9,-22.397114,-41.78624,1.828,89
31,40.7,-22.397106,-41.786224,1.828,89
32,42.6,-22.397097,-41.786209,1.826,89
33,44.4,-22.397089,-41.786194,1.828,89
34,46.3,-22.397079,-41.786179,1.85,89
35,48.2,-22.39707,-41.786163,1.85,91
36,50.3,-22.397062,-41.786144,1.92,91
37,52.2,-22.397053,-41.786129,1.922,91
38,54.1,-22.397043,-41.786114,1.942,91
39,56,-22.397034,-41.786098,1.942,91
40,57.9,-22.397024,-41.786083,1.942,93
41,59.9,-22.397013,-41.786068,1.92,93
42,61.8,-22.397003,-41.786053,1.918,93
43,63.8,-22.396992,-41.786037,1.944,93
44,66,-22.396978,-41.786022,1.998,93
45,67.7,-22.396967,-41.786011,1.964,94
46,69.4,-22.396955,-41.785999,1.908,94
47,71.6,-22.396942,-41.785984,1.962,94
48,73.5,-22.396933,-41.785969,1.936,94
49,75.2,-22.396921,-41.785957,1.85,94
50,77.1,-22.396912,-41.785942,1.884,95
51,79.3,-22.396902,-41.785923,1.98,95
52,81.1,-22.396891,-41.785912,1.896,95
53,83,-22.396881,-41.785896,1.896,95
54,85,-22.39687,-41.785881,1.954,95
55,87,-22.396858,-41.785866,1.978,99
56,88.9,-22.396845,-41.785854,1.914,99
57,90.9,-22.396833,-41.785839,1.97,99
58,92.8,-22.39682,-41.785828,1.97,99
59,94.8,-22.396809,-41.785812,1.97,99
60,97,-22.396795,-41.785797,1.998,100
61,98.7,-22.396784,-41.785786,1.964,100
62,100.9,-22.39677,-41.78577,1.992,100
63,103.1,-22.396757,-41.785755,2.046,100
64,104.8,-22.396746,-41.785744,1.99,100
65,106.8,-22.396734,-41.785728,1.96,100
66,108.5,-22.396723,-41.785717,1.962,100
67,110.6,-22.396711,-41.785702,1.934,100
68,112.4,-22.396702,-41.785686,1.88,100
69,114.2,-22.39669,-41.785675,1.878,100
70,116.2,-22.396679,-41.78566,1.88,103
71,117.9,-22.396667,-41.785648,1.88,103
72,119.8,-22.396658,-41.785633,1.854,103
73,121.8,-22.396646,-41.785618,1.88,103
74,123.7,-22.396637,-41.785602,1.912,103
75,125.6,-22.396627,-41.785587,1.888,104
76,127.4,-22.39662,-41.785572,1.896,104
77,129.2,-22.396612,-41.785557,1.874,104
78,131.3,-22.396606,-41.785538,1.884,104
79,133.1,-22.396599,-41.785522,1.862,104
80,134.7,-22.396593,-41.785507,1.82,103
81,136.9,-22.396585,-41.785488,1.892,103
82,138.6,-22.39658,-41.785473,1.874,103
83,140.4,-22.396572,-41.785458,1.818,103
84,142.1,-22.396564,-41.785442,1.818,103
85,144.3,-22.396557,-41.785423,1.908,104
86,146.2,-22.396547,-41.785408,1.858,104
87,147.9,-22.39654,-41.785393,1.876,104
88,149.4,-22.396532,-41.785381,1.808,104
89,151.2,-22.396524,-41.785366,1.81,104
90,153.1,-22.396515,-41.785351,1.76,104
91,154.5,-22.396507,-41.785339,1.672,104
92,156.4,-22.396498,-41.785324,1.694,104
93,157.9,-22.39649,-41.785313,1.694,104
94,159.8,-22.39648,-41.785297,1.716,104
95,161.5,-22.396469,-41.785286,1.684,104
96,163.4,-22.39646,-41.785271,1.772,104
97,165.3,-22.39645,-41.785255,1.774,104
98,166.9,-22.39644,-41.785244,1.8,104
99,168.5,-22.396431,-41.785233,1.738,104
100,170.4,-22.396421,-41.785217,1.77,102
101,171.9,-22.396412,-41.785206,1.708,102
102,173.5,-22.396402,-41.785194,1.646,102
103,175.3,-22.396391,-41.785183,1.676,102
104,176.8,-22.396381,-41.785171,1.674,102
105,178.6,-22.39637,-41.78516,1.644,104
106,180.5,-22.39636,-41.785145,1.706,104
107,182.2,-22.396349,-41.785133,1.734,104
108,183.8,-22.396339,-41.785122,1.706,104
109,185.4,-22.39633,-41.78511,1.706,104
110,187.3,-22.39632,-41.785095,1.738,106
111,188.8,-22.396311,-41.785084,1.676,106
112,190.7,-22.396301,-41.785068,1.708,106
113,192.3,-22.396292,-41.785057,1.708,106
114,194.2,-22.396282,-41.785042,1.77,106
115,195.8,-22.396273,-41.78503,1.706,106
116,197.6,-22.396265,-41.785015,1.748,106
117,199.5,-22.396255,-41.785,1.748,106
