time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397306,-41.786575,0,79
5,0,-22.397306,-41.786575,0,79
6,0.9,-22.397303,-41.786568,0.15,79
7,3,-22.397297,-41.786549,0.429,79
8,4.7,-22.397291,-41.786533,0.588,79
9,6.8,-22.397284,-41.786514,0.756,79
10,8.7,-22.397284,-41.786495,1.74,78
11,10.7,-22.397282,-41.786476,1.96,78
12,12.7,-22.397278,-41.786457,1.94,78
13,14.3,-22.397276,-41.786442,1.92,78
14,16.3,-22.397276,-41.786423,1.9,78
15,17.9,-22.397266,-41.786411,1.84,84
16,19.7,-22.397257,-41.786396,1.8,84
17,21.2,-22.397249,-41.786385,1.7,84
18,22.8,-22.39724,-41.786373,1.7,84
19,24.7,-22.39723,-41.786358,1.68,84
20,26.1,-22.397222,-41.786346,1.64,86
21,28,-22.397213,-41.786331,1.66,86
22,29.5,-22.397205,-41.78632,1.66,86
23,31.2,-22.3972,-41.786304,1.68,86
24,32.6,-22.397192,-41.786293,1.58,86
25,34.4,-22.397184,-41.786278,1.66,88
26,36.2,-22.397177,-41.786262,1.64,88
27,38,-22.397169,-41.786247,1.7,88
28,40.1,-22.397161,-41.786228,1.78,88
29,42,-22.397152,-41.786213,1.88,88
30,44.1,-22.397144,-41.786194,1.94,92
31,46,-22.397135,-41.786179,1.96,92
32,48.3,-22.397125,-41.786159,2.06,92
33,50.1,-22.397116,-41.786144,2,92
34,52,-22.397106,-41.786129,2,92
35,54.3,-22.397097,-41.78611,2.04,95
36,56,-22.397089,-41.786095,2,95
37,57.9,-22.397079,-41.786079,1.92,95
38,59.8,-22.39707,-41.786064,1.94,95
39,61.7,-22.39706,-41.786049,1.94,95
40,63.3,-22.397051,-41.786037,1.8,97
41,65.3,-22.397039,-41.786022,1.86,97
42,67.5,-22.397026,-41.786007,1.92,97
43,69.2,-22.397015,-41.785995,1.88,97
44,71.3,-22.397003,-41.78598,1.92,97
45,73.3,-22.396992,-41.785965,2,99
46,75,-22.39698,-41.785953,1.94,99
47,77,-22.396969,-41.785938,1.9,99
48,79,-22.396957,-41.785923,1.96,99
49,81.1,-22.396946,-41.785908,1.96,99
50,82.8,-22.396934,-41.785896,1.9,99
51,84.9,-22.396921,-41.785881,1.98,99
52,87.1,-22.396908,-41.785866,2.02,99
53,89.6,-22.396894,-41.785847,2.12,99
54,91.9,-22.396879,-41.785831,2.16,99
55,94,-22.396866,-41.785816,2.24,101
56,96.3,-22.396851,-41.785801,2.28,101
57,98.5,-22.396837,-41.785786,2.28,101
58,100.7,-22.396824,-41.78577,2.22,101
59,102.8,-22.39681,-41.785755,2.18,101
60,105,-22.396797,-41.78574,2.2,101
61,107.2,-22.396784,-41.785725,2.18,101
62,109.3,-22.39677,-41.785709,2.16,101
63,111.5,-22.396757,-41.785694,2.16,101
64,113.6,-22.396744,-41.785679,2.16,101
65,115.8,-22.39673,-41.785664,2.16,102
66,117.8,-22.396719,-41.785648,2.12,102
67,120,-22.396706,-41.785633,2.14,102
68,121.9,-22.396692,-41.785622,2.08,102
69,123.9,-22.396681,-41.785606,2.06,102
70,125.9,-22.396669,-41.785591,2.02,103
71,128.1,-22.396656,-41.785576,2.06,103
72,130,-22.396646,-41.785561,2,103
73,132.3,-22.396635,-41.785541,2.08,103
74,134.3,-22.396624,-41.785526,2.08,103
75,136.2,-22.396614,-41.785511,2.06,105
76,138.6,-22.396603,-41.785492,2.1,105
77,140.6,-22.396591,-41.785477,2.12,105
78,142.5,-22.396582,-41.785461,2.04,105
79,144.8,-22.39657,-41.785442,2.1,105
80,146.8,-22.396559,-41.785427,2.12,106
81,149.2,-22.396547,-41.785408,2.12,106
82,151.3,-22.396534,-41.785393,2.14,106
83,153.3,-22.396522,-41.785377,2.16,106
84,155.7,-22.396511,-41.785358,2.18,106
85,157.7,-22.3965,-41.785343,2.18,106
86,159.9,-22.396486,-41.785328,2.14,106
87,161.9,-22.396475,-41.785313,2.12,106
88,164,-22.396461,-41.785297,2.14,106
89,166.1,-22.39645,-41.785282,2.08,106
90,168.2,-22.396437,-41.785267,2.1,108
91,170.2,-22.396425,-41.785252,2.06,108
92,172.3,-22.396414,-41.785236,2.08,108
93,174.3,-22.396402,-41.785221,2.06,108
94,176.3,-22.396391,-41.785206,2.04,108
95,178.3,-22.396379,-41.785191,2.02,107
96,180.3,-22.396368,-41.785175,2.02,107
97,182.1,-22.396357,-41.785164,1.96,107
98,184.1,-22.396345,-41.785149,1.96,107
99,186.1,-22.396334,-41.785133,1.96,107
100,187.8,-22.396322,-41.785122,1.9,107
101,189.9,-22.396311,-41.785107000000004,1.92,107
102,191.9,-22.396299,-41.785091,1.96,107
103,193.9,-22.396288,-41.785076,1.96,107
104,195.9,-22.396276,-41.785061,1.96,107
105,197.8,-22.396267,-41.785046,2,108
106,199.8,-22.396255,-41.78503,1.98,108
107,201.7,-22.396246,-41.785015,1.96,108
108,203.7,-22.396234,-41.785,1.96,108
109,206,-22.396225,-41.784981,2.02,108
110,208,-22.396214,-41.784965,2.04,108
111,209.9,-22.396204,-41.78495,2.02,108
112,212.1,-22.396194,-41.784931,2.08,108
113,214.4,-22.396185,-41.784912,2.14,108
114,216.5,-22.396177,-41.784893,2.1,108
115,218.4,-22.396168,-41.784878,2.08,109
116,220.6,-22.396158,-41.784859,2.14,109
117,222.7,-22.396151,-41.78484,2.12,109
118,225,-22.396141,-41.784821,2.12,109
119,227.1,-22.396133,-41.784801,2.12,109
120,229.2,-22.396126,-41.784782,2.16,109
121,231.5,-22.396116,-41.784763,2.18,109
122,233.3,-22.396109,-41.784748,2.12,109
123,235.5,-22.396099,-41.784729,2.1,109
124,237.7,-22.39609,-41.78471,2.12,109
125,239.6,-22.39608,-41.784695,2.08,109
126,241.6,-22.396069,-41.784679,2.02,109
127,243.9,-22.396059,-41.78466,2.12,109
128,245.9,-22.396048,-41.784645,2.08,109
129,247.8,-22.396038,-41.78463,2.02,109
130,249.9,-22.39603,-41.784611,2.06,109
131,251.8,-22.396021,-41.784595,2.04,109
132,253.6,-22.396013,-41.78458,1.94,109
133,255.8,-22.396004,-41.784561,1.98,109
134,257.6,-22.395996,-41.784546,1.96,109
135,259.5,-22.395987,-41.784531,1.92,108
136,261.7,-22.395977,-41.784512,1.98,108
137,263.7,-22.395965,-41.784496,2.02,108
138,265.6,-22.395956,-41.784481,1.96,108
139,268,-22.395945,-41.784462,2.08,108
140,270.1,-22.395931,-41.784447,2.12,109
141,272.5,-22.39592,-41.784428,2.16,109
142,274.5,-22.395908,-41.784412,2.16,109
143,276.7,-22.395899,-41.784393,2.22,109
144,279,-22.395889,-41.784374,2.2,109
145,281.2,-22.39588,-41.784355,2.22,111
146,283.4,-22.39587,-41.784336,2.18,111
147,285.6,-22.395861,-41.784317,2.22,111
148,287.8,-22.395853,-41.784298,2.22,111
149,290,-22.395843,-41.784279,2.2,111
150,292.1,-22.395836,-41.78426,2.18,112
151,294.7,-22.395826,-41.784237,2.26,112
152,297,-22.395817,-41.784218,2.28,112
153,299.1,-22.395809,-41.784199,2.26,112
154,300.9,-22.395802,-41.784183,2.18,112
155,303,-22.395794,-41.784164,2.18,112
156,304.7,-22.395788,-41.784149,2,112
157,306.5,-22.395781,-41.784134,1.9,112
158,308.3,-22.395773,-41.784119,1.84,112
159,310.4,-22.395765,-41.7841,1.9,112
160,312.3,-22.395756,-41.784084,1.86,114
161,314.2,-22.395746,-41.784069,1.9,114
162,316.5,-22.395735,-41.78405,2,114
163,318.5,-22.395723,-41.784035,2.04,114
164,320.4,-22.395714,-41.784019,2,114
165,322.5,-22.395702,-41.784004,2.04,112
166,324.7,-22.395693,-41.783985,2.1,112
167,326.7,-22.395681,-41.78397,2.04,112
168,329,-22.39567,-41.783951,2.1,112
