time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397444,-41.786655,0,118
5,0,-22.397444,-41.786655,0,118
6,1.3,-22.39744,-41.786644,0.217,118
7,2.9,-22.397436,-41.786629,0.414,118
8,4.6,-22.39743,-41.786613,0.575,118
9,6.3,-22.397425,-41.786598,0.7,118
10,7.9,-22.397419,-41.786583,1.58,119
11,9.7,-22.397411,-41.786568,1.68,119
12,11.2,-22.397404,-41.786556,1.66,119
13,13.1,-22.397394,-41.786541,1.7,119
14,14.7,-22.397385,-41.78653,1.68,119
15,16.6,-22.397375,-41.786514,1.74,120
16,18.5,-22.397366,-41.786499,1.76,120
17,20,-22.397356,-41.786488,1.76,120
18,21.9,-22.397346,-41.786472,1.76,120
19,23.8,-22.397337,-41.786457,1.82,120
20,25.8,-22.397325,-41.786442,1.84,121
21,28.1,-22.397316,-41.786423,1.92,121
22,30.1,-22.397305,-41.786407,2.02,121
23,32.1,-22.397293,-41.786392,2.04,121
24,34,-22.397284,-41.786377,2.04,121
25,36,-22.397272,-41.786362,2.04,122
26,37.9,-22.397263,-41.786346,1.96,122
27,39.8,-22.397253,-41.786331,1.94,122
28,42,-22.397243,-41.786312,1.98,122
29,43.9,-22.397234,-41.786297,1.98,122
30,45.8,-22.397224,-41.786282,1.96,123
31,48.1,-22.397215,-41.786262,2.04,123
32,50,-22.397205,-41.786247,2.04,123
33,51.8,-22.397196,-41.786232,1.96,123
34,54.1,-22.397186,-41.786213,2.04,123
35,56,-22.397177,-41.786198,2.04,124
36,58.2,-22.397167,-41.786179,2.02,124
37,60.2,-22.397156,-41.786163,2.04,124
38,62.1,-22.397146,-41.786148,2.06,124
39,64.1,-22.397135,-41.786133,2,124
40,66.2,-22.397123,-41.786117,2.04,125
41,68.2,-22.397112,-41.786102,2,125
42,70.3,-22.397098,-41.786087,2.02,125
43,72.3,-22.397087,-41.786072,2.04,125
44,74.5,-22.397074,-41.786056,2.08,125
45,76.5,-22.397062,-41.786041,2.06,126
46,78.4,-22.397049,-41.78603,2.04,126
47,80.6,-22.397036,-41.786015,2.06,126
48,82.7,-22.397022,-41.785999,2.08,126
49,85.1,-22.397007,-41.785984,2.12,126
50,87.2,-22.396994,-41.785969,2.14,128
51,89.4,-22.39698,-41.785953,2.2,128
52,91.8,-22.396967,-41.785934,2.24,128
53,93.8,-22.396955,-41.785919,2.22,128
54,96.3,-22.396942,-41.7859,2.24,128
55,98.7,-22.396931,-41.785881,2.3,129
56,100.8,-22.396917,-41.785866,2.28,129
57,102.8,-22.396906,-41.785851,2.2,129
58,105,-22.396893,-41.785835,2.24,129
59,107,-22.396881,-41.78582,2.14,129
60,108.9,-22.396868,-41.785809,2.04,129
61,111.1,-22.396854,-41.785793,2.06,129
62,113.2,-22.396841,-41.785778,2.08,129
63,115.1,-22.396828,-41.785767,2.02,129
64,117.3,-22.396814,-41.785751,2.06,129
65,119.4,-22.396801,-41.785736,2.1,129
66,121.2,-22.39679,-41.785725,2.02,129
67,123.3,-22.396776,-41.785709,2.02,129
68,125.5,-22.396763,-41.785694,2.08,129
69,127.5,-22.396751,-41.785679,2.04,129
70,129.7,-22.396738,-41.785664,2.06,130
71,131.7,-22.396727,-41.785648,2.1,130
72,133.9,-22.396713,-41.785633,2.12,130
73,136,-22.3967,-41.785618,2.1,130
74,138.2,-22.396687,-41.785602,2.14,130
75,140.3,-22.396673,-41.785587,2.12,131
76,142.5,-22.39666,-41.785572,2.16,131
77,144.5,-22.396648,-41.785557,2.12,131
78,146.9,-22.396637,-41.785538,2.18,131
