time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.398201,-41.788361,0,104
4,0,-22.398201,-41.788361,0,104
5,0.9,-22.398197,-41.788353,0.178,104
6,2.6,-22.398191,-41.788338,0.43,104
7,3.9,-22.398186,-41.788326,0.56,104
8,5.7,-22.398178,-41.788311,0.714,104
9,7.5,-22.39817,-41.788296,1.498,104
10,9.3,-22.398163,-41.78828,1.676,113
11,11.4,-22.398155,-41.788261,1.766,113
12,13.3,-22.398146,-41.788246,1.876,113
13,15.2,-22.398136,-41.788231,1.898,113
14,17.3,-22.398128,-41.788212,1.968,113
15,19.1,-22.398121,-41.788197,1.97,120
16,20.8,-22.398115,-41.788181,1.88,120
17,22.9,-22.398109,-41.788162,1.914,120
18,24.6,-22.398104,-41.788147,1.872,120
19,26.6,-22.398098,-41.788128,1.858,120
20,28.3,-22.398092,-41.788113,1.84,123
21,30.1,-22.398085,-41.788097,1.858,123
22,31.8,-22.398079,-41.788082,1.784,123
23,33.5,-22.398073,-41.788067,1.786,123
24,35.2,-22.398067,-41.788052,1.712,123
25,36.9,-22.398062,-41.788036,1.71,125
26,38.6,-22.398056,-41.788021,1.692,125
27,40.2,-22.398052,-41.788006,1.68,125
28,41.9,-22.398046,-41.78799,1.678,125
29,43.5,-22.398043,-41.787975,1.666,125
30,45.1,-22.398039,-41.78796,1.652,126
31,46.4,-22.398035,-41.787949,1.564,126
32,47.6,-22.398031,-41.787937,1.488,126
33,49.3,-22.398027,-41.787922,1.476,126
34,50.5,-22.398024,-41.78791,1.4,126
35,51.8,-22.398018,-41.787899,1.344,128
36,53.2,-22.398012,-41.787888,1.36,128
37,54.9,-22.398006,-41.787872,1.45,128
38,56.7,-22.397999,-41.787857,1.48,128
39,58,-22.397993,-41.787846,1.498,128
40,59.8,-22.397985,-41.78783,1.586,129
41,61.1,-22.39798,-41.787819,1.588,129
42,62.7,-22.397976,-41.787804,1.572,129
43,64,-22.397972,-41.787792,1.468,129
44,65.7,-22.397966,-41.787777,1.538,129
45,67,-22.397961,-41.787765,1.45,131
46,68.7,-22.397955,-41.78775,1.52,131
47,70.2,-22.397947,-41.787739,1.486,131
48,71.9,-22.397942,-41.787724,1.572,131
49,73.6,-22.397936,-41.787708,1.572,131
50,75.3,-22.397928,-41.787693,1.662,136
51,76.7,-22.397923,-41.787682,1.592,136
52,78.4,-22.397917,-41.787666,1.64,136
53,80.1,-22.397911,-41.787651,1.64,136
54,81.4,-22.397905,-41.78764,1.57,136
55,83.1,-22.3979,-41.787624,1.55,141
56,84.5,-22.397892,-41.787613,1.572,141
57,86.3,-22.397884,-41.787598,1.592,141
58,87.8,-22.397877,-41.787586,1.544,141
59,89.4,-22.397867,-41.787575,1.592,141
60,90.9,-22.397858,-41.787563,1.57,146
61,92.5,-22.397848,-41.787552,1.598,146
62,94.6,-22.397837,-41.787537,1.644,146
63,96.1,-22.397827,-41.787525,1.67,146
64,97.9,-22.397816,-41.787514,1.7,146
65,99.6,-22.397804,-41.787502,1.732,150
66,101.3,-22.397793,-41.787491,1.76,150
67,102.9,-22.397783,-41.787479,1.672,150
68,104.7,-22.397772,-41.787468,1.704,150
69,106.4,-22.39776,-41.787456,1.704,150
70,108.1,-22.397749,-41.787445,1.702,146
71,109.7,-22.397739,-41.787434,1.674,146
72,111.4,-22.397728,-41.787422,1.704,146
73,113.3,-22.397718,-41.787407,1.734,146
74,115.1,-22.397707,-41.787395,1.736,146
75,116.8,-22.397699,-41.78738,1.746,116
76,118.7,-22.39769,-41.787365,1.806,116
77,120.6,-22.39768,-41.787350000000004,1.84,116
78,122.1,-22.397673,-41.787338,1.752,116
79,124,-22.397663,-41.787323,1.782,116
80,125.6,-22.397654,-41.787311,1.744,103
81,127.1,-22.397644,-41.7873,1.682,103
82,129,-22.397634,-41.787285,1.68,103
83,130.6,-22.397625,-41.787273,1.708,103
84,132.2,-22.397615,-41.787262,1.646,103
85,134,-22.397608,-41.787247,1.684,99
86,135.9,-22.397598,-41.787231,1.748,99
87,137.3,-22.397591,-41.78722,1.66,99
88,139.2,-22.397581,-41.787205,1.72,99
89,141,-22.397573,-41.787189,1.762,99
90,142.3,-22.397568,-41.787178,1.672,100
91,144.1,-22.39756,-41.787163,1.65,100
92,145.5,-22.397554,-41.787151,1.626,100
93,147.3,-22.397547,-41.787136,1.606,100
94,148.6,-22.397541,-41.787125,1.514,100
