time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.392902,-41.778538,0,114
1,0,-22.392902,-41.778538,0,114
2,1.9,-22.392912,-41.778553,0.945,114
3,5.5,-22.392933,-41.77858,1.833,114
4,8.4,-22.392948,-41.778603,2.1,114
5,11.9,-22.392967,-41.778629,2.374,114
6,14.9,-22.392984,-41.778652,2.98,114
7,18.1,-22.393,-41.778679,3.246,114
8,21.5,-22.393017,-41.778706,3.194,114
9,24.7,-22.393032,-41.778732,3.258,114
10,28.3,-22.393047,-41.778763,3.278,115
11,31.5,-22.393063,-41.77879,3.318,115
12,34.7,-22.393078,-41.778816,3.32,115
13,38.1,-22.393095,-41.778843,3.318,115
14,41.7,-22.393112,-41.778873,3.408,115
15,45.1,-22.393129,-41.7789,3.364,121
16,48.4,-22.393146,-41.778927,3.386,121
17,51.8,-22.393164,-41.778954,3.408,121
18,55.3,-22.393179,-41.778984,3.454,121
19,58.6,-22.393194,-41.779011,3.366,121
20,61.7,-22.393208,-41.779037,3.32,127
21,64.9,-22.393223,-41.779064,3.298,127
22,68.3,-22.393234,-41.779095,3.306,127
23,71.8,-22.393248,-41.779125,3.286,127
24,74.8,-22.393259,-41.779152,3.246,127
25,78.2,-22.39327,-41.779182,3.298,132
26,81.7,-22.393284,-41.779213,3.348,132
27,84.7,-22.393295,-41.77924,3.276,132
28,88.1,-22.393309,-41.77927,3.276,132
29,91.3,-22.393322,-41.779297,3.294,132
30,94.8,-22.393337,-41.779327,3.332,137
31,98.1,-22.393352,-41.779354,3.282,137
32,101.3,-22.393368,-41.779381,3.324,137
33,104.5,-22.393383,-41.779407,3.274,137
34,107.9,-22.3934,-41.779434,3.32,137
35,111.1,-22.393415,-41.779461,3.25,141
36,114.7,-22.393431,-41.779491,3.318,141
37,117.9,-22.393446,-41.779518,3.318,141
38,121,-22.393459,-41.779545,3.298,141
39,124.2,-22.393475,-41.779571,3.274,141
40,127.3,-22.393488,-41.779598,3.254,145
41,130.9,-22.393503,-41.779629,3.252,145
42,134.1,-22.393518,-41.779655,3.252,145
43,137.7,-22.393534,-41.779686,3.342,145
44,140.9,-22.393549,-41.779713,3.342,145
45,144.5,-22.393564,-41.779743,3.43,148
46,147.7,-22.393579,-41.77977,3.364,148
47,151.3,-22.393595,-41.7798,3.432,148
48,154.5,-22.39361,-41.779827,3.362,148
49,158,-22.393623,-41.779858,3.41,148
50,161.6,-22.393639,-41.779888,3.412,152
51,164.8,-22.393654,-41.779915,3.412,152
52,168.3,-22.393667,-41.779945,3.392,152
53,171.5,-22.393682,-41.779972,3.394,152
54,175.1,-22.393698,-41.780003,3.412,152
55,178.3,-22.393713,-41.780029,3.344,155
56,181.8,-22.393726,-41.78006,3.392,155
57,185,-22.393742,-41.780086,3.344,155
58,188.2,-22.393757,-41.780113,3.344,155
59,191.7,-22.39377,-41.780144,3.326,155
60,194.9,-22.393785,-41.78017,3.326,156
61,198.3,-22.393803,-41.780197,3.3,156
62,201.5,-22.393818,-41.780224,3.3,156
63,204.4,-22.393833,-41.780247,3.234,156
64,207.6,-22.393848,-41.780273,3.184,156
65,210.8,-22.393864,-41.7803,3.184,158
66,214.3,-22.393877,-41.780331,3.21,158
