time,distance,lat,lng,velocity_smooth,heartrate,cadence
0,0,-22.494368,-41.931202,0,84,82
5,0,-22.494368,-41.931202,0,84,82
6,0,-22.494368,-41.931202,0,84,82
7,1.3,-22.494371,-41.931213,0.186,84,82
8,3.3,-22.494383,-41.931229,0.413,84,82
9,5,-22.494394,-41.93124,0.556,84,82
10,7,-22.494406,-41.931255,1.4,86,78
11,9.1,-22.494421,-41.931267,1.82,86,78
12,11.1,-22.494438,-41.931274,1.96,86,78
13,13.4,-22.494455,-41.931286,2.02,86,78
14,15.6,-22.494474,-41.931293,2.12,86,78
15,18.1,-22.494493,-41.931305,2.22,90,79
16,20.1,-22.494511,-41.931312,2.2,90,79
17,22.2,-22.494528,-41.93132,2.22,90,79
18,24.4,-22.494545,-41.931332,2.2,90,79
19,26.3,-22.494558,-41.931343,2.14,90,79
20,28,-22.494572,-41.931351,1.98,92,78
21,29.9,-22.494585,-41.931362,1.96,92,78
22,31.8,-22.494598,-41.931374,1.92,92,78
23,33.5,-22.494612,-41.931381,1.82,92,78
24,35,-22.494623,-41.931389,1.74,92,78
25,36.7,-22.494637,-41.931396,1.74,93,79
26,38.2,-22.494648,-41.931404,1.66,93,79
27,39.8,-22.494661,-41.931412,1.6,93,79
28,41.3,-22.494673,-41.931419,1.56,93,79
29,42.8,-22.494684,-41.931427,1.56,93,79
30,44.5,-22.494698,-41.931435,1.56,93,78
31,45.8,-22.494709,-41.931438,1.52,93,78
32,47.3,-22.49472,-41.931446,1.5,93,78
33,49.2,-22.494734,-41.931458,1.58,93,78
34,50.9,-22.494747,-41.931465,1.62,93,78
35,52.6,-22.49476,-41.931473,1.62,94,79
36,54.4,-22.494776,-41.93148,1.72,94,79
37,56.1,-22.494789,-41.931488,1.76,94,79
38,58.2,-22.494804,-41.931499,1.8,94,79
39,59.9,-22.494818,-41.931507,1.8,94,79
40,61.7,-22.494833,-41.931515,1.82,96,80
41,63.6,-22.494846,-41.931526,1.84,96,80
42,65.3,-22.49486,-41.931534,1.84,96,80
43,67,-22.494873,-41.931541,1.76,96,80
44,68.9,-22.494886,-41.931553,1.8,96,80
45,70.8,-22.494902,-41.931561,1.82,99,79
46,72.4,-22.494915,-41.931568,1.76,99,79
47,74.3,-22.494928,-41.93158,1.8,99,79
48,76.2,-22.494944,-41.931587,1.84,99,79
49,78.1,-22.494957,-41.931599,1.84,99,79
50,79.8,-22.49497,-41.931606,1.8,101,79
51,81.7,-22.494984,-41.931618,1.86,101,79
52,83.3,-22.494997,-41.931625,1.8,101,79
53,85.2,-22.49501,-41.931637,1.8,101,79
54,86.9,-22.495024,-41.931644,1.76,101,79
55,88.8,-22.495037,-41.931656,1.8,103,80
56,90.5,-22.49505,-41.931663,1.76,103,80
57,92.6,-22.495066,-41.931675,1.86,103,80
58,94.2,-22.495079,-41.931683,1.8,103,80
59,96.3,-22.495094,-41.931694,1.88,103,80
60,96.3,-22.495108,-41.931705,1.5,102,80
61,98.3,-22.495123,-41.931717,1.56,102,80
62,100.3,-22.495136,-41.931728,1.54,102,80
63,102.1,-22.495151,-41.931736,1.58,102,80
64,104.2,-22.495167,-41.931747,1.58,102,80
65,105.9,-22.49518,-41.931755,1.92,103,80
66,107.7,-22.495195,-41.931763,1.88,103,80
67,109.4,-22.495209,-41.93177,1.82,103,80
68,111.1,-22.495222,-41.931778,1.8,103,80
69,112.8,-22.495235,-41.931786,1.72,103,80
70,114.6,-22.495251,-41.931793,1.74,104,80
71,116.3,-22.495264,-41.931801,1.72,104,80
72,118.2,-22.495279,-41.931808,1.76,104,80
73,120.2,-22.495296,-41.931816,1.82,104,80
74,122.1,-22.495312,-41.931824,1.86,104,80
75,124.1,-22.495329,-41.931827,1.9,105,80
76,126.1,-22.495346,-41.931835,1.96,105,80
77,128.1,-22.495363,-41.931839,1.98,105,80
78,130,-22.49538,-41.931839,1.96,105,80
79,131.7,-22.495396,-41.931839,1.92,105,80
80,133.4,-22.495411,-41.931835,1.86,105,80
81,135.2,-22.495426,-41.931831,1.82,105,80
82,136.9,-22.495441,-41.931827,1.76,105,80
83,138.6,-22.495457,-41.931827,1.72,105,80
84,140.3,-22.495472,-41.931827,1.72,105,80
85,141.8,-22.495485,-41.931827,1.68,106,80
