time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397696,-41.7873,0,126
5,0,-22.397696,-41.7873,0,126
6,0.9,-22.397699,-41.787308,0.148,126
7,2.6,-22.397711,-41.787319,0.374,126
8,3.9,-22.39772,-41.787327,0.493,126
9,5.4,-22.397732,-41.787334,0.604,126
10,6.9,-22.397743,-41.787342,1.386,124
11,8.7,-22.397755,-41.787353,1.556,124
12,10.4,-22.397766,-41.787365,1.556,124
13,12,-22.397776,-41.787376,1.608,124
14,13.9,-22.397785,-41.787392,1.688,124
15,16,-22.397793,-41.787411,1.816,122
16,17.9,-22.397802,-41.787426,1.848,122
17,20.1,-22.397812,-41.787445,1.948,122
18,22,-22.397821,-41.78746,2.01,122
19,23.9,-22.397831,-41.787476,2.008,122
20,26.1,-22.397839,-41.787495,2.01,122
21,28,-22.397848,-41.78751,2.008,122
22,30.2,-22.397858,-41.787529,2.008,122
23,32.1,-22.397867,-41.787544,2.01,122
24,34.4,-22.397879,-41.787563,2.098,122
25,36.3,-22.397888,-41.787579,2.05,123
26,38.6,-22.3979,-41.787598,2.138,123
27,40.7,-22.397911,-41.787613,2.096,123
28,42.8,-22.397924,-41.787628,2.148,123
29,44.8,-22.397936,-41.787643,2.086,123
30,47.1,-22.397945,-41.787662,2.152,124
31,49,-22.397955,-41.787678,2.066,124
32,50.9,-22.397964,-41.787693,2.04,124
33,52.8,-22.397974,-41.787708,1.986,124
34,54.5,-22.397982,-41.787724,1.94,124
35,56.3,-22.397989,-41.787739,1.85,124
36,58.1,-22.397997,-41.787754,1.826,124
37,59.9,-22.398004,-41.787769,1.806,124
38,62.1,-22.398014,-41.787788,1.874,124
39,64,-22.398024,-41.787804,1.894,124
40,66.2,-22.398033,-41.787823,1.984,126
41,68.1,-22.398043,-41.787838,2.006,126
42,70.3,-22.39805,-41.787857,2.076,126
43,72.4,-22.398058,-41.787876,2.058,126
44,74.2,-22.398065,-41.787891,2.036,126
45,76.3,-22.398071,-41.78791,2.002,127
46,78.4,-22.398079,-41.787929,2.052,127
47,80.4,-22.398085,-41.787949,2.036,127
48,82.5,-22.39809,-41.787968,2.02,127
49,84.6,-22.398096,-41.787987,2.076,127
50,86.6,-22.398102,-41.788006,2.076,129
51,88.3,-22.398107,-41.788021,1.988,129
52,90.4,-22.398113,-41.78804,1.988,129
53,92.4,-22.398119,-41.788059,1.988,129
54,94.5,-22.398125,-41.788078,1.988,129
55,96.2,-22.39813,-41.788094,1.914,128
56,98.3,-22.398136,-41.788113,1.988,128
57,100.3,-22.398142,-41.788132,1.988,128
58,102.4,-22.398148,-41.788151,1.988,128
59,104.2,-22.398155,-41.788166,1.932,128
60,106.2,-22.398161,-41.788185,2.006,129
61,108,-22.398169,-41.7882,1.95,129
62,110.2,-22.398176,-41.788219,1.964,129
63,112.2,-22.398182,-41.788239,1.964,129
64,114,-22.398189,-41.788254,1.966,129
65,116.1,-22.398197,-41.788273,1.98,131
66,117.9,-22.398205,-41.788288,1.98,131
67,120,-22.398211,-41.788307,1.966,131
68,122.1,-22.398218,-41.788326,1.982,131
69,123.9,-22.398226,-41.788341,1.98,131
70,126,-22.398231,-41.788361,1.966,131
71,127.7,-22.398239,-41.788376,1.964,131
72,129.8,-22.398245,-41.788395,1.966,131
73,131.6,-22.398252,-41.78841,1.894,131
74,133.6,-22.398258,-41.788429,1.95,131
75,135.4,-22.398266,-41.788444,1.894,132
76,137.5,-22.398272,-41.788464,1.952,132
77,139.6,-22.398279,-41.788483,1.964,132
78,141.4,-22.398287,-41.788498,1.966,132
79,143.6,-22.398294,-41.788517,1.98,132
80,145.7,-22.398302,-41.788536,2.052,132
81,147.8,-22.39831,-41.788555,2.066,132
82,149.6,-22.398317,-41.78857,1.996,132
83,151.8,-22.398327,-41.788589,2.084,132
84,154,-22.398334,-41.788608,2.084,132
85,155.7,-22.39834,-41.788624,1.996,132
86,157.8,-22.398348,-41.788643,1.994,132
87,159.5,-22.398353,-41.788658,1.978,132
88,161.2,-22.398359,-41.788673,1.87,132
89,163.2,-22.398363,-41.788692,1.846,132
90,164.9,-22.398369,-41.788708,1.844,133
91,166.5,-22.398373,-41.788723,1.742,133
92,168.6,-22.398378,-41.788742,1.816,133
93,170.2,-22.398382,-41.788757,1.802,133
94,172.3,-22.398388,-41.788776,1.812,133
95,174.1,-22.398395,-41.788792,1.832,134
96,176.1,-22.398401,-41.788811,1.92,134
97,178.2,-22.398409,-41.78883,1.932,134
98,180.1,-22.398418,-41.788845,1.988,134
99,182.3,-22.398426,-41.788864,2.002,134
100,184.1,-22.398434,-41.788879,2.002,134
101,186.3,-22.398443,-41.788898,2.036,134
102,188.1,-22.398451,-41.788914,1.966,134
103,190.2,-22.398458,-41.788933,2.014,134
104,192.3,-22.398466,-41.788952,2.014,134
105,194.1,-22.398474,-41.788967,2.014,134
106,196.2,-22.398479,-41.788986,1.98,134
107,197.9,-22.398485,-41.789001,1.962,134
108,200,-22.398493,-41.78902,1.962,134
109,201.7,-22.398499,-41.789036,1.874,134
110,203.8,-22.398504,-41.789055,1.928,134
111,205.8,-22.39851,-41.789074,1.928,134
112,207.5,-22.398516,-41.789089,1.93,134
113,209.6,-22.398521,-41.789108,1.914,134
114,211.6,-22.398527,-41.789127,1.988,134
115,213.7,-22.398533,-41.789146,1.988,135
116,215.8,-22.398539,-41.789165,1.988,135
117,217.5,-22.398544,-41.789181,1.986,135
118,219.6,-22.398552,-41.7892,2.002,135
119,221.3,-22.398558,-41.789215,1.928,135
120,223.4,-22.398565,-41.789234,1.944,136
121,225.1,-22.398571,-41.789249,1.87,136
122,227.3,-22.398579,-41.789268,1.96,136
123,228.9,-22.398584,-41.789284,1.87,136
124,231,-22.39859,-41.789303,1.944,136
125,232.8,-22.398598,-41.789318,1.874,136
126,234.9,-22.398603,-41.789337,1.948,136
127,236.6,-22.398611,-41.789352,1.876,136
128,238.8,-22.398619,-41.789371,1.966,136
129,240.9,-22.398626,-41.789391,1.98,136
130,242.7,-22.398634,-41.789406,1.98,136
131,244.8,-22.398642,-41.789425,1.994,136
132,246.6,-22.398649,-41.78944,1.996,136
133,248.7,-22.398655,-41.789459,1.98,136
134,250.4,-22.398661,-41.789474,1.892,136
135,252.5,-22.398668,-41.789494,1.962,137
136,254.2,-22.398674,-41.789509,1.874,137
137,256.3,-22.398682,-41.789528,1.944,137
138,258,-22.398687,-41.789543,1.87,137
139,260.2,-22.398695,-41.789562,1.96,137
140,262,-22.398703,-41.789577,1.888,138
141,264,-22.398708,-41.789597,1.962,138
142,265.8,-22.398716,-41.789612,1.892,138
143,267.9,-22.398722,-41.789631,1.966,138
144,269.6,-22.398729,-41.789646,1.894,138
145,271.7,-22.398735,-41.789665,1.95,138
146,273.8,-22.398743,-41.789684,1.966,138
147,275.6,-22.39875,-41.789699,1.964,138
148,277.8,-22.398758,-41.789719,1.98,138
149,279.9,-22.398766,-41.789738,2.052,138
150,281.7,-22.398773,-41.789753,1.996,138
151,283.6,-22.398783,-41.789768,1.946,138
152,285.7,-22.39879,-41.789787,2.018,138
153,287.5,-22.398798,-41.789802,1.946,138
154,289.6,-22.398806,-41.789822,1.946,138
155,291.4,-22.398813,-41.789837,1.946,138
156,293.5,-22.398821,-41.789856,1.996,138
157,295.7,-22.398829,-41.789875,1.994,138
158,297.8,-22.398834,-41.789894,2.052,138
159,299.9,-22.398842,-41.789913,2.05,138
