time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397251,-41.786537,0,79
5,0,-22.397251,-41.786537,0,79
6,0.8,-22.397257,-41.786533,0.125,79
7,1.9,-22.397249,-41.786526,0.271,79
8,3.2,-22.397245,-41.786514,0.394,79
9,4.3,-22.397238,-41.786507,0.479,79
10,5.9,-22.397228,-41.786495,1.178,78
11,7.8,-22.397219,-41.78648,1.408,78
12,9.7,-22.397209,-41.786465,1.556,78
13,11.5,-22.397201,-41.786449,1.662,78
14,13.3,-22.397194,-41.786434,1.788,78
15,15,-22.397186,-41.786419,1.828,79
16,16.8,-22.397179,-41.786404,1.804,79
17,18.5,-22.397173,-41.786388,1.766,79
18,20.3,-22.397165,-41.786373,1.766,79
19,22,-22.397159,-41.786358,1.746,79
20,23.8,-22.397152,-41.786343,1.748,78
21,25.5,-22.397146,-41.786327,1.73,78
22,27.2,-22.397139,-41.786312,1.746,78
23,29,-22.397131,-41.786297,1.748,78
24,31.2,-22.397123,-41.786278,1.836,78
25,33,-22.397116,-41.786262,1.836,80
26,34.7,-22.397108,-41.786247,1.854,80
27,36.5,-22.3971,-41.786232,1.854,80
28,38.4,-22.397091,-41.786217,1.876,80
29,40.2,-22.397083,-41.786201,1.806,80
30,41.8,-22.397074,-41.78619,1.764,82
31,43.6,-22.397066,-41.786175,1.766,82
32,45.5,-22.397057,-41.786159,1.788,82
33,47.2,-22.397049,-41.786144,1.764,82
34,49.1,-22.397039,-41.786129,1.788,82
35,51,-22.39703,-41.786114,1.85,87
36,52.9,-22.39702,-41.786098,1.87,87
37,54.7,-22.397013,-41.786083,1.85,87
38,56.3,-22.397003,-41.786072,1.81,87
39,58.2,-22.396994,-41.786056,1.808,87
40,60.2,-22.396982,-41.786041,1.834,90
41,61.8,-22.396973,-41.78603,1.774,90
42,63.5,-22.396961,-41.786018,1.762,90
43,65.5,-22.39695,-41.786003,1.85,90
44,67.3,-22.396938,-41.785992,1.818,90
45,69,-22.396927,-41.78598,1.762,92
46,70.9,-22.396917,-41.785965,1.822,92
47,72.5,-22.396908,-41.785953,1.794,92
48,74.4,-22.396898,-41.785938,1.768,92
49,76.3,-22.396889,-41.785923,1.8,92
50,77.7,-22.396881,-41.785912,1.742,95
51,79.6,-22.396871,-41.785896,1.744,95
52,81.2,-22.396862,-41.785885,1.742,95
53,83.1,-22.396852,-41.78587,1.742,95
54,84.8,-22.396841,-41.785858,1.712,95
55,86.6,-22.39683,-41.785847,1.768,97
56,88.6,-22.396818,-41.785831,1.792,97
57,90.3,-22.396807,-41.78582,1.822,97
58,92.3,-22.396795,-41.785805,1.848,97
59,94.2,-22.396786,-41.785789,1.88,97
60,96.2,-22.396774,-41.785774,1.938,97
61,98.3,-22.396763,-41.785759,1.938,97
62,100.3,-22.396751,-41.785744,1.996,97
63,102.2,-22.396742,-41.785728,1.97,97
64,104.2,-22.39673,-41.785713,1.994,97
65,105.9,-22.396719,-41.785702,1.936,99
66,107.9,-22.396707,-41.785686,1.936,99
67,109.7,-22.396696,-41.785675,1.88,99
68,111.7,-22.396685,-41.78566,1.906,99
