time,distance,lat,lng,velocity_smooth,heartrate,cadence
58,109.1,-22.523243,-41.920788,2.1,103,82
59,111.3,-22.523224,-41.92078,2.14,103,82
60,113.6,-22.523205,-41.920773,2.18,104,82
61,115.7,-22.523188,-41.920765,2.18,104,82
62,117.9,-22.523169,-41.920757,2.22,104,82
63,120.2,-22.523149,-41.92075,2.22,104,82
64,122.4,-22.52313,-41.920742,2.22,104,82
65,124.9,-22.523111,-41.920731,2.26,107,82
66,126.9,-22.523094,-41.920723,2.24,107,82
67,129.2,-22.523075,-41.920715,2.26,107,82
68,131.4,-22.523058,-41.920704,2.24,107,82
69,133.5,-22.523043,-41.920692,2.22,107,82
70,135.7,-22.523026,-41.920681,2.16,110,82
71,138,-22.523008,-41.920669,2.22,110,82
72,140,-22.522993,-41.920658,2.16,110,82
73,142.1,-22.522976,-41.92065,2.14,110,82
74,144.2,-22.522961,-41.920639,2.14,110,82
75,146.2,-22.522943,-41.920631,2.1,112,82
76,148.2,-22.522925999999998,-41.920628,2.04,112,82
77,150.4,-22.522907,-41.92062,2.08,112,82
78,152.4,-22.52289,-41.920616,2.06,112,82
79,154.6,-22.522871,-41.920608,2.08,112,82
80,156.8,-22.522852,-41.920605,2.12,114,82
81,159.1,-22.522833,-41.920597,2.18,114,82
82,161.3,-22.522814,-41.920589,2.18,114,82
83,163.6,-22.522795,-41.920582,2.24,114,82
84,165.9,-22.522776,-41.920574,2.26,114,82
85,168.1,-22.522757,-41.920567,2.26,115,82
86,170.5,-22.522737,-41.920555,2.28,115,82
87,172.8,-22.522718,-41.920547,2.3,115,82
88,175.2,-22.522699,-41.920536,2.32,115,82
89,177.5,-22.52268,-41.920528,2.32,115,82
90,180.1,-22.522659,-41.920517,2.4,115,82
91,182.4,-22.52264,-41.920509,2.38,115,82
92,184.6,-22.522621,-41.920502,2.36,115,82
93,187,-22.522602,-41.92049,2.36,115,82
94,189.1,-22.522585,-41.920483,2.32,115,82
95,191.4,-22.522566,-41.920475,2.26,116,82
96,193.6,-22.522549,-41.920464,2.24,116,82
97,195.7,-22.522531,-41.920456,2.22,116,82
98,197.9,-22.522514,-41.920444,2.18,116,82
99,200.3,-22.522495,-41.920433,2.24,116,82
100,202.4,-22.522478,-41.920425,2.2,117,82
101,204.8,-22.522459,-41.920414,2.24,117,82
102,206.9,-22.522442,-41.920406,2.24,117,82
103,209.3,-22.522423,-41.920395,2.28,117,82
104,211.4,-22.522406,-41.920387,2.22,117,82
105,213.8,-22.522386,-41.920376,2.28,116,82
106,215.9,-22.522369,-41.920368,2.22,116,82
107,218.1,-22.522352,-41.920357,2.24,116,82
108,220.4,-22.522333,-41.920349,2.22,116,82
109,222.4,-22.522316,-41.920341,2.2,116,82
110,224.9,-22.522297,-41.92033,2.22,117,82
111,227.3,-22.522276,-41.920322,2.28,117,82
112,229.8,-22.522257,-41.920311,2.34,117,82
113,232,-22.522238,-41.920303,2.32,117,82
114,234.4,-22.522219,-41.920292,2.4,117,82
115,236.7,-22.5222,-41.920284,2.36,119,82
116,238.9,-22.522181,-41.920277,2.32,119,82
117,241.2,-22.522161,-41.920269,2.28,119,82
118,243.5,-22.522142,-41.920261000000004,2.3,119,82
119,245.9,-22.522121,-41.920254,2.3,119,82
120,248.2,-22.522102,-41.920246,2.3,121,82
121,250.5,-22.522083,-41.920238,2.32,121,82
122,252.9,-22.522064,-41.920227,2.34,121,82
123,255.1,-22.522045,-41.920219,2.32,121,82
124,257.6,-22.522026,-41.920208,2.34,121,82
125,259.8,-22.522007,-41.9202,2.32,120,82
126,262.3,-22.521988,-41.920189,2.36,120,82
127,264.7,-22.521969,-41.920177,2.36,120,82
128,266.7,-22.521952,-41.92017,2.32,120,82
129,269.2,-22.521933,-41.920158,2.32,120,82
130,271.4,-22.521913,-41.920151,2.32,120,81
131,273.5,-22.521896,-41.920143,2.24,120,81
132,275.6,-22.521879,-41.920135,2.18,120,81
133,277.8,-22.52186,-41.920128,2.22,120,81
134,279.9,-22.521843,-41.92012,2.14,120,81
135,282.1,-22.521824,-41.920113,2.14,120,82
136,284.6,-22.521805,-41.920101,2.22,120,82
137,286.8,-22.521786,-41.920093,2.24,120,82
138,289.1,-22.521767,-41.920086,2.26,120,82
139,291.4,-22.521748,-41.920078,2.3,120,82
140,294,-22.521727,-41.920067,2.38,121,82
141,296.2,-22.521707,-41.920059,2.32,121,82
142,298.5,-22.521688,-41.920052,2.34,121,82
143,300.5,-22.521671,-41.920044,2.28,121,82
144,302.8,-22.521652,-41.920036,2.28,121,82
145,304.9,-22.521635,-41.920029,2.18,122,82
146,307.3,-22.521616,-41.920017,2.22,122,82
147,309.4,-22.521599,-41.92001,2.18,122,82
148,311.4,-22.521582,-41.920002,2.18,122,82
149,313.9,-22.521563,-41.91999,2.22,122,82
150,316.1,-22.521545,-41.919979,2.24,122,82
151,318.4,-22.521526,-41.919971,2.22,122,82
152,320.6,-22.521508999999998,-41.91996,2.24,122,82
153,323,-22.52149,-41.919949,2.32,122,82
154,325.3,-22.521471,-41.919941,2.28,122,82
155,327.7,-22.521452,-41.919929,2.32,121,82
156,330.1,-22.521433,-41.919918,2.34,121,82
157,332.2,-22.521416,-41.91991,2.32,121,82
158,334.6,-22.521397,-41.919899,2.32,121,82
159,336.7,-22.521379,-41.919891,2.28,121,82
160,339.1,-22.52136,-41.91988,2.28,122,81
161,341.4,-22.521343,-41.919868,2.26,122,81
162,343.6,-22.521326,-41.919857,2.28,122,81
163,345.8,-22.521309,-41.919846,2.24,122,81
164,348.1,-22.521294,-41.91983,2.28,122,81
165,350.4,-22.521276,-41.919819,2.26,121,81
166,352.6,-22.521259,-41.919807,2.24,121,81
167,355,-22.52124,-41.919796,2.28,121,81
168,357.3,-22.521223,-41.919785,2.3,121,81
169,359.5,-22.521206,-41.919773,2.28,121,81
170,362,-22.521187,-41.919762,2.32,122,81
171,364.2,-22.52117,-41.91975,2.32,122,81
172,366.5,-22.521151,-41.919743,2.3,122,81
173,368.7,-22.521131,-41.919735,2.28,122,81
174,371,-22.521112,-41.919727,2.3,122,81
175,373.2,-22.521093,-41.91972,2.24,123,81
176,375.3,-22.521076,-41.919712,2.22,123,81
177,377.7,-22.521057,-41.919701,2.24,123,81
178,380,-22.521038,-41.919693,2.26,123,81
179,382.2,-22.521021,-41.919682,2.24,123,81
180,384.5,-22.521002,-41.919674,2.26,125,82
181,386.7,-22.520985,-41.919662,2.28,125,82
182,388.8,-22.520967,-41.919655,2.22,125,82
183,391,-22.52095,-41.919643,2.2,125,82
184,393.3,-22.520933,-41.919632,2.22,125,82
185,395.4,-22.520916,-41.919624,2.18,125,81
186,397.6,-22.520899,-41.919613,2.18,125,81
187,399.9,-22.52088,-41.919605,2.22,125,81
188,402.1,-22.520861,-41.919598,2.22,125,81
189,404.4,-22.520842,-41.91959,2.22,125,81
190,406.6,-22.520822,-41.919582,2.24,125,82
191,408.9,-22.520803,-41.919575,2.26,125,82
192,411.4,-22.520782,-41.919567,2.3,125,82
193,413.8,-22.520761,-41.919559,2.34,125,82
194,416,-22.520742,-41.919556,2.32,125,82
195,418.2,-22.520723,-41.919548,2.32,126,82
196,420.7,-22.520702,-41.91954,2.36,126,82
197,423,-22.520683,-41.919533,2.32,126,82
198,425.2,-22.520664,-41.919525,2.28,126,82
199,427.5,-22.520645,-41.919517,2.3,126,82
200,429.6,-22.520626,-41.919514,2.28,127,82
201,431.9,-22.520607,-41.919506,2.24,127,82
202,434.4,-22.520586,-41.919498,2.28,127,82
203,436.6,-22.520567,-41.919491,2.28,127,82
204,438.8,-22.520548,-41.919487,2.26,127,82
205,441,-22.520529,-41.919479,2.28,126,82
206,443.5,-22.520508,-41.919472,2.32,126,82
207,445.9,-22.520489,-41.91946,2.3,126,82
208,448.2,-22.52047,-41.919453,2.32,126,82
209,450.6,-22.520451,-41.919441,2.36,126,82
210,452.7,-22.520433,-41.919434,2.34,126,82
211,455.1,-22.520414,-41.919422,2.32,126,82
212,457.5,-22.520395,-41.919411,2.32,126,82
213,459.9,-22.520376,-41.919399,2.34,126,82
214,462,-22.520359,-41.919392,2.28,126,82
215,464.4,-22.52034,-41.91938,2.34,127,82
216,466.9,-22.520321,-41.919369,2.36,127,82
217,469.1,-22.520302,-41.919361,2.32,127,82
218,471.2,-22.520285,-41.919353,2.26,127,82
219,473.6,-22.520266,-41.919342,2.32,127,82
220,475.9,-22.520246,-41.919334,2.3,127,82
221,478.1,-22.520227,-41.919327,2.24,127,82
222,480.4,-22.520208,-41.919319,2.26,127,82
223,482.6,-22.520189,-41.919311,2.28,127,82
224,484.9,-22.52017,-41.919304,2.26,127,82
225,487.2,-22.520151,-41.919296,2.26,128,82
226,489.6,-22.520132,-41.919285,2.3,128,82
227,491.9,-22.520113,-41.919277,2.3,128,82
228,494.3,-22.520094,-41.919266,2.34,128,82
229,496.4,-22.520077,-41.919258,2.3,128,82
230,498.8,-22.520058,-41.919247,2.32,129,82
231,501.2,-22.520039,-41.919235,2.32,129,82
232,503.4,-22.520021,-41.919224,2.3,129,82
233,505.7,-22.520004,-41.919212,2.28,129,82
234,508.1,-22.519985,-41.919201,2.34,129,82
235,510.4,-22.519968,-41.919189,2.32,127,82
236,512.6,-22.519951,-41.919178,2.28,127,82
237,514.8,-22.519934,-41.919167,2.28,127,82
238,517.1,-22.519916,-41.919155,2.28,127,82
239,519.3,-22.519899,-41.919144,2.24,127,82
240,521.4,-22.519882,-41.919136,2.2,127,82
241,523.8,-22.519863,-41.919125,2.24,127,82
242,526,-22.519846,-41.919113,2.24,127,82
243,528.5,-22.519827,-41.919102,2.28,127,82
244,530.9,-22.519808,-41.91909,2.32,127,82
245,533.3,-22.519789,-41.919079,2.38,127,82
246,535.6,-22.51977,-41.919071,2.36,127,82
247,537.6,-22.519752,-41.919064,2.32,127,82
248,539.9,-22.519733,-41.919056,2.28,127,82
249,542.2,-22.519714,-41.919048,2.26,127,82
250,544.2,-22.519697,-41.919041,2.18,127,83
251,546.5,-22.51968,-41.919029,2.18,127,83
252,548.5,-22.519663,-41.919022,2.18,127,83
253,550.6,-22.519646,-41.919014,2.14,127,83
254,552.8,-22.519628,-41.919002,2.12,127,83
255,555.1,-22.519609,-41.918995,2.18,127,82
256,557.4,-22.51959,-41.918987,2.18,127,82
257,559.6,-22.519571,-41.91898,2.22,127,82
258,562.1,-22.51955,-41.918972,2.3,127,82
259,564.3,-22.519531,-41.918964,2.3,127,82
260,566.8,-22.51951,-41.918957,2.34,127,83
261,569.1,-22.519491,-41.918949,2.34,127,83
262,571.7,-22.51947,-41.918938,2.42,127,83
263,573.9,-22.519451,-41.91893,2.36,127,83
264,576.4,-22.519432,-41.918919,2.42,127,83
265,578.8,-22.519413,-41.918907,2.4,128,82
266,581,-22.519396,-41.918896,2.38,128,82
267,583.5,-22.519377,-41.918884,2.36,128,82
268,585.7,-22.51936,-41.918873,2.36,128,82
269,587.8,-22.519342,-41.918865,2.28,128,82
270,590,-22.519325,-41.918854,2.24,128,82
271,592.1,-22.519308,-41.918846,2.22,128,82
272,594.3,-22.519291,-41.918835,2.16,128,82
273,596.4,-22.519274,-41.918827,2.14,128,82
274,598.8,-22.519255,-41.918816,2.2,128,82
275,600.9,-22.519237,-41.918808,2.18,128,83
276,603.3,-22.519218,-41.918796,2.24,128,83
277,605.3,-22.519201,-41.918789,2.2,128,83
278,607.8,-22.519182,-41.918777,2.28,128,83
279,610,-22.519163,-41.91877,2.24,128,83
280,612.3,-22.519144,-41.918762,2.28,128,83
281,614.7,-22.519125,-41.918751,2.28,128,83
282,617,-22.519106,-41.918743,2.34,128,83
283,619.4,-22.519085,-41.918735,2.32,128,83
284,621.7,-22.519066,-41.918728,2.34,128,83
285,624,-22.519047,-41.91872,2.34,128,82
286,626.4,-22.519028,-41.918709,2.34,128,82
287,628.7,-22.519009,-41.918701,2.34,128,82
288,631.1,-22.51899,-41.91869,2.34,128,82
289,633.3,-22.51897,-41.918682,2.32,128,82
290,635.8,-22.518951,-41.918671,2.36,128,82
291,638.2,-22.518932,-41.918659,2.36,128,82
292,640.4,-22.518913,-41.918652,2.34,128,82
293,642.9,-22.518894,-41.91864,2.36,128,82
294,645.3,-22.518873,-41.918632,2.4,128,82
295,647.8,-22.518854,-41.918621,2.4,128,82
296,650.2,-22.518835,-41.91861,2.4,128,82
297,652.4,-22.518816,-41.918602,2.4,128,82
298,654.9,-22.518797,-41.918591,2.4,128,82
299,657.5,-22.518776,-41.918579,2.44,128,82
300,659.7,-22.518757,-41.918571,2.38,129,83
301,662.2,-22.518738,-41.91856,2.4,129,83
302,664.6,-22.518717,-41.918552,2.44,129,83
303,667,-22.518698,-41.918541,2.42,129,83
304,669.5,-22.518677,-41.918533,2.4,129,83
305,671.8,-22.518658,-41.918526,2.42,130,83
306,674.4,-22.518637,-41.918514,2.44,130,83
307,676.7,-22.518618,-41.918507,2.42,130,83
308,679.3,-22.518597,-41.918495,2.46,130,83
309,681.5,-22.518578,-41.918488,2.4,130,83
310,684.1,-22.518557,-41.918476,2.46,128,84
311,686.6,-22.518538,-41.918465,2.44,128,84
312,689,-22.518518,-41.918453,2.46,128,84
313,691.2,-22.518501,-41.918442,2.38,128,84
314,693.7,-22.518482,-41.91843,2.44,128,84
315,696.1,-22.518463,-41.918419,2.4,129,84
316,698.5,-22.518444,-41.918407,2.38,129,84
317,700.9,-22.518425,-41.918396,2.38,129,84
318,703.5,-22.518404,-41.918384,2.46,129,84
319,705.8,-22.518385,-41.918377,2.42,129,84
320,708.2,-22.518366,-41.918365,2.42,130,84
321,710.5,-22.518347,-41.918358,2.4,130,84
322,712.7,-22.51833,-41.918346,2.36,130,84
323,715,-22.518312,-41.918335,2.3,130,84
324,717.2,-22.518295,-41.918323,2.28,130,84
325,719.7,-22.518278,-41.918308,2.3,130,84
326,722.2,-22.518261,-41.918293,2.34,130,84
327,724.2,-22.518246,-41.918281,2.3,130,84
328,726.7,-22.518228,-41.918266,2.34,130,84
329,729.3,-22.518209,-41.918251,2.42,130,84
330,731.6,-22.518192,-41.91824,2.38,129,84
331,734,-22.518173,-41.918228,2.36,129,84
332,736.4,-22.518154,-41.918217,2.44,129,84
333,738.8,-22.518135,-41.918205,2.42,129,84
334,741.5,-22.518116,-41.91819,2.44,129,84
335,743.9,-22.518097,-41.918179,2.46,130,84
336,746.3,-22.518078,-41.918167,2.46,130,84
337,748.8,-22.518061,-41.918152,2.48,130,84
338,751,-22.518043,-41.91814,2.44,130,84
339,753.5,-22.518026,-41.918125,2.4,130,84
340,755.7,-22.518009,-41.918114,2.36,129,84
341,758.2,-22.517992,-41.918098,2.38,129,84
342,760.3,-22.517977,-41.918087,2.3,129,84
343,762.8,-22.51796,-41.918072,2.36,129,84
344,765.1,-22.517944,-41.918056,2.32,129,84
345,767.4,-22.517929,-41.918041,2.34,130,84
346,769.7,-22.517914,-41.918026,2.3,130,84
347,771.8,-22.5179,-41.918011,2.3,130,84
348,774.3,-22.517887,-41.917992,2.3,130,84
349,776.6,-22.517872,-41.917976,2.3,130,84
350,778.8,-22.517858,-41.917961,2.28,131,84
351,780.8,-22.517843,-41.91795,2.22,131,84
352,782.9,-22.517828,-41.917938,2.22,131,84
353,785.4,-22.517811,-41.917923,2.22,131,84
354,787.8,-22.517792,-41.917912,2.24,131,84
355,790,-22.517775,-41.9179,2.24,130,84
356,792.5,-22.517755,-41.917889,2.34,130,84
357,794.9,-22.517736,-41.917877,2.4,130,84
358,797.5,-22.517717,-41.917862,2.42,130,84
359,799.9,-22.517698,-41.91785,2.42,130,84
360,802.6,-22.517679,-41.917835,2.52,130,84
361,805,-22.51766,-41.917824,2.5,130,84
362,807.4,-22.517641,-41.917812,2.5,130,84
363,809.9,-22.517624,-41.917797,2.48,130,84
364,812.3,-22.517605,-41.917786,2.48,130,84
365,814.6,-22.517588,-41.917774,2.4,130,84
366,817,-22.517569,-41.917763,2.4,130,84
367,819.2,-22.517551,-41.917751,2.36,130,84
368,821.3,-22.517536,-41.91774,2.28,130,84
369,823.5,-22.517519,-41.917728,2.24,130,84
370,825.8,-22.517502,-41.917717,2.24,130,83
371,828,-22.517485,-41.917705,2.2,130,83
372,830.3,-22.517467,-41.917694,2.22,130,83
373,832.5,-22.51745,-41.917683,2.24,130,83
374,835,-22.517429,-41.917675,2.3,130,83
375,837.4,-22.51741,-41.917664,2.32,132,84
376,839.8,-22.517389,-41.917656,2.36,132,84
377,842.3,-22.517368,-41.917648,2.4,132,84
378,845.1,-22.517345,-41.917637,2.52,132,84
379,847.7,-22.517324,-41.917625,2.54,132,84
380,850.2,-22.517305,-41.917614,2.56,131,84
381,852.6,-22.517286,-41.917602,2.56,131,84
382,855,-22.517267,-41.917591,2.54,131,84
383,857.2,-22.51725,-41.91758,2.42,131,84
384,859.5,-22.517235,-41.917564,2.36,131,84
385,861.8,-22.517218,-41.917553,2.32,132,84
386,864,-22.5172,-41.917541,2.28,132,84
387,866.3,-22.517185,-41.917526,2.26,132,84
388,868.6,-22.517168,-41.917515,2.28,132,84
389,871,-22.517149,-41.917503,2.3,132,84
390,873.3,-22.517132,-41.917492,2.3,132,84
391,875.5,-22.517115,-41.91748,2.3,132,84
392,877.7,-22.517097,-41.917469,2.28,132,84
393,880.2,-22.517078,-41.917458,2.32,132,84
394,882.6,-22.517061000000002,-41.917442,2.32,132,84
395,885.1,-22.517042,-41.917431,2.36,133,84
396,887.5,-22.517023,-41.917419,2.4,133,84
397,889.9,-22.517004,-41.917408,2.44,133,84
398,892.3,-22.516985,-41.917397,2.42,133,84
399,894.8,-22.516966,-41.917385,2.44,133,84
400,897.2,-22.516947,-41.917374,2.42,133,84
401,899.4,-22.51693,-41.917362,2.38,133,84
402,901.8,-22.51691,-41.917351,2.38,133,84
403,904.1,-22.516893,-41.917339,2.36,133,84
404,906.3,-22.516874,-41.917332,2.3,133,84
405,908.6,-22.516857,-41.91732,2.28,132,84
406,910.8,-22.516838,-41.917313,2.28,132,84
407,913.1,-22.516821,-41.917301,2.26,132,84
408,915.3,-22.516804,-41.91729,2.24,132,84
409,917.8,-22.516785,-41.917278,2.3,132,84
410,920,-22.516767,-41.917267,2.28,131,84
411,922.2,-22.51675,-41.917255,2.28,131,84
412,924.7,-22.516731,-41.917244,2.32,131,84
413,926.9,-22.516714,-41.917232,2.32,131,84
414,929.3,-22.516695,-41.917221,2.3,131,84
415,931.6,-22.516676,-41.917213,2.32,132,84
416,934,-22.516657,-41.917202,2.36,132,84
417,936.5,-22.516638,-41.91719,2.36,132,84
418,938.9,-22.516619,-41.917179,2.4,132,84
419,941.3,-22.5166,-41.917168,2.4,132,84
420,943.5,-22.516582,-41.917156,2.38,132,84
421,946,-22.516563,-41.917145,2.4,132,84
422,948.4,-22.516544,-41.917133,2.38,132,84
423,950.8,-22.516525,-41.917122,2.38,132,84
424,953,-22.516508,-41.91711,2.34,132,84
425,955.3,-22.516491,-41.917099,2.36,132,84
426,957.5,-22.516474,-41.917087,2.3,132,84
427,959.6,-22.516458,-41.917076,2.24,132,84
428,961.7,-22.516441,-41.917068,2.18,132,84
429,963.7,-22.516426,-41.917057,2.14,132,84
430,966,-22.516409,-41.917046,2.14,133,84
431,968,-22.516392,-41.917038,2.1,133,84
432,970.3,-22.516375,-41.917026,2.14,133,84
433,972.5,-22.516355,-41.917019,2.16,133,84
434,974.8,-22.516338,-41.917007,2.22,133,84
435,977.2,-22.516319,-41.916996,2.24,132,84
436,979.5,-22.516302,-41.916985,2.3,132,84
437,982.1,-22.516283,-41.916969,2.36,132,84
438,984.3,-22.516266,-41.916958,2.36,132,84
439,986.8,-22.516247,-41.916946,2.4,132,84
440,989,-22.51623,-41.916935,2.36,130,83
441,991.4,-22.516211,-41.916923,2.38,130,83
442,993.7,-22.516193,-41.916912,2.32,130,83
443,995.9,-22.516176,-41.916901,2.32,130,83
444,998.3,-22.516157,-41.916889,2.3,130,83
445,1000.8,-22.516138,-41.916878,2.36,130,84
446,1003,-22.516121,-41.916866,2.32,130,84
447,1005.6,-22.516102,-41.916851,2.38,130,84
448,1008,-22.516083,-41.91684,2.42,130,84
449,1010.5,-22.516066,-41.916824,2.44,130,84
450,1013,-22.516046,-41.916813,2.44,132,84
451,1015.4,-22.516029,-41.916798,2.48,132,84
452,1017.8,-22.51601,-41.916786,2.44,132,84
453,1020.5,-22.515991,-41.916771,2.5,132,84
454,1022.9,-22.515972,-41.916759,2.48,132,84
455,1025.3,-22.515953,-41.916748,2.46,131,84
456,1027.8,-22.515934,-41.916737,2.48,131,84
457,1030.2,-22.515915,-41.916725,2.48,131,84
458,1032.8,-22.515896,-41.91671,2.46,131,84
459,1035.2,-22.515877,-41.916698,2.46,131,84
460,1037.7,-22.515858,-41.916687,2.48,130,84
461,1040.1,-22.515839,-41.916676,2.46,130,84
462,1042.5,-22.51582,-41.916664,2.46,130,84
463,1044.8,-22.5158,-41.916656,2.4,130,84
464,1047,-22.515783,-41.916645,2.36,130,84
465,1049.4,-22.515764,-41.916634,2.34,130,84
466,1051.7,-22.515747,-41.916622,2.32,130,84
467,1053.9,-22.51573,-41.916611,2.28,130,84
468,1056.3,-22.515711,-41.916599,2.3,130,84
469,1058.7,-22.515696,-41.916584,2.34,130,84
470,1060.9,-22.515678,-41.916572,2.3,130,84
471,1063.2,-22.515663,-41.916557,2.3,130,84
472,1065.7,-22.515646,-41.916542,2.36,130,84
473,1068.2,-22.515629,-41.916527,2.38,130,84
474,1070.6,-22.515612,-41.916511,2.38,130,84
475,1072.9,-22.515594,-41.9165,2.4,132,84
476,1075.5,-22.515575,-41.916485,2.46,132,84
477,1077.7,-22.515558,-41.916473,2.4,132,84
478,1080.4,-22.515539,-41.916458,2.44,132,84
479,1082.6,-22.515522,-41.916447,2.4,132,84
480,1085.1,-22.515503,-41.916435,2.44,133,85
481,1087.5,-22.515486,-41.91642,2.4,133,85
482,1089.8,-22.515469,-41.916408,2.42,133,85
483,1092.2,-22.51545,-41.916397,2.36,133,85
484,1094.4,-22.515432,-41.916386,2.36,133,85
485,1096.7,-22.515413,-41.916378,2.32,134,84
486,1099.1,-22.515394,-41.916367,2.32,134,84
487,1101.5,-22.515375,-41.916355,2.34,134,84
488,1103.6,-22.515358,-41.916347,2.28,134,84
489,1106,-22.515339,-41.916336,2.32,134,84
490,1108.4,-22.51532,-41.916325,2.34,133,85
491,1110.7,-22.515303,-41.916313,2.32,133,85
492,1113.1,-22.515284,-41.916302,2.32,133,85
493,1115.5,-22.515264,-41.91629,2.38,133,85
494,1117.8,-22.515247,-41.916279,2.36,133,85
495,1120.2,-22.515228,-41.916267,2.36,132,84
496,1122.4,-22.515211,-41.916256,2.34,132,84
497,1124.7,-22.515194,-41.916244,2.32,132,84
498,1126.9,-22.515177,-41.916233,2.28,132,84
499,1129.2,-22.515158,-41.916225,2.28,132,84
500,1131.4,-22.515139,-41.916218,2.24,133,84
501,1133.7,-22.51512,-41.91621,2.26,133,84
502,1136,-22.5151,-41.916203,2.26,133,84
503,1138.2,-22.515081,-41.916195,2.26,133,84
504,1140.5,-22.515062,-41.916187,2.26,133,84
505,1142.9,-22.515043,-41.916176,2.3,133,84
506,1145.3,-22.515024,-41.916164,2.32,133,84
507,1147.6,-22.515007,-41.916153,2.32,133,84
508,1149.8,-22.51499,-41.916142,2.32,133,84
509,1152.3,-22.514971,-41.91613,2.36,133,84
510,1154.7,-22.514954,-41.916115,2.36,133,84
511,1157,-22.514936,-41.916103,2.34,133,84
512,1159.4,-22.514917,-41.916092,2.36,133,84
513,1162,-22.514898,-41.916077,2.44,133,84
514,1164.4,-22.514879,-41.916065,2.42,133,84
515,1166.9,-22.51486,-41.916054,2.44,135,84
516,1169.3,-22.514841,-41.916042,2.46,135,84
517,1171.9,-22.51482,-41.916031,2.5,135,84
518,1174.3,-22.514801,-41.916019,2.46,135,84
519,1176.8,-22.514782,-41.916008,2.48,135,84
520,1179.2,-22.514763,-41.915996,2.46,134,84
521,1181.6,-22.514744,-41.915985,2.46,134,84
522,1184,-22.514725,-41.915974,2.42,134,84
523,1186.3,-22.514706,-41.915966,2.4,134,84
524,1188.7,-22.514687,-41.915955,2.38,134,84
525,1191.2,-22.514667,-41.915943,2.4,133,84
526,1193.4,-22.514648,-41.915935,2.36,133,84
527,1195.7,-22.514631,-41.915924,2.34,133,84
528,1198.1,-22.514612,-41.915913,2.36,133,84
529,1200.5,-22.514593,-41.915901,2.36,133,84
530,1202.9,-22.514574,-41.91589,2.34,134,84
531,1205.2,-22.514555,-41.915882,2.36,134,84
532,1207.4,-22.514538,-41.915871,2.34,134,84
533,1209.7,-22.514521,-41.915859,2.32,134,84
534,1211.7,-22.514503,-41.915852,2.24,134,84
535,1214,-22.514486,-41.91584,2.22,134,84
536,1216.2,-22.514469,-41.915829,2.2,134,84
537,1218.7,-22.514452,-41.915813,2.26,134,84
