time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397413,-41.78664,0,89
1,0,-22.397413,-41.78664,0,89
2,0.8,-22.397408,-41.786636,0.4,89
3,2.4,-22.397402,-41.786621,0.8,89
4,3.9,-22.397394,-41.78661,0.975,89
5,6,-22.397386,-41.786591,1.2,89
6,7.7,-22.397381,-41.786575,1.54,89
7,9.8,-22.397375,-41.786556,1.8,89
8,11.9,-22.397367,-41.786537,1.9,89
9,14,-22.397362,-41.786518,2.02,89
10,16,-22.397356,-41.786499,2,89
11,18.2,-22.397348,-41.78648,2.1,89
12,20.3,-22.397341,-41.786461,2.1,89
13,22.2,-22.397331,-41.786446,2.06,89
14,24.1,-22.397322,-41.78643,2.02,89
15,26,-22.397312,-41.786415,2,88
16,27.6,-22.397303,-41.786404,1.88,88
17,29.2,-22.397293,-41.786392,1.78,88
18,31.1,-22.397284,-41.786377,1.78,88
19,32.5,-22.397276,-41.786365,1.68,88
20,34.1,-22.397266,-41.786354,1.62,89
21,35.5,-22.397259,-41.786343,1.58,89
22,37.4,-22.397249,-41.786327,1.64,89
23,39,-22.39724,-41.786316,1.58,89
24,40.6,-22.39723,-41.786304,1.62,89
25,42.5,-22.397221,-41.786289,1.68,90
26,44.1,-22.397211,-41.786278,1.72,90
27,46,-22.397201,-41.786262,1.72,90
28,47.6,-22.397192,-41.786251,1.72,90
29,49.6,-22.397181,-41.786236,1.8,90
30,51.5,-22.397171,-41.78622,1.8,90
31,53.2,-22.397159,-41.786209,1.82,90
32,55.1,-22.39715,-41.786194,1.82,90
33,56.8,-22.397139,-41.786182,1.84,90
34,58.8,-22.397127,-41.786167,1.84,90
35,60.4,-22.397118,-41.786156,1.78,89
36,62.5,-22.397106,-41.78614,1.86,89
37,64,-22.397097,-41.786129,1.78,89
38,66.1,-22.397085,-41.786114,1.86,89
39,67.6,-22.397076,-41.786102,1.76,89
40,69.4,-22.397064,-41.786091,1.8,88
41,71,-22.397055,-41.786079,1.7,88
42,73,-22.397043,-41.786064,1.8,88
43,74.6,-22.397034,-41.786053,1.7,88
44,76.3,-22.397022,-41.786041,1.74,88
45,77.9,-22.397013,-41.78603,1.7,88
46,79.9,-22.397001,-41.786015,1.78,88
47,81.6,-22.39699,-41.786003,1.72,88
48,83.2,-22.39698,-41.785992,1.72,88
49,85.2,-22.396969,-41.785976,1.78,88
50,86.8,-22.396959,-41.785965,1.78,89
51,88.7,-22.39695,-41.78595,1.76,89
52,90.6,-22.39694,-41.785934,1.8,89
53,92.2,-22.396931,-41.785923,1.8,89
54,94.1,-22.396921,-41.785908,1.78,89
55,96,-22.396912,-41.785892,1.84,88
56,97.6,-22.396902,-41.785881,1.78,88
57,99.5,-22.396893,-41.785866,1.78,88
58,101,-22.396883,-41.785854,1.76,88
59,102.9,-22.396873,-41.785839,1.76,88
60,104.7,-22.396862,-41.785828,1.74,88
61,106.4,-22.396851,-41.785816,1.76,88
62,108.1,-22.396839,-41.785805,1.72,88
63,109.7,-22.39683,-41.785793,1.74,88
64,111.4,-22.396818,-41.785782,1.7,88
65,113.2,-22.396807,-41.78577,1.7,90
66,114.8,-22.396797,-41.785759,1.68,90
67,116.5,-22.396786,-41.785748,1.68,90
68,118.1,-22.396776,-41.785736,1.68,90
69,120,-22.396767,-41.785721,1.72,90
70,121.7,-22.396755,-41.785709,1.7,91
71,123.3,-22.396746,-41.785698,1.7,91
72,125.2,-22.396736,-41.785683,1.74,91
73,126.8,-22.396727,-41.785671,1.74,91
74,128.7,-22.396717,-41.785656,1.74,91
75,130.6,-22.396707,-41.785641,1.78,91
76,132.4,-22.396698,-41.785625,1.82,91
77,134.4,-22.396688,-41.78561,1.84,91
78,136.2,-22.396679,-41.785595,1.88,91
79,138,-22.396671,-41.78558,1.86,91
80,139.9,-22.396662,-41.785564,1.86,93
81,141.7,-22.396654,-41.785549,1.86,93
82,143.5,-22.396646,-41.785534,1.82,93
83,145.3,-22.396639,-41.785519,1.82,93
84,147.1,-22.396631,-41.785503,1.82,93
85,148.9,-22.396622,-41.785488,1.8,94
86,151.1,-22.396614,-41.785469,1.88,94
87,152.9,-22.396606,-41.785454,1.88,94
88,154.8,-22.396597,-41.785438,1.9,94
89,156.5,-22.396589,-41.785423,1.88,94
90,158.3,-22.396582,-41.785408,1.88,93
91,160.1,-22.396574,-41.785393,1.8,93
92,162.2,-22.396566,-41.785374,1.86,93
