time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397306,-41.786571,0,120
5,0,-22.397306,-41.786571,0,120
6,0.6,-22.397303,-41.786568,0.097,120
7,1.6,-22.397297,-41.78656,0.227,120
8,2.7,-22.397289,-41.786552,0.343,120
9,3.9,-22.397282,-41.786545,0.433,120
10,5.1,-22.397274,-41.786537,1.01,126
11,6.5,-22.397266,-41.786526,1.184,126
12,7.7,-22.397259,-41.786518,1.214,126
13,9.1,-22.397251,-41.786507,1.274,126
14,10.8,-22.397245,-41.786491,1.38,126
15,12.1,-22.39724,-41.78648,1.418,122
16,13.5,-22.397234,-41.786468,1.396,122
17,14.8,-22.397228,-41.786457,1.432,122
18,16.1,-22.397224,-41.786446,1.392,122
19,17.4,-22.397219,-41.786434,1.32,122
20,19,-22.397215,-41.786419,1.378,102
21,20.4,-22.397209,-41.786407,1.378,102
22,22,-22.397205,-41.786392,1.434,102
23,23.7,-22.3972,-41.786377,1.522,102
24,25.3,-22.397196,-41.786362,1.582,102
25,27,-22.39719,-41.786346,1.594,97
26,28.7,-22.397184,-41.786331,1.666,97
27,30.4,-22.397179,-41.786316,1.68,97
28,31.8,-22.397171,-41.786304,1.632,97
29,33.5,-22.397165,-41.786289,1.644,97
30,35.3,-22.397158,-41.786274,1.662,92
31,37,-22.397152,-41.786259,1.662,92
32,38.3,-22.397146,-41.786247,1.592,92
33,40.1,-22.397139,-41.786232,1.658,92
34,41.9,-22.397131,-41.786217,1.676,92
35,43.3,-22.397125,-41.786205,1.588,89
36,45,-22.397118,-41.78619,1.604,89
37,46.9,-22.397108,-41.786175,1.716,89
38,48.7,-22.3971,-41.786159,1.716,89
39,50.5,-22.397093,-41.786144,1.716,89
40,52.1,-22.397083,-41.786133,1.766,94
41,53.9,-22.397076,-41.786117,1.766,94
42,55.8,-22.397066,-41.786102,1.764,94
43,57.5,-22.397058,-41.786087,1.766,94
44,59.4,-22.397049,-41.786072,1.788,94
45,61.2,-22.397041,-41.786056,1.826,96
46,63,-22.39703,-41.786045,1.818,96
47,64.8,-22.39702,-41.78603,1.818,96
48,66.6,-22.397009,-41.786018,1.806,96
49,68.3,-22.396997,-41.786007,1.776,96
50,70,-22.396986,-41.785995,1.766,97
51,71.9,-22.396973,-41.785984,1.796,97
52,73.7,-22.396961,-41.785973,1.766,97
53,75.4,-22.39695,-41.785961,1.766,97
54,77,-22.39694,-41.78595,1.734,97
55,79,-22.396929,-41.785934,1.792,98
56,80.6,-22.396919,-41.785923,1.732,98
57,82.2,-22.39691,-41.785912,1.7,98
58,83.8,-22.3969,-41.7859,1.672,98
59,85.3,-22.396891,-41.785889,1.672,98
60,86.9,-22.396881,-41.785877,1.584,100
61,88.7,-22.39687,-41.785866,1.614,100
62,90.4,-22.396858,-41.785854,1.644,100
63,92.1,-22.396847,-41.785843,1.672,100
64,94,-22.396833,-41.785831,1.736,100
65,95.9,-22.39682,-41.78582,1.798,100
66,97.6,-22.396807,-41.785812,1.786,100
67,99.5,-22.396793,-41.785801,1.82,100
68,101.4,-22.39678,-41.785789,1.852,100
69,103.5,-22.396767,-41.785774,1.904,100
70,105.4,-22.396753,-41.785763,1.904,101
71,107.3,-22.39674,-41.785751,1.948,101
72,109.3,-22.396728,-41.785736,1.972,101
73,111.4,-22.396717,-41.785721,1.998,101
74,112.9,-22.396707,-41.785709,1.882,101
75,114.8,-22.396698,-41.785694,1.884,102
76,116.7,-22.396688,-41.785679,1.882,102
77,118.5,-22.396681,-41.785664,1.834,102
