time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397526,-41.786877,0,130
5,0,-22.397526,-41.786877,0,130
6,0.9,-22.397522,-41.786869,0.15,130
7,2.5,-22.39752,-41.786854,0.357,130
8,3.7,-22.397516,-41.786842,0.463,130
9,5.3,-22.397512,-41.786827,0.589,130
10,7,-22.397509,-41.786812,1.4,127
11,8.6,-22.397505,-41.786796,1.54,127
12,10.3,-22.397499,-41.786781,1.56,127
13,11.6,-22.397493,-41.78677,1.58,127
14,13.4,-22.397486,-41.786755,1.62,127
15,14.8,-22.39748,-41.786743,1.56,127
16,16.2,-22.397472,-41.786732,1.52,127
17,18,-22.397465,-41.786716,1.54,127
18,19.8,-22.397457,-41.786701,1.64,127
19,21.4,-22.397448,-41.78669,1.6,127
20,23.1,-22.39744,-41.786674,1.66,128
21,25.4,-22.39743,-41.786655,1.84,128
22,27.3,-22.397421,-41.78664,1.86,128
23,29.5,-22.397411,-41.786621,1.94,128
24,31.8,-22.3974,-41.786602,2.08,128
25,34.1,-22.39739,-41.786583,2.2,129
26,36.4,-22.397379,-41.786564,2.2,129
27,38.6,-22.397369,-41.786545,2.26,129
28,41.3,-22.397358,-41.786522,2.36,129
29,43.5,-22.397348,-41.786503,2.34,129
30,45.9,-22.397337,-41.786484,2.36,129
31,48.1,-22.397327,-41.786465,2.34,129
32,50.4,-22.397316,-41.786446,2.36,129
33,52.8,-22.397305,-41.786427,2.3,129
34,55.1,-22.397293,-41.786407,2.32,129
35,57.4,-22.397282,-41.786388,2.3,129
36,59.8,-22.39727,-41.786369,2.34,129
37,62.1,-22.397259,-41.78635,2.34,129
38,64.5,-22.397247,-41.786331,2.34,129
39,66.8,-22.397236,-41.786312,2.34,129
40,69.1,-22.397224,-41.786293,2.34,131
41,71.4,-22.397215,-41.786274,2.32,131
42,73.7,-22.397203,-41.786255,2.32,131
43,75.9,-22.397194,-41.786236,2.28,131
44,78.3,-22.397182,-41.786217,2.3,131
45,80.9,-22.397171,-41.786194,2.36,132
46,83.3,-22.397159,-41.786175,2.38,132
47,85.7,-22.397146,-41.786156,2.4,132
48,88.2,-22.397133,-41.786137,2.46,132
49,90.7,-22.39712,-41.786117,2.48,132
50,93.4,-22.397106,-41.786095,2.5,133
