time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.905127,-43.124203,0,0
2,0,-22.905127,-43.124203,0,0
3,0.4,-22.905127,-43.124199,0.13,0
4,2,-22.905117,-43.124187,0.493,0
5,3,-22.905111,-43.12418,0.596,0
6,4.6,-22.905102,-43.124168,0.76,73
7,6.4,-22.905092,-43.124153,1.29,73
8,8.5,-22.905081,-43.124138,1.614,73
9,10.4,-22.905071,-43.124123,1.676,73
10,12.4,-22.90506,-43.124107,1.878,73
11,14.3,-22.90505,-43.124092,1.94,75
12,16.5,-22.905041,-43.124073,2.006,75
13,18.7,-22.905031,-43.124054,2.048,75
14,20.5,-22.905024,-43.124039,2.026,75
15,22.3,-22.905016,-43.124023,1.978,75
16,24,-22.90501,-43.124008,1.938,78
17,26,-22.905004,-43.123989,1.904,78
18,27.3,-22.904999,-43.123978,1.728,78
19,29,-22.904993,-43.123962,1.708,78
20,30.7,-22.904987,-43.123947,1.69,78
21,32.4,-22.904982,-43.123932,1.69,82
22,34.1,-22.904976,-43.123917,1.616,82
23,36.1,-22.90497,-43.123897,1.76,82
24,38.2,-22.904964,-43.123878,1.834,82
25,40.2,-22.904961,-43.123859,1.896,82
26,42.2,-22.904957,-43.12384,1.958,83
27,44.5,-22.904955,-43.123817,2.094,83
28,46.5,-22.904951,-43.123798,2.082,83
29,48.9,-22.904949,-43.123775,2.142,83
30,51.3,-22.904947,-43.123753,2.212,83
31,53.3,-22.904943,-43.123733,2.212,82
32,55.6,-22.904941,-43.123711,2.212,82
33,57.6,-22.904938,-43.123692,2.212,82
34,59.6,-22.904934,-43.123672,2.142,82
35,61.6,-22.90493,-43.123653,2.07,82
36,63.6,-22.904926,-43.123634,2.07,83
37,65.7,-22.904921,-43.123615,2.01,83
38,67.3,-22.904917,-43.1236,1.934,83
39,69.4,-22.904909,-43.123581,1.96,83
40,71.5,-22.904903,-43.123562,1.972,83
41,73.1,-22.9049,-43.123547,1.896,84
42,74.7,-22.904896,-43.123531,1.808,84
43,76.7,-22.904894,-43.123512,1.878,84
44,78.2,-22.904892,-43.123497,1.766,84
45,79.8,-22.90489,-43.123482,1.672,84
46,81.4,-22.904888,-43.123466,1.664,86
47,82.6,-22.904886,-43.123455,1.578,86
48,84.2,-22.904884,-43.12344,1.5,86
49,85.7,-22.904882,-43.123424,1.5,86
50,87.3,-22.904882,-43.123409,1.498,86
51,89.3,-22.904882,-43.12339,1.572,90
52,90.8,-22.904884,-43.123375,1.65,90
53,92.8,-22.904886,-43.123356,1.726,90
54,94.4,-22.90489,-43.123341,1.736,90
55,96.4,-22.904894,-43.123321,1.822,90
56,98.1,-22.9049,-43.123306,1.77,90
57,100.1,-22.904903,-43.123287,1.854,90
58,102.1,-22.904907,-43.123268,1.862,90
59,104.1,-22.904909,-43.123249,1.93,90
60,106,-22.904911,-43.12323,1.924,90
61,108,-22.904911,-43.123211,1.976,89
62,109.9,-22.904911,-43.123192,1.966,89
63,111.9,-22.904911,-43.123173,1.958,89
64,114.2,-22.904911,-43.12315,2.034,89
65,116.2,-22.904913,-43.123131,2.034,89
66,118.2,-22.904915,-43.123112,2.036,87
67,120.1,-22.904917,-43.123093,2.04,87
68,122.1,-22.904919,-43.123074,2.04,87
69,124.1,-22.904921,-43.123055,1.966,87
70,126,-22.904921,-43.123035,1.962,87
71,127.6,-22.904922,-43.12302,1.886,83
72,129.6,-22.904922,-43.123001,1.882,83
73,131.1,-22.904924,-43.122986,1.806,83
74,133.1,-22.904926,-43.122967,1.806,83
75,134.7,-22.904926,-43.122951,1.728,83
76,136.2,-22.904928,-43.122936,1.728,83
77,138.2,-22.904928,-43.122917,1.728,83
78,139.8,-22.90493,-43.122902,1.728,83
79,141.7,-22.904932,-43.122883,1.726,83
80,143.3,-22.904934,-43.122868,1.73,83
81,145.3,-22.904936,-43.122848,1.806,84
82,147.2,-22.904938,-43.122829,1.81,84
83,148.8,-22.90494,-43.122814,1.81,84
84,150.4,-22.904941,-43.122799,1.732,84
85,152.4,-22.904943,-43.12278,1.81,84
86,153.9,-22.904945,-43.122765,1.734,86
87,155.9,-22.904947,-43.122745,1.732,86
88,157.5,-22.904949,-43.12273,1.732,86
89,159.4,-22.904951,-43.122711,1.81,86
90,161,-22.904951,-43.122696,1.73,86
91,163,-22.904953,-43.122677,1.806,87
92,164.5,-22.904953,-43.122662,1.726,87
93,166.5,-22.904953,-43.122642,1.802,87
94,168.1,-22.904953,-43.122627,1.722,87
95,170,-22.904953,-43.122608,1.798,87
96,171.6,-22.904953,-43.122593,1.72,86
97,173.1,-22.904953,-43.122578,1.72,86
98,174.7,-22.904953,-43.122562,1.64,86
99,176.3,-22.904955,-43.122547,1.644,86
