time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.512428,-41.914272,0,76
5,0,-22.512428,-41.914272,0,76
6,1.1,-22.512438,-41.914272,0.183,76
7,3.1,-22.512455,-41.91428,0.443,76
8,4.9,-22.51247,-41.914284,0.613,76
9,7.1,-22.512487,-41.914295,0.789,76
10,9.2,-22.512503,-41.914307,1.84,82
11,11.4,-22.51252,-41.914318,2.06,82
12,13.5,-22.512537,-41.914326,2.08,82
13,15.6,-22.51255,-41.914341,2.14,82
14,17.7,-22.512566,-41.914352,2.12,82
15,19.8,-22.512581,-41.914364,2.12,86
16,21.8,-22.512596,-41.914375,2.08,86
17,24.1,-22.512611,-41.914391,2.12,86
18,26.2,-22.512627,-41.914402,2.12,86
19,28.3,-22.512642,-41.914413,2.12,86
20,30.5,-22.512659,-41.914425,2.14,90
21,33,-22.512676,-41.91444,2.24,90
22,35,-22.512691,-41.914452,2.18,90
23,37.3,-22.512709,-41.914463,2.22,90
24,39.8,-22.512726,-41.914478,2.3,90
25,42,-22.512743,-41.91449,2.3,93
26,44.5,-22.51276,-41.914505,2.3,93
27,46.7,-22.512777,-41.914516,2.34,93
28,49.1,-22.512796,-41.914528,2.36,93
29,51.8,-22.512815,-41.914543,2.4,93
30,54.2,-22.512836,-41.914551,2.44,98
31,56.7,-22.512855,-41.914562,2.44,98
32,59.1,-22.512875,-41.914574,2.48,98
33,61.5,-22.512894,-41.914585,2.48,98
34,63.9,-22.512913,-41.914597,2.42,98
35,66.2,-22.512932,-41.914604,2.4,102
36,68.7,-22.512949,-41.914619,2.4,102
37,70.9,-22.512966,-41.914631,2.36,102
38,73.1,-22.512983,-41.914642,2.32,102
39,75.6,-22.513,-41.914658,2.34,102
40,78.1,-22.513018,-41.914673,2.38,104
41,80.7,-22.513037,-41.914688,2.4,104
42,83,-22.513054,-41.914699,2.42,104
43,85.6,-22.513073,-41.914715,2.5,104
44,88,-22.513092,-41.914726,2.48,104
45,90.5,-22.513109,-41.914741,2.48,105
46,92.9,-22.513128,-41.914753,2.44,105
47,95.3,-22.513147,-41.914764,2.46,105
48,97.8,-22.513164,-41.91478,2.44,105
49,100.1,-22.513182,-41.914791,2.42,105
50,102.5,-22.513199,-41.914806,2.4,105
51,104.8,-22.513216,-41.914818,2.38,105
52,107.2,-22.513233,-41.914833,2.38,105
53,109.7,-22.51325,-41.914848,2.38,105
54,111.9,-22.513267,-41.91486,2.36,105
