time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.905157,-43.11916,0,92
5,0,-22.905157,-43.11916,0,92
6,0.2,-22.905155,-43.11916,0.033,92
7,1.3,-22.905146,-43.119156,0.186,92
8,2.3,-22.905138,-43.119152,0.288,92
9,3.8,-22.905127,-43.119144,0.422,92
10,5.1,-22.905117,-43.119137,1.02,95
11,6.6,-22.905106,-43.119129,1.28,95
12,8.3,-22.905092,-43.119122,1.4,95
13,10,-22.905081,-43.11911,1.54,95
14,11.9,-22.905067,-43.119099,1.62,95
15,13.8,-22.905054,-43.119087,1.74,98
16,15.9,-22.905041,-43.119072,1.86,98
17,17.7,-22.905029,-43.11906,1.88,98
18,19.8,-22.905016,-43.119045,1.96,98
19,21.5,-22.905004,-43.119034,1.92,98
20,23.3,-22.904993,-43.119022,1.9,98
21,24.9,-22.904983,-43.119011,1.8,98
22,26.9,-22.904972,-43.118996,1.84,98
23,28.5,-22.904963,-43.118984,1.74,98
24,30.5,-22.904951,-43.118969,1.8,98
25,32.2,-22.90494,-43.118958,1.78,98
26,33.9,-22.904928,-43.118946,1.8,98
27,35.8,-22.904915,-43.118935,1.78,98
28,37.9,-22.9049,-43.118923,1.88,98
29,39.8,-22.904884,-43.118916,1.86,98
30,42,-22.904867,-43.118904,1.96,98
31,44,-22.90485,-43.118896,2.02,98
32,46.3,-22.904833,-43.118885,2.1,98
33,48.5,-22.904816,-43.118874,2.12,98
34,50.6,-22.9048,-43.118862,2.16,98
35,52.8,-22.904787,-43.118847,2.16,98
36,55.1,-22.904776,-43.118828,2.22,98
37,56.9,-22.904768,-43.118813,2.12,98
38,58.9,-22.904762,-43.118793,2.08,98
39,61,-22.904756,-43.118774,2.08,98
40,63,-22.904751,-43.118755,2.04,98
41,65.1,-22.904745,-43.118736,2,98
42,67.2,-22.904737,-43.118717,2.06,98
43,69.3,-22.90473,-43.118698,2.08,98
44,71.5,-22.904722,-43.118679,2.1,98
45,73.6,-22.904715,-43.11866,2.12,100
46,75.8,-22.904705,-43.118641,2.14,100
47,78,-22.904695,-43.118622,2.16,100
48,80.1,-22.904684,-43.118607,2.16,100
49,81.9,-22.904675,-43.118591,2.08,100
50,84.3,-22.904663,-43.118572,2.14,103
51,86.3,-22.904652,-43.118557,2.1,103
52,88.2,-22.904642,-43.118542,2.04,103
53,90.5,-22.904631,-43.118523,2.08,103
54,92.5,-22.904619,-43.118507,2.12,103
55,95,-22.904606,-43.118488,2.14,104
56,97.3,-22.904594,-43.118469,2.2,104
57,99.8,-22.904581,-43.11845,2.32,104
58,101.8,-22.90457,-43.118435,2.26,104
59,103.9,-22.904556,-43.11842,2.28,104
60,105.9,-22.904545,-43.118404,2.18,106
61,107.6,-22.904531,-43.118397,2.06,106
62,109.5,-22.904518,-43.118385,1.94,106
63,111.4,-22.904505,-43.118374,1.92,106
64,113.1,-22.904491,-43.118366,1.84,106
65,115,-22.904478,-43.118355,1.82,105
66,117.1,-22.904463,-43.118343,1.9,105
67,119.3,-22.904448,-43.118328,1.96,105
68,121.2,-22.904434,-43.118317,1.96,105
69,123.3,-22.904419,-43.118305,2.04,105
70,125.2,-22.904406,-43.118294,2.04,106
71,127.1,-22.90439,-43.118286,2,106
72,129,-22.904377,-43.118275,1.94,106
73,130.7,-22.904365,-43.118263,1.9,106
74,132.6,-22.904352,-43.118252,1.86,106
75,134.3,-22.904341,-43.11824,1.82,107
76,136.5,-22.904327,-43.118225,1.88,107
77,138.4,-22.904314,-43.118214,1.88,107
78,140.4,-22.904303,-43.118198,1.94,107
79,142.5,-22.904289,-43.118183,1.98,107
80,145,-22.904276,-43.118164,2.14,108
81,147.3,-22.904261,-43.118149,2.16,108
82,149.7,-22.904247,-43.11813,2.26,108
83,152.3,-22.904232,-43.118111,2.38,108
84,154.8,-22.904219,-43.118092,2.46,108
85,157.2,-22.904205,-43.118072,2.44,108
86,159.6,-22.904194,-43.118053,2.46,108
87,162.2,-22.904182,-43.11803,2.5,108
88,164.5,-22.904173,-43.118011,2.44,108
89,166.6,-22.904165,-43.117992,2.36,108
90,169.1,-22.904158,-43.117969,2.38,109
91,171.6,-22.90415,-43.117947,2.4,109
92,174,-22.904144,-43.117924,2.36,109
93,176.8,-22.904138,-43.117897,2.46,109
94,180,-22.904135,-43.117866,2.68,109
