time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.39732,-41.786533,0,108
5,0,-22.39732,-41.786533,0,108
6,2,-22.397322,-41.786514,0.333,108
7,4.6,-22.397303,-41.786499,0.657,108
8,7.3,-22.397291,-41.786476,0.913,108
9,9.9,-22.397276,-41.786457,1.1,108
10,12.5,-22.397261,-41.786438,2.5,111
11,15.4,-22.397245,-41.786415,2.68,111
12,18.3,-22.39723,-41.786392,2.74,111
13,21.1,-22.397217,-41.786369,2.76,111
14,24,-22.397201,-41.786346,2.82,111
15,26.7,-22.397188,-41.786324,2.84,115
16,29.9,-22.397175,-41.786297,2.9,115
17,33.1,-22.397159,-41.78627,2.96,115
18,36.2,-22.397146,-41.786243,3.02,115
19,39.4,-22.397131,-41.786217,3.08,115
20,42.3,-22.397116,-41.786194,3.12,121
21,45.7,-22.397098,-41.786167,3.16,121
22,48.7,-22.397081,-41.786144,3.12,121
23,52,-22.397064,-41.786117,3.16,121
24,55.2,-22.397045,-41.786095,3.16,121
25,58.1,-22.397026,-41.786076,3.16,125
26,61.3,-22.397007,-41.786053,3.12,125
27,64.4,-22.396988,-41.78603,3.14,125
28,67.5,-22.396971,-41.786007,3.1,125
29,70.7,-22.396955,-41.78598,3.1,125
30,73.6,-22.39694,-41.785957,3.1,127
31,76.8,-22.396925,-41.785931,3.1,127
32,79.9,-22.396908,-41.785908,3.1,127
33,82.9,-22.396891,-41.785885,3.08,127
34,85.9,-22.396873,-41.785862,3.04,127
35,89.1,-22.396854,-41.785839,3.1,130
36,92.3,-22.396835,-41.785816,3.1,130
37,95.3,-22.396818,-41.785793,3.08,130
38,98.4,-22.396799,-41.78577,3.1,130
39,101.6,-22.39678,-41.785748,3.14,130
40,104.7,-22.396763,-41.785725,3.12,133
41,108.1,-22.396744,-41.785698,3.16,133
42,111.2,-22.396727,-41.785675,3.18,133
43,114.3,-22.396707,-41.785652,3.18,133
44,117.8,-22.396688,-41.785625,3.24,133
45,121,-22.396669,-41.785602,3.26,137
46,124.1,-22.39665,-41.78558,3.2,137
47,127.2,-22.396633,-41.785557,3.2,137
48,130.3,-22.396614,-41.785534,3.2,137
49,133.8,-22.396595,-41.785507,3.2,137
50,136.8,-22.396578,-41.785484,3.16,140
51,140,-22.396559,-41.785461,3.18,140
52,143.3,-22.396542,-41.785435,3.22,140
53,146.4,-22.396524,-41.785412,3.22,140
54,149.7,-22.396507,-41.785385,3.18,140
55,153.1,-22.39649,-41.785358,3.26,142
56,156.1,-22.396473,-41.785336,3.22,142
57,159.4,-22.396456,-41.785309,3.22,142
58,162.8,-22.396439,-41.785282,3.28,142
59,166.1,-22.396421,-41.785255,3.28,142
60,169.4,-22.396404,-41.785229,3.26,143
61,172.7,-22.396389,-41.785202,3.32,143
62,175.6,-22.396374,-41.785179,3.24,143
63,178.8,-22.396358,-41.785152,3.2,143
64,182,-22.396343,-41.785126,3.18,143
65,185.4,-22.396326,-41.785099,3.2,145
66,188.3,-22.396311,-41.785076,3.12,145
67,191.5,-22.396295,-41.785049,3.18,145
68,194.7,-22.39628,-41.785023,3.18,145
69,198,-22.396265,-41.784996,3.2,145
70,201.2,-22.39625,-41.784969,3.16,148
71,204.4,-22.396234,-41.784943,3.22,148
72,207.5,-22.396221,-41.784916,3.2,148
73,210.8,-22.396206,-41.784889,3.22,148
74,214.2,-22.396192,-41.784859,3.24,148
75,217.4,-22.396179,-41.784832,3.24,150
76,220.4,-22.396168,-41.784805,3.2,150
77,223.4,-22.396156,-41.784779,3.18,150
78,226.4,-22.396145,-41.784752,3.12,150
79,229.5,-22.396133,-41.784725,3.06,150
80,232.4,-22.396124,-41.784698,3,152
81,235.1,-22.396112,-41.784676,2.94,152
82,238.1,-22.396101,-41.784649,2.94,152
83,240.9,-22.396088,-41.784626,2.9,152
84,243.6,-22.396076,-41.784603,2.82,152
85,246.3,-22.396063,-41.78458,2.78,153
86,249.1,-22.396049,-41.784557,2.8,153
87,251.9,-22.396036,-41.784534,2.76,153
88,254.8,-22.396021,-41.784512,2.78,153
89,257.6,-22.396007,-41.784489,2.8,153
90,260.5,-22.395992,-41.784466,2.84,154
91,263.3,-22.395979,-41.784443,2.84,154
92,266.2,-22.395964,-41.78442,2.86,154
93,269,-22.39595,-41.784397,2.84,154
94,272.1,-22.395937,-41.78437,2.9,154
95,275,-22.395922,-41.784347,2.9,155
96,278.1,-22.395908,-41.784321,2.96,155
97,280.9,-22.395895,-41.784298,2.94,155
98,284,-22.395882,-41.784271,3,155
99,286.9,-22.395866,-41.784248,2.96,155
100,290,-22.395853,-41.784222,3,155
101,292.8,-22.39584,-41.784199,2.94,155
102,295.6,-22.395826,-41.784176,2.94,155
103,298.4,-22.395813,-41.784153,2.88,155
104,301.2,-22.3958,-41.78413,2.86,155
105,304.3,-22.395786,-41.784103,2.86,155
106,307.1,-22.395773,-41.78408,2.86,155
107,310,-22.395758,-41.784058,2.88,155
108,312.7,-22.395744,-41.784035,2.86,155
109,315.5,-22.395731,-41.784012,2.86,155
110,318.4,-22.395716,-41.783989,2.82,156
111,320.9,-22.395702,-41.78397,2.76,156
112,323.7,-22.395689,-41.783947,2.74,156
113,326.1,-22.395676,-41.783928,2.68,156
114,328.8,-22.395664,-41.783905,2.66,156
115,331.1,-22.395653,-41.783886,2.54,155
116,333.5,-22.395641,-41.783867,2.52,155
117,336.3,-22.395628,-41.783844,2.52,155
118,338.6,-22.395616,-41.783825,2.5,155
119,341.4,-22.395603,-41.783802,2.52,155
120,344.2,-22.39559,-41.783779,2.62,155
121,346.9,-22.395576,-41.783756,2.68,155
123,350.2,-22.395561,-41.783729,2.32,155
124,353,-22.395548,-41.783707,2.32,155
125,356.1,-22.395534,-41.78368,2.38,154
126,359.2,-22.395521,-41.783653,2.46,154
127,362.2,-22.39551,-41.783627,2.55,154
128,364.9,-22.395498,-41.783604,2.94,154
129,367.5,-22.395489,-41.783581,2.9,154
130,370.1,-22.395479,-41.783558,2.8,153
131,372.7,-22.395468,-41.783535,2.7,153
132,375.3,-22.395458,-41.783512,2.62,153
133,378,-22.395447,-41.783489,2.62,153
134,380.5,-22.395433,-41.78347,2.6,153
135,383.1,-22.395422,-41.783447,2.6,152
136,385.9,-22.395409,-41.783424,2.64,152
137,388.7,-22.395395,-41.783401,2.68,152
138,391,-22.395384,-41.783382,2.6,152
139,393.7,-22.395372,-41.783359,2.64,152
140,396,-22.395361,-41.78334,2.58,152
141,398.7,-22.395349,-41.783318,2.56,152
142,401.2,-22.395336,-41.783298,2.5,152
143,403.9,-22.395325,-41.783276,2.58,152
144,406.3,-22.395311,-41.783256,2.52,152
145,408.6,-22.3953,-41.783237,2.52,151
146,411.1,-22.395287,-41.783218,2.48,151
147,413.7,-22.395277,-41.783195,2.5,151
148,416.4,-22.395266,-41.783173,2.5,151
149,418.9,-22.395256,-41.78315,2.52,151
150,421.5,-22.395246,-41.783127,2.58,151
151,424.2,-22.395235,-41.783104,2.62,151
152,426.4,-22.395225,-41.783085,2.54,151
153,429.2,-22.395212,-41.783062,2.56,151
154,431.5,-22.395201,-41.783043,2.52,151
155,434,-22.395187,-41.783024,2.5,149
156,436.8,-22.395174,-41.783001,2.52,149
157,439.1,-22.395163,-41.782982,2.54,149
158,441.9,-22.395149,-41.782959,2.54,149
159,444.6,-22.395138,-41.782936,2.62,149
160,447.3,-22.395126,-41.782913,2.66,149
161,449.6,-22.395115,-41.782894,2.56,149
162,452.2,-22.395105,-41.782871,2.62,149
163,454.9,-22.395094,-41.782848,2.6,149
164,457.5,-22.395082,-41.782825,2.58,149
165,459.9,-22.395071,-41.782806,2.52,148
166,462.5,-22.39506,-41.782783,2.58,148
167,464.9,-22.395048,-41.782764,2.54,148
168,467.2,-22.395037,-41.782745,2.46,148
169,469.6,-22.395025,-41.782726,2.42,148
170,472.2,-22.395014,-41.782703,2.46,148
171,474.6,-22.395002,-41.782684,2.42,148
172,477.1,-22.394993,-41.782661,2.44,148
173,479.5,-22.394981,-41.782642,2.46,148
174,482.2,-22.39497,-41.782619,2.52,148
175,484.5,-22.394958,-41.7826,2.46,148
176,487.2,-22.394947,-41.782577,2.52,148
177,489.5,-22.394936,-41.782558,2.48,148
178,492.2,-22.394924,-41.782535,2.54,148
179,494.4,-22.394915,-41.782516,2.44,148
180,497,-22.394905,-41.782494,2.5,147
181,499.1,-22.394897,-41.782474,2.38,147
182,501.6,-22.39489,-41.782452,2.42,147
183,504.1,-22.394884,-41.782429,2.38,147
184,506.1,-22.394878,-41.78241,2.34,147
185,508.1,-22.394875,-41.782391,2.22,146
186,510.1,-22.394871,-41.782371,2.2,146
187,512.1,-22.394869,-41.782352,2.1,146
188,513.7,-22.394867,-41.782337,1.92,146
189,514.9,-22.394865,-41.782326,1.76,146
190,516.5,-22.394863,-41.78231,1.68,146
191,517.7,-22.394863,-41.782299,1.52,146
192,519.2,-22.394861,-41.782284,1.42,146
193,520.4,-22.394861,-41.782272,1.34,146
194,521.6,-22.394861,-41.782261,1.34,146
195,523.2,-22.394859,-41.782246,1.34,144
