time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397381,-41.78656,0,123
4,0,-22.397381,-41.78656,0,123
5,1.6,-22.397371,-41.786549,0.32,123
6,3.6,-22.397369,-41.78653,0.6,123
7,5.3,-22.397364,-41.786514,0.757,123
8,6.9,-22.397358,-41.786499,0.863,123
9,9.1,-22.39735,-41.78648,1.82,123
10,11,-22.397341,-41.786465,1.88,114
11,12.9,-22.397327,-41.786453,1.86,114
12,14.9,-22.397316,-41.786438,1.92,114
13,17,-22.397303,-41.786423,2.02,114
14,19.2,-22.397289,-41.786407,2.02,114
15,21.4,-22.397276,-41.786392,2.08,99
16,23.8,-22.397263,-41.786373,2.18,99
17,25.7,-22.397249,-41.786362,2.16,99
18,28,-22.397234,-41.786346,2.2,99
19,30.5,-22.397221,-41.786327,2.26,99
20,32.8,-22.397205,-41.786312,2.28,96
21,34.8,-22.397194,-41.786297,2.2,96
22,37,-22.397181,-41.786282,2.26,96
23,39,-22.397169,-41.786266,2.2,96
24,41.3,-22.397158,-41.786247,2.16,96
25,43.4,-22.397146,-41.786232,2.12,98
26,45.4,-22.397135,-41.786217,2.12,98
27,47.7,-22.397123,-41.786198,2.14,98
28,49.7,-22.397112,-41.786182,2.14,98
29,51.8,-22.3971,-41.786167,2.1,98
30,53.8,-22.397089,-41.786152,2.08,100
31,55.8,-22.397078,-41.786137,2.08,100
32,57.8,-22.397066,-41.786121,2.02,100
33,59.8,-22.397055,-41.786106,2.02,100
34,61.8,-22.397043,-41.786091,2,100
35,63.9,-22.397032,-41.786076,2.02,101
36,65.9,-22.39702,-41.78606,2.02,101
37,68.1,-22.397007,-41.786045,2.06,101
38,70.2,-22.396994,-41.78603,2.08,101
39,72.7,-22.39698,-41.786011,2.18,101
40,74.7,-22.396969,-41.785995,2.16,101
41,76.8,-22.396955,-41.78598,2.18,101
42,79.2,-22.396944,-41.785961,2.22,101
43,81.2,-22.396933,-41.785946,2.2,101
44,83.6,-22.396921,-41.785927,2.18,101
45,85.6,-22.39691,-41.785912,2.18,102
46,87.6,-22.396898,-41.785896,2.16,102
47,89.5,-22.396889,-41.785881,2.06,102
48,91.2,-22.396877,-41.78587,2,102
49,93.2,-22.396866,-41.785854,1.92,102
50,95.1,-22.396852,-41.785843,1.9,105
51,97.2,-22.396841,-41.785828,1.92,105
52,99,-22.396828,-41.785816,1.9,105
53,100.8,-22.396816,-41.785805,1.92,105
54,102.7,-22.396803,-41.785793,1.9,105
55,104.4,-22.396791,-41.785782,1.86,106
56,106.4,-22.39678,-41.785767,1.84,106
57,108,-22.39677,-41.785755,1.8,106
58,109.7,-22.396759,-41.785744,1.78,106
59,111.6,-22.396749,-41.785728,1.78,106
60,113.7,-22.396738,-41.785713,1.86,108
61,115.6,-22.396728,-41.785698,1.84,108
62,117.4,-22.396719,-41.785683,1.88,108
63,119.5,-22.396707,-41.785667,1.96,108
64,121.7,-22.396698,-41.785648,2.02,108
65,123.6,-22.396688,-41.785633,1.98,108
66,125.8,-22.396679,-41.785614,2.04,108
67,127.7,-22.396669,-41.785599,2.06,108
68,129.9,-22.39666,-41.78558,2.08,108
69,132.2,-22.39665,-41.785561,2.1,108
70,134.1,-22.396641,-41.785545,2.1,108
71,136.3,-22.396631,-41.785526,2.1,108
72,138.3,-22.39662,-41.785511,2.12,108
73,140.6,-22.396608,-41.785492,2.14,108
74,142.7,-22.396597,-41.785477,2.1,108
75,144.7,-22.396585,-41.785461,2.12,109
76,146.7,-22.396574,-41.785446,2.08,109
77,148.9,-22.396564,-41.785427,2.12,109
78,150.8,-22.396555,-41.785412,2.04,109
79,152.7,-22.396545,-41.785397,2,109
80,154.6,-22.396536,-41.785381,1.98,109
81,156.5,-22.396526,-41.785366,1.96,109
82,158.4,-22.396517,-41.785351,1.9,109
83,160.3,-22.396507,-41.785336,1.9,109
84,162.2,-22.396498,-41.78532,1.9,109
85,164.1,-22.396488,-41.785305,1.9,111
86,165.9,-22.39648,-41.78529,1.88,111
87,168.1,-22.396471,-41.785271,1.94,111
88,170,-22.396461,-41.785255,1.94,111
89,171.8,-22.396454,-41.78524,1.92,111
90,174,-22.396444,-41.785221,1.98,112
91,175.9,-22.396435,-41.785206,2,112
92,177.9,-22.396423,-41.785191,1.96,112
93,179.9,-22.396412,-41.785175,1.98,112
94,182.3,-22.3964,-41.785156,2.1,112
95,184.4,-22.396387,-41.785141,2.08,109
96,186.4,-22.396376,-41.785126,2.1,109
97,188.6,-22.396362,-41.78511,2.14,109
98,190.8,-22.396349,-41.785095,2.18,109
99,192.9,-22.396336,-41.78508,2.12,109
100,194.9,-22.396324,-41.785065,2.1,111
101,197.1,-22.396311,-41.785049,2.14,111
102,199.3,-22.396297,-41.785034,2.14,111
103,201.3,-22.396286,-41.785019,2.1,111
104,203.8,-22.396273,-41.785,2.18,111
105,205.8,-22.396261,-41.784985,2.18,111
106,207.9,-22.396248,-41.784969,2.16,111
107,210.1,-22.396234,-41.784954,2.16,111
108,212.6,-22.396221,-41.784935,2.26,111
109,214.6,-22.39621,-41.78492,2.16,111
110,216.9,-22.396198,-41.784901,2.22,113
111,218.8,-22.396189,-41.784885,2.18,113
112,221,-22.396179,-41.784866,2.18,113
113,222.8,-22.396172,-41.784851,2.04,113
114,225,-22.396162,-41.784832,2.08,113
115,227.2,-22.396154,-41.784813,2.06,114
116,228.9,-22.396149,-41.784798,2.02,114
117,231,-22.396141,-41.784779,2,114
118,233.1,-22.396133,-41.784759,2.06,114
119,235.4,-22.396124,-41.78474,2.08,114
120,237.2,-22.396116,-41.784725,2,114
121,239.1,-22.396107,-41.78471,2.04,114
122,241.1,-22.396095,-41.784695,2.02,114
123,243,-22.396086,-41.784679,1.98,114
124,245,-22.396074,-41.784664,1.92,114
125,247.3,-22.396063,-41.784645,2.02,114
126,249.5,-22.396049,-41.78463,2.08,114
127,251.5,-22.396038,-41.784615,2.08,114
128,253.5,-22.396027,-41.784599,2.1,114
129,255.5,-22.396015,-41.784584,2.1,114
130,257.9,-22.396004,-41.784565,2.12,114
131,259.9,-22.395992,-41.78455,2.08,114
132,262.2,-22.395981,-41.784531,2.14,114
133,264.1,-22.395971,-41.784515,2.12,114
134,266.5,-22.39596,-41.784496,2.2,114
