time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397301,-41.786644,0,85
5,0,-22.397301,-41.786644,0,85
6,0,-22.397301,-41.786644,0,85
7,0.8,-22.397295,-41.78664,0.114,85
8,2.7,-22.397293,-41.786621,0.338,85
9,4.4,-22.397287,-41.786606,0.489,85
10,6.4,-22.397284,-41.786587,1.28,86
11,8.1,-22.397278,-41.786571,1.62,86
12,10.3,-22.39727,-41.786552,1.9,86
13,12.3,-22.397264,-41.786533,1.92,86
14,14.4,-22.397257,-41.786514,2,86
15,16.6,-22.397249,-41.786495,2.04,89
16,18.4,-22.397242,-41.78648,2.06,89
17,20.4,-22.397236,-41.786461,2.02,89
18,22.6,-22.397228,-41.786442,2.06,89
19,24.6,-22.397222,-41.786423,2.04,89
20,26.7,-22.397217,-41.786404,2.02,92
21,28.8,-22.397209,-41.786385,2.08,92
22,30.6,-22.397201,-41.786369,2.04,92
23,32.7,-22.397194,-41.78635,2.02,92
24,34.9,-22.397186,-41.786331,2.06,92
25,36.8,-22.397177,-41.786316,2.02,97
26,39,-22.397167,-41.786297,2.04,97
27,41,-22.397156,-41.786282,2.08,97
28,43.3,-22.397146,-41.786262,2.12,97
29,45.3,-22.397135,-41.786247,2.08,97
30,47.2,-22.397125,-41.786232,2.08,99
31,49.5,-22.397114,-41.786213,2.1,99
32,51.4,-22.397104,-41.786198,2.08,99
33,53.3,-22.397095,-41.786182,2,99
34,55.2,-22.397085,-41.786167,1.98,99
35,57.4,-22.397076,-41.786148,2.04,99
36,59.3,-22.397066,-41.786133,1.96,99
37,61.2,-22.397057,-41.786117,1.96,99
38,63.4,-22.397047,-41.786098,2.02,99
39,65.3,-22.397037,-41.786083,2.02,99
40,67.3,-22.397026,-41.786068,1.98,101
41,69.5,-22.397013,-41.786053,2.04,101
42,71.7,-22.396999,-41.786037,2.1,101
43,73.6,-22.396986,-41.786026,2.04,101
44,75.7,-22.396973,-41.786011,2.08,101
45,77.4,-22.396961,-41.785999,2.02,101
46,79.5,-22.39695,-41.785984,2,101
47,81.2,-22.396938,-41.785973,1.9,101
48,83.1,-22.396929,-41.785957,1.9,101
49,85,-22.396919,-41.785942,1.86,101
50,87.3,-22.396908,-41.785923,1.98,103
51,89.3,-22.396896,-41.785908,1.96,103
52,91.4,-22.396885,-41.785892,2.04,103
53,93.5,-22.396871,-41.785877,2.08,103
54,95.7,-22.396858,-41.785862,2.14,103
55,97.6,-22.396845,-41.785851,2.06,105
56,99.7,-22.396832,-41.785835,2.08,105
57,101.9,-22.396818,-41.78582,2.1,105
58,103.9,-22.396807,-41.785805,2.08,105
59,106.1,-22.396793,-41.785789,2.08,105
60,107.8,-22.396782,-41.785778,2.04,106
61,109.8,-22.39677,-41.785763,2.02,106
62,112,-22.396757,-41.785748,2.02,106
63,113.9,-22.396744,-41.785736,2,106
64,116.1,-22.39673,-41.785721,2,106
65,117.9,-22.396717,-41.785709,2.02,106
66,120,-22.396706,-41.785694,2.04,106
67,122.1,-22.396692,-41.785679,2.02,106
68,124,-22.396683,-41.785664,2.02,106
69,126,-22.396671,-41.785648,1.98,106
70,128.3,-22.396662,-41.785629,2.08,105
71,130.2,-22.396652,-41.785614,2.04,105
72,132.3,-22.396645,-41.785595,2.04,105
73,134.5,-22.396635,-41.785576,2.1,105
74,136.8,-22.396625,-41.785557,2.16,105
75,138.9,-22.396618,-41.785538,2.12,107
76,141.1,-22.396608,-41.785519,2.18,107
77,143.3,-22.396601,-41.7855,2.2,107
78,145.4,-22.396593,-41.78548,2.18,107
79,147.5,-22.396585,-41.785461,2.14,107
80,149.8,-22.396576,-41.785442,2.18,108
81,151.5,-22.396568,-41.785427,2.08,108
82,153.7,-22.396561,-41.785408,2.08,108
83,155.9,-22.396551,-41.785389,2.1,108
84,157.8,-22.396542,-41.785374,2.06,108
85,159.9,-22.396534,-41.785355,2.02,109
86,162.2,-22.396524,-41.785336,2.14,109
87,163.9,-22.396517,-41.78532,2.04,109
88,165.8,-22.396507,-41.785305,1.98,109
89,168.1,-22.396498,-41.785286,2.06,109
90,170,-22.396488,-41.785271,2.02,110
91,171.9,-22.396479,-41.785255,1.94,110
92,173.9,-22.396467,-41.78524,2,110
93,175.9,-22.396456,-41.785225,2.02,110
94,177.9,-22.396444,-41.78521,1.96,110
95,180.1,-22.396431,-41.785194,2.02,110
96,182.1,-22.396419,-41.785179,2.04,110
97,184.1,-22.396408,-41.785164,2.04,110
98,185.9,-22.396397,-41.785152,2,110
99,187.9,-22.396385,-41.785137,2,110
100,189.9,-22.396374,-41.785122,1.96,112
101,191.9,-22.396362,-41.785107000000004,1.96,112
102,193.9,-22.396351,-41.785091,1.96,112
103,195.9,-22.396339,-41.785076,2,112
104,198,-22.396328,-41.785061,2.02,112
105,200.4,-22.396315,-41.785042,2.1,112
106,202.4,-22.396303,-41.785026,2.1,112
107,204.8,-22.396288,-41.785011,2.18,112
108,206.9,-22.396275,-41.784996,2.2,112
109,209.4,-22.396261,-41.784977,2.28,112
110,211.5,-22.396248,-41.784962,2.22,113
111,214,-22.396234,-41.784943,2.32,113
112,215.9,-22.396225,-41.784927,2.22,113
113,218.1,-22.396215,-41.784908,2.24,113
114,220.4,-22.396206,-41.784889,2.2,113
115,222.5,-22.396198,-41.78487,2.2,113
116,225,-22.396191,-41.784847,2.2,113
117,227.1,-22.396183,-41.784828,2.24,113
118,229.6,-22.396175,-41.784805,2.3,113
119,231.8,-22.396168,-41.784786,2.28,113
120,233.9,-22.39616,-41.784767,2.28,114
121,236.5,-22.396151,-41.784744,2.3,114
122,238.4,-22.396141,-41.784729,2.26,114
123,240.6,-22.396131,-41.78471,2.2,114
124,242.6,-22.39612,-41.784695,2.16,114
125,244.8,-22.396107,-41.784679,2.18,115
126,246.8,-22.396095,-41.784664,2.06,115
127,249.1,-22.396084,-41.784645,2.14,115
128,251.3,-22.39607,-41.78463,2.14,115
129,253.3,-22.396059,-41.784615,2.14,115
130,255.7,-22.396048,-41.784595,2.18,115
131,257.5,-22.396038,-41.78458,2.14,115
132,259.8,-22.396028,-41.784561,2.14,115
133,262.1,-22.396017,-41.784542,2.16,115
134,264,-22.396007,-41.784527,2.14,115
135,266.2,-22.395998,-41.784508,2.1,117
136,268.6,-22.395987,-41.784489,2.22,117
137,270.8,-22.395977,-41.78447,2.2,117
138,273.1,-22.395965,-41.78445,2.2,117
139,275.4,-22.395956,-41.784431,2.28,117
140,277.4,-22.395945,-41.784416,2.24,117
141,279.7,-22.395933,-41.784397,2.22,117
142,282,-22.395924,-41.784378,2.24,117
143,284,-22.395912,-41.784363,2.18,117
