time,distance,lat,lng,velocity_smooth,heartrate,cadence
161,317.4,-22.494274,-41.931679,2.04,141,81
162,319.6,-22.494287,-41.931694,2.1,141,81
163,321.7,-22.494301,-41.931709,2.12,141,81
164,323.9,-22.494314,-41.931725,2.14,141,81
165,326,-22.494327,-41.93174,2.12,141,81
166,326,-22.494341,-41.931755,1.72,141,81
167,328.1,-22.494352,-41.93177,1.7,141,81
168,330.1,-22.494364,-41.931786,1.68,141,81
169,332,-22.494373,-41.931801,1.62,141,81
170,334.1,-22.494381,-41.93182,1.62,140,80
171,336.3,-22.494389,-41.931839,2.06,140,80
172,338,-22.494394,-41.931854,1.98,140,80
173,340,-22.4944,-41.931873,1.98,140,80
174,342.1,-22.494406,-41.931892,2.02,140,80
175,344.5,-22.494411,-41.931915,2.08,139,80
176,346.5,-22.494415,-41.931934,2.04,139,80
177,348.9,-22.494419,-41.931957,2.18,139,80
178,351.3,-22.494423,-41.93198,2.26,139,80
179,353.7,-22.494427,-41.932003,2.32,139,80
180,356,-22.494429,-41.932026,2.3,139,79
181,358.4,-22.494432,-41.932049,2.38,139,79
182,360.8,-22.494434,-41.932072,2.38,139,79
183,362.8,-22.494436,-41.932091,2.3,139,79
184,365.1,-22.494438,-41.932114,2.28,139,79
185,367.5,-22.494436,-41.932137,2.3,139,80
186,369.8,-22.494434,-41.932159,2.28,139,80
187,371.8,-22.494432,-41.932178,2.2,139,80
188,374.3,-22.494427,-41.932201,2.3,139,80
189,376.3,-22.494421,-41.93222,2.24,139,80
190,378.5,-22.494413,-41.93224,2.2,140,80
191,380.6,-22.494406,-41.932259,2.16,140,80
192,382.5,-22.494396,-41.932274,2.14,140,80
193,384.3,-22.494389,-41.932289,2,140,80
194,386.4,-22.494381,-41.932308,2.02,140,80
195,388.1,-22.494375,-41.932323,1.92,140,80
196,389.7,-22.494371,-41.932339,1.82,140,80
197,391.3,-22.494371,-41.932354,1.76,140,80
198,392.9,-22.494373,-41.932369,1.72,140,80
199,394.6,-22.494381,-41.932384,1.64,140,80
200,396.2,-22.49439,-41.932396,1.62,140,80
201,398.2,-22.494402,-41.932411,1.7,140,80
202,400.1,-22.494415,-41.932423,1.76,140,80
203,402,-22.494429,-41.932434,1.82,140,80
204,403.9,-22.494442,-41.932445,1.86,140,80
205,405.8,-22.494455,-41.932457,1.92,142,79
206,407.9,-22.494471,-41.932468,1.94,142,79
207,409.4,-22.494484,-41.932472,1.86,142,79
208,411,-22.494497,-41.932476,1.8,142,79
209,412.5,-22.494511,-41.932472,1.72,142,79
210,413.8,-22.494522,-41.932468,1.6,144,79
211,415.7,-22.494535,-41.932457,1.56,144,79
212,417.6,-22.494545,-41.932442,1.64,144,79
213,419.8,-22.494554,-41.932423,1.76,144,79
214,422.1,-22.494564,-41.932403,1.92,144,79
215,424.2,-22.494572,-41.932384,2.08,145,80
216,426.4,-22.494581,-41.932365,2.14,145,80
217,428.6,-22.494591,-41.932346,2.2,145,80
218,430.9,-22.4946,-41.932327,2.22,145,80
219,433.1,-22.49461,-41.932308,2.2,145,80
220,435,-22.494619,-41.932293,2.16,144,79
221,437.2,-22.494629,-41.932274,2.16,144,79
222,439.1,-22.494638,-41.932259,2.1,144,79
223,441,-22.494648,-41.932243,2.02,144,79
224,442.9,-22.494657,-41.932228,1.96,144,79
225,445.1,-22.494667,-41.932209,2.02,143,80
226,445.1,-22.494678,-41.932198,1.58,143,80
227,447.4,-22.494694,-41.932182,1.66,143,80
228,449.5,-22.494709,-41.932171,1.7,143,80
229,451.6,-22.494726,-41.932163,1.74,143,80
230,453.6,-22.494743,-41.932156,1.7,143,80
231,455.8,-22.494762,-41.932156,2.14,143,80
232,457.9,-22.494781,-41.932156,2.1,143,80
233,460.1,-22.494801,-41.932163,2.12,143,80
234,462.1,-22.494818,-41.932167,2.1,143,80
235,464.5,-22.494837,-41.932178,2.18,143,80
236,466.6,-22.494854,-41.932186,2.16,143,80
237,468.8,-22.494871,-41.932198,2.18,143,80
238,471.1,-22.49489,-41.932205,2.2,143,80
239,473.1,-22.494907,-41.932213,2.2,143,80
240,474.9,-22.494923,-41.932217,2.08,143,80
241,476.2,-22.494934,-41.932213,1.92,143,80
242,477,-22.49494,-41.932209,1.64,143,80
243,478.1,-22.49494,-41.932198,1.4,143,80
244,479.3,-22.494932,-41.93219,1.24,143,80
245,480.8,-22.494921,-41.932182,1.18,142,80
246,482.7,-22.494904,-41.932178,1.3,142,80
247,484.9,-22.494884,-41.932175,1.58,142,80
248,487,-22.494865,-41.932175,1.78,142,80
249,489.1,-22.494846,-41.932175,1.96,142,80
250,491.5,-22.494825,-41.932175,2.14,142,81
251,493.6,-22.494806,-41.932171,2.18,142,81
252,496,-22.494785,-41.932171,2.22,142,81
253,498.1,-22.494766,-41.932171,2.22,142,81
254,500.2,-22.494747,-41.932171,2.22,142,81
255,502.5,-22.494728,-41.932178,2.2,142,80
256,504.5,-22.494711,-41.932186,2.18,142,80
257,506.8,-22.494694,-41.932198,2.16,142,80
258,508.9,-22.49468,-41.932213,2.16,142,80
259,511.2,-22.494665,-41.932228,2.2,142,80
260,513.7,-22.494652,-41.932247,2.24,143,81
261,515.7,-22.49464,-41.932262,2.24,143,81
262,518,-22.494629,-41.932281,2.24,143,81
263,520.1,-22.494617,-41.932297,2.24,143,81
264,522.1,-22.494606,-41.932312,2.18,143,81
265,524.4,-22.494595,-41.932331,2.14,141,80
266,526.4,-22.494583,-41.932346,2.14,141,80
267,528.7,-22.494574,-41.932365,2.14,141,80
268,531,-22.494562,-41.932384,2.18,141,80
269,532.9,-22.494553,-41.9324,2.16,141,80
270,535.2,-22.494541,-41.932419,2.16,142,80
271,537.1,-22.494532,-41.932434,2.14,142,80
272,539.3,-22.494518,-41.932449,2.12,142,80
273,541.3,-22.494507,-41.932465,2.06,142,80
274,543.2,-22.494491,-41.932472,2.06,142,80
275,544.9,-22.494476,-41.932476,1.94,142,80
276,546.6,-22.494461,-41.932476,1.9,142,80
277,548.7,-22.494444,-41.932468,1.88,142,80
278,550.5,-22.494429,-41.932461000000004,1.84,142,80
279,552.9,-22.494413,-41.932445,1.94,142,80
280,555.2,-22.494398,-41.93243,2.06,144,80
281,557.2,-22.494383,-41.932419,2.12,144,80
282,559.5,-22.494368,-41.932403,2.16,144,80
283,561.9,-22.494356,-41.932384,2.28,144,80
284,563.9,-22.494345,-41.932369,2.2,144,80
285,566,-22.494339,-41.93235,2.16,144,80
286,573,-22.494337,-41.932331,3.16,144,80
287,575,-22.494341,-41.932312,3.1,144,80
288,577.1,-22.494347,-41.932293,3.04,144,80
289,579.3,-22.494356,-41.932274,3.08,144,80
290,582,-22.494368,-41.932251,3.2,144,80
291,584.2,-22.494377,-41.932232,2.24,144,80
292,586.4,-22.494387,-41.932213,2.28,144,80
293,588.9,-22.494394,-41.93219,2.36,144,80
294,591,-22.4944,-41.932171,2.34,144,80
295,593,-22.494406,-41.932152,2.2,144,80
296,595.4,-22.49441,-41.932129,2.24,144,80
297,597.4,-22.494411,-41.93211,2.2,144,80
298,599.8,-22.494413,-41.932087,2.18,144,80
299,602.1,-22.494413,-41.932064,2.22,144,80
300,604.1,-22.494413,-41.932045,2.22,144,80
301,606.4,-22.494411,-41.932022,2.2,144,80
302,608.4,-22.494411,-41.932003,2.2,144,80
303,610.4,-22.494408,-41.931984,2.12,144,80
304,612.8,-22.494406,-41.931961,2.14,144,80
305,614.8,-22.494402,-41.931942,2.14,144,80
306,616.7,-22.4944,-41.931923,2.06,144,80
307,619.1,-22.494396,-41.9319,2.14,144,80
308,621.1,-22.494392,-41.931881,2.14,144,80
309,623.2,-22.494387,-41.931862,2.08,144,80
310,625.3,-22.494381,-41.931843,2.1,146,80
311,627.3,-22.494375,-41.931824,2.12,146,80
312,629.5,-22.494368,-41.931805,2.08,146,80
313,631.6,-22.49436,-41.931786,2.1,146,80
314,633.7,-22.494352,-41.931766,2.1,146,80
315,635.5,-22.494345,-41.931751,2.04,145,81
316,637.4,-22.494335,-41.931736,2.02,145,81
317,639.4,-22.494324,-41.931721,1.98,145,81
318,641.4,-22.494312,-41.931705,1.96,145,81
319,643.5,-22.494301,-41.93169,1.96,145,81
320,645.3,-22.494287,-41.931679,1.96,145,81
321,647.5,-22.494274,-41.931663,2.02,145,81
322,649.2,-22.494263,-41.931652,1.96,145,81
323,651.1,-22.494249,-41.931641,1.94,145,81
324,653.3,-22.494236,-41.931625,1.96,145,81
325,655.2,-22.494223,-41.931614,1.98,145,81
326,657.1,-22.494209,-41.931602,1.92,145,81
327,659.2,-22.494196,-41.931587,2,145,81
328,661.1,-22.494183,-41.931576,2,145,81
329,662.9,-22.494171,-41.931564,1.92,145,81
330,665,-22.494158,-41.931549,1.96,145,80
331,666.9,-22.494144,-41.931538,1.96,145,80
332,668.9,-22.494133,-41.931522,1.94,145,80
333,671.1,-22.49412,-41.931507,2,145,80
334,673,-22.494106,-41.931496,2.02,145,80
335,675.2,-22.494093,-41.93148,2.04,145,80
336,677.5,-22.494078,-41.931465,2.12,145,80
337,679.6,-22.494064,-41.93145,2.14,145,80
338,681.6,-22.494053,-41.931435,2.1,145,80
339,683.7,-22.494041,-41.931419,2.14,145,80
340,686,-22.49403,-41.9314,2.16,144,81
341,687.9,-22.49402,-41.931385,2.08,144,81
342,689.9,-22.494009,-41.93137,2.06,144,81
343,691.8,-22.493999,-41.931354,2.04,144,81
344,693.8,-22.493988,-41.931339,2.02,144,81
345,695.5,-22.493977,-41.931328,1.9,144,80
346,700,-22.493963,-41.931316,2.42,144,80
347,701.7,-22.49395,-41.931309,2.36,144,80
348,703.4,-22.493935,-41.931305,2.32,144,80
349,705,-22.493921,-41.931301,2.24,144,80
350,706.7,-22.493906,-41.931301,2.24,144,81
351,708.4,-22.493891,-41.931305,1.68,144,81
352,710.3,-22.493875,-41.931312,1.72,144,81
353,711.9,-22.493862,-41.93132,1.7,144,81
354,713.8,-22.493849,-41.931332,1.76,144,81
355,715.6,-22.493837,-41.931343,1.78,145,81
356,717.6,-22.493826,-41.931358,1.84,145,81
357,719.3,-22.493814,-41.93137,1.8,145,81
358,721.3,-22.493803,-41.931385,1.88,145,81
359,723.4,-22.493792,-41.9314,1.92,145,81
360,725.4,-22.49378,-41.931416,1.96,144,81
361,727.1,-22.493769,-41.931427,1.9,144,81
362,729.3,-22.493755,-41.931442,2,144,81
363,731.3,-22.493744,-41.931458,2,144,81
364,733.5,-22.493731,-41.931473,2.02,144,81
365,735.3,-22.493717,-41.931484,1.98,145,81
366,737.2,-22.493704,-41.931496,2.02,145,81
367,739.1,-22.493689,-41.931503,1.96,145,81
368,740.6,-22.493675,-41.931507,1.86,145,81
369,742.3,-22.49366,-41.931507,1.76,145,81
370,743.9,-22.493647,-41.931503,1.72,143,81
371,745.6,-22.493635,-41.931492,1.68,143,81
372,747.6,-22.493624,-41.931477,1.7,143,81
373,749.5,-22.493614,-41.931461,1.78,143,81
374,751.7,-22.493605,-41.931442,1.88,143,81
375,753.9,-22.493597,-41.931423,2,144,81
376,755.8,-22.493587,-41.931408,2.04,144,81
377,758,-22.493578,-41.931389,2.08,144,81
378,759.9,-22.493568,-41.931374,2.08,144,81
379,761.5,-22.493559,-41.931362,1.96,144,81
380,763.5,-22.493547,-41.931347,1.92,143,81
381,765.2,-22.493536,-41.931335,1.88,143,81
382,767.3,-22.493524,-41.93132,1.86,143,81
383,769,-22.493513,-41.931309,1.82,143,81
384,770.9,-22.4935,-41.931297,1.88,143,81
385,772.8,-22.493486,-41.931286,1.86,143,80
386,774.8,-22.493471,-41.931274,1.92,143,80
387,776.9,-22.493456,-41.931263,1.92,143,80
388,779,-22.493441,-41.931251,2,143,80
389,781.2,-22.493423,-41.93124,2.06,143,80
390,783.5,-22.493408,-41.931225,2.14,142,81
391,785.6,-22.493393,-41.931213,2.16,142,81
392,787.6,-22.493378,-41.931202,2.14,142,81
393,790,-22.493362,-41.931187,2.2,142,81
394,791.8,-22.493349,-41.931175,2.12,142,81
395,793.7,-22.493336,-41.931164,2.04,141,81
396,795.6,-22.493322,-41.931152,2,141,81
397,797.7,-22.493311,-41.931137,2.02,141,81
398,799.4,-22.493299,-41.931126,1.88,141,81
399,801.3,-22.49329,-41.93111,1.9,141,81
400,803,-22.493278,-41.931099,1.86,141,81
401,804.9,-22.493269,-41.931084,1.86,141,81
402,806.9,-22.493258,-41.931068,1.84,141,81
403,808.7,-22.493246,-41.931057,1.86,141,81
404,810.8,-22.493233,-41.931042,1.9,141,81
405,812.8,-22.493221,-41.931026,1.96,141,82
406,817,-22.493206,-41.931011,2.42,141,82
407,818.9,-22.493193,-41.931,2.4,141,82
408,821.2,-22.493177,-41.930984,2.5,141,82
409,823.5,-22.493162,-41.930969,2.54,141,82
410,825.8,-22.493147,-41.930954,2.6,142,82
411,827.7,-22.493134,-41.930943,2.14,142,82
412,830,-22.493118,-41.930927,2.22,142,82
413,832.1,-22.493103,-41.930916,2.18,142,82
414,834,-22.49309,-41.930904,2.1,142,82
415,836.1,-22.493076,-41.930889,2.06,142,81
416,838,-22.493063,-41.930878,2.06,142,81
417,840.1,-22.493048,-41.930866,2.02,142,81
418,842,-22.493034,-41.930855,1.98,142,81
419,843.9,-22.493021,-41.930843,1.98,142,81
420,845.8,-22.493008,-41.930832,1.94,142,82
421,847.5,-22.492996,-41.93082,1.9,142,82
422,849.4,-22.492983,-41.930809000000004,1.86,142,82
423,851.6,-22.49297,-41.930794,1.92,142,82
424,853.5,-22.492956,-41.930782,1.92,142,82
425,855.5,-22.492945,-41.930767,1.94,143,81
426,857.6,-22.492931,-41.930752,2.02,143,81
427,859.4,-22.49292,-41.93074,2,143,81
428,861.4,-22.492908,-41.930725,1.96,143,81
429,863.4,-22.492897,-41.93071,1.98,143,81
430,865.4,-22.492886,-41.930695,1.98,144,81
431,867.7,-22.492876,-41.930675,2.02,144,81
432,869.7,-22.492865,-41.93066,2.06,144,81
433,871.9,-22.492855,-41.930641,2.1,144,81
434,873.8,-22.492845,-41.930626,2.08,144,81
435,876,-22.492836,-41.930607,2.12,143,82
436,878,-22.492825,-41.930592,2.06,143,82
437,880.1,-22.492813,-41.930576,2.08,143,82
438,882.1,-22.492802,-41.930561,2.04,143,82
439,883.8,-22.49279,-41.93055,2,143,82
440,885.5,-22.492779,-41.930538,1.9,144,82
441,887.4,-22.492765,-41.930527,1.88,144,82
442,889.2,-22.492754,-41.930515,1.82,144,82
443,890.9,-22.492743,-41.930504,1.76,144,82
444,892.6,-22.492731,-41.930492,1.76,144,82
445,894.4,-22.49272,-41.930481,1.78,144,82
446,896.4,-22.492708,-41.930466,1.8,144,82
447,898.3,-22.492695,-41.930454,1.82,144,82
448,900.3,-22.492683,-41.930439,1.88,144,82
449,902.3,-22.492672,-41.930424,1.94,144,82
450,904.3,-22.49266,-41.930408,1.98,144,82
451,906.4,-22.492649,-41.930393,2,144,82
452,908.5,-22.492636,-41.930378,2.04,144,82
453,910.9,-22.492624,-41.930359,2.12,144,82
454,913.2,-22.492609,-41.930344,2.18,144,82
455,915.3,-22.492596,-41.930328,2.2,144,82
456,917.4,-22.49258,-41.930317,2.2,144,82
457,919.5,-22.492567,-41.930302,2.2,144,82
458,921.6,-22.492552,-41.93029,2.14,144,82
459,923.8,-22.492538,-41.930275,2.12,144,82
460,925.8,-22.492523,-41.930263,2.1,144,82
461,927.7,-22.49251,-41.930252,2.06,144,82
462,929.9,-22.492496,-41.930237,2.08,144,82
463,932,-22.492483,-41.930222,2.08,144,82
464,934.2,-22.49247,-41.930206,2.08,144,82
465,936.5,-22.492458,-41.930187,2.14,145,82
466,938,-22.492445,-41.930172,2.06,145,82
467,940.3,-22.492433,-41.930153,2.08,145,82
468,942.4,-22.492422,-41.930138,2.08,145,82
469,944.4,-22.492411,-41.930122,2.04,145,82
470,946.4,-22.492399,-41.930107,1.98,145,82
471,948.5,-22.492386,-41.930092,2.1,145,82
472,950.5,-22.492372,-41.93008,2.04,145,82
473,952.3,-22.492359,-41.930069,1.98,145,82
474,954.5,-22.492346,-41.930054,2.02,145,82
475,956.2,-22.492334,-41.930042,1.96,144,82
476,958.1,-22.492321,-41.930031,1.92,144,82
477,960.3,-22.492308,-41.930016,1.96,144,82
478,962.2,-22.492294,-41.930004,1.98,144,82
479,964.2,-22.492283,-41.929989,1.94,144,82
480,966.2,-22.492271,-41.929974,2,147,82
481,968.1,-22.492262,-41.929958,2,147,82
482,970.3,-22.492252,-41.929939,2,147,82
483,972.4,-22.492247,-41.92992,2.04,147,82
484,974,-22.492243,-41.929905,1.96,147,82
485,976,-22.492245,-41.929886,1.96,147,82
486,978,-22.49225,-41.929867,1.98,147,82
487,980.3,-22.49226,-41.929848,2,147,82
488,982.3,-22.492271,-41.929832,1.98,147,82
489,984.8,-22.492285,-41.929813,2.16,147,82
490,987.1,-22.4923,-41.929798,2.22,145,82
491,989.5,-22.492313,-41.929779,2.3,145,82
492,991.8,-22.492329,-41.929764,2.3,145,82
493,994.3,-22.492342,-41.929745,2.4,145,82
494,996.4,-22.492357,-41.929733,2.32,145,82
495,998.5,-22.492371,-41.929718,2.28,145,81
496,1000,-22.492384,-41.929707,2.1,145,81
497,1000,-22.492397,-41.929695,1.64,145,81
498,1000,-22.492411,-41.929695,1.14,145,81
