time,distance,lat,lng,velocity_smooth,heartrate,cadence
0,0,-22.492405,-41.929867,0,85,75
5,0,-22.492405,-41.929867,0,85,75
6,0.2,-22.492403,-41.929867,0.033,85,75
7,1.2,-22.492397,-41.929874,0.171,85,75
8,2.2,-22.492392,-41.929882,0.275,85,75
9,3.7,-22.492384,-41.929893,0.411,85,75
10,4.7,-22.492378,-41.929901,0.94,84,75
11,6.1,-22.492371,-41.929913,1.18,84,75
12,7.7,-22.492361,-41.929924,1.3,84,75
13,8.7,-22.492355,-41.929932,1.3,84,75
14,10,-22.492352,-41.929943,1.26,84,75
15,10.8,-22.49235,-41.929951,1.22,83,75
16,12.1,-22.492355,-41.929962,1.2,83,75
17,13.6,-22.492363,-41.929974,1.18,83,75
18,15.3,-22.492376,-41.929981,1.32,83,75
19,16.9,-22.49239,-41.929989,1.38,83,75
20,18.8,-22.492405,-41.929996,1.6,83,78
21,20.9,-22.492422,-41.930004,1.76,83,78
22,22.8,-22.492439,-41.930008,1.84,83,78
23,24.7,-22.492455,-41.930016,1.88,83,78
24,26.4,-22.49247,-41.930019,1.9,83,78
25,28.1,-22.492483,-41.930027,1.86,88,77
26,29.6,-22.492495,-41.930035,1.74,88,77
27,31.3,-22.492506,-41.930046,1.7,88,77
28,32.8,-22.492514,-41.930057,1.62,88,77
29,34.7,-22.492523,-41.930073,1.66,88,77
30,36.6,-22.492533,-41.930088,1.7,87,78
31,38.5,-22.492542,-41.930103,1.78,87,78
32,40.4,-22.492552,-41.930118,1.82,87,78
33,42.4,-22.492563,-41.930134,1.92,87,78
34,44.4,-22.492575,-41.930149,1.94,87,78
35,46,-22.492584,-41.93016,1.88,90,77
36,48,-22.492596,-41.930176,1.9,90,77
37,49.7,-22.492607,-41.930187,1.86,90,77
38,51.5,-22.492619,-41.930199,1.82,90,77
39,53.2,-22.49263,-41.93021,1.76,90,77
40,54.9,-22.492641,-41.930222,1.78,90,77
41,56.7,-22.492653,-41.930233,1.74,90,77
42,58.4,-22.492664,-41.930244,1.74,90,77
43,60,-22.492674,-41.930256,1.7,90,77
44,61.7,-22.492685,-41.930267,1.7,90,77
45,63.4,-22.492697,-41.930279,1.7,91,77
46,65.2,-22.492708,-41.93029,1.7,91,77
47,66.8,-22.492718,-41.930302,1.68,91,77
48,68.5,-22.492729,-41.930313,1.7,91,77
49,70.2,-22.492741,-41.930325,1.7,91,77
50,71.9,-22.492752,-41.930336,1.7,90,77
51,74,-22.492763,-41.930351,1.76,90,77
52,82.4,-22.49278,-41.930371,3.12,90,77
53,89.2,-22.492787,-41.930379,4.14,90,77
54,96,-22.492795,-41.930387,5.16,90,77
55,97.7,-22.492805,-41.930401,5.16,93,76
56,99.3,-22.492815,-41.930412,5.06,93,76
57,101.2,-22.492825,-41.930428,3.76,93,76
58,103.1,-22.492834,-41.930443,2.78,93,76
59,104.7,-22.492844,-41.930454,1.74,93,76
60,106.6,-22.492853,-41.930469,1.78,92,77
61,108.6,-22.492865,-41.930485,1.86,92,77
62,110.2,-22.492874,-41.930496,1.8,92,77
63,112.2,-22.492886,-41.930511,1.82,92,77
64,114.1,-22.492895,-41.930527,1.88,92,77
65,115.8,-22.492907,-41.930538,1.84,93,77
66,117.7,-22.492916,-41.930553,1.82,93,77
67,119.3,-22.492926,-41.930565,1.82,93,77
68,120.9,-22.492935,-41.930576,1.74,93,77
69,122.5,-22.492945,-41.930588,1.68,93,77
70,124.2,-22.492956,-41.930599,1.68,96,74
71,125.8,-22.492966,-41.930611,1.62,96,74
72,127.5,-22.492977,-41.930622,1.64,96,74
73,129.5,-22.492989,-41.930637,1.72,96,74
74,131.3,-22.493,-41.930649,1.76,96,74
75,133.3,-22.493011,-41.930664,1.82,97,77
76,135,-22.493023,-41.930675,1.84,97,77
77,137,-22.493034,-41.930691,1.9,97,77
78,138.8,-22.493046,-41.930702,1.86,97,77
79,140.8,-22.493057,-41.930717,1.9,97,77
80,142.5,-22.493069,-41.930729,1.84,96,77
81,144.3,-22.49308,-41.93074,1.86,96,77
82,146.3,-22.493092,-41.930756,1.86,96,77
83,148,-22.493103,-41.930767,1.84,96,77
84,150,-22.493114,-41.930782,1.84,96,77
85,151.8,-22.493126,-41.930794,1.86,97,77
86,153.9,-22.493139,-41.930809000000004,1.92,97,77
87,155.6,-22.493151,-41.93082,1.86,97,77
88,157.5,-22.493164,-41.930832,1.9,97,77
89,159.6,-22.493175,-41.930847,1.92,97,77
90,161.3,-22.493187,-41.930859,1.9,97,77
91,163.4,-22.4932,-41.930874,1.9,97,77
92,165.5,-22.493212,-41.930889,1.98,97,77
93,167.2,-22.493223,-41.930901,1.94,97,77
94,169.2,-22.493235,-41.930916,1.92,97,77
95,171,-22.493246,-41.930927,1.94,97,77
96,173,-22.493258,-41.930943,1.92,97,77
97,174.7,-22.493269,-41.930954,1.84,97,77
98,176.6,-22.493282,-41.930965,1.88,97,77
99,178.6,-22.493294,-41.930981,1.88,97,77
100,180.5,-22.493307,-41.930992,1.9,98,77
101,182.5,-22.493319,-41.931007,1.9,98,77
102,184.3,-22.49333,-41.931019,1.92,98,77
103,186.4,-22.493343,-41.931034,1.96,98,77
104,188.2,-22.493355,-41.931046,1.92,98,77
105,189.9,-22.493366,-41.931057,1.88,98,77
106,192.1,-22.49338,-41.931072,1.92,98,77
107,193.8,-22.493391,-41.931084,1.9,98,77
108,195.9,-22.493404,-41.931099,1.9,98,77
109,198.1,-22.493418,-41.931114,1.98,98,77
110,199.8,-22.493429,-41.931126,1.98,98,77
111,202,-22.493443,-41.931141,1.98,98,77
112,204,-22.493454,-41.931156,2.04,98,77
113,206,-22.493465,-41.931171,2.02,98,77
114,207,-22.493477,-41.931187,1.78,98,77
115,208.7,-22.493488,-41.931198,1.78,100,78
116,210.6,-22.493498,-41.931213,1.72,100,78
117,212.6,-22.493509,-41.931229,1.72,100,78
118,214.5,-22.493523,-41.93124,1.7,100,78
119,216.6,-22.493534,-41.931255,1.92,100,78
120,218.3,-22.493546,-41.931267,1.92,101,77
121,220.2,-22.493559,-41.931278,1.92,101,77
122,221.9,-22.49357,-41.93129,1.86,101,77
123,223.8,-22.493584,-41.931301,1.86,101,77
124,225.3,-22.493595,-41.931309,1.74,101,77
125,227.2,-22.493608,-41.93132,1.78,103,77
126,228.9,-22.49362,-41.931332,1.74,103,77
127,230.8,-22.493633,-41.931343,1.78,103,77
128,232.8,-22.493645,-41.931358,1.8,103,77
129,234.6,-22.493656,-41.93137,1.86,103,77
130,236.3,-22.493668,-41.931381,1.82,102,78
131,238,-22.493679,-41.931393,1.82,102,78
132,240.1,-22.49369,-41.931408,1.86,102,78
133,241.8,-22.493702,-41.931419,1.8,102,78
134,243.4,-22.493711,-41.931431,1.76,102,78
135,244.9,-22.493723,-41.931438,1.72,102,77
136,246.6,-22.493734,-41.93145,1.72,102,77
137,247.9,-22.493746,-41.931454,1.56,102,77
138,249.2,-22.493757,-41.931454,1.48,102,77
139,250.5,-22.493769,-41.93145,1.42,102,77
140,252,-22.49378,-41.931442,1.42,102,78
141,253.6,-22.49379,-41.931431,1.4,102,78
142,255.6,-22.493801,-41.931416,1.54,102,78
143,257.5,-22.493811,-41.9314,1.66,102,78
144,259.5,-22.493822,-41.931385,1.8,102,78
145,261.6,-22.493834,-41.93137,1.92,102,77
146,263.9,-22.493845,-41.931351,2.06,102,77
147,265.8,-22.493854,-41.931335,2.04,102,77
148,267.8,-22.493866,-41.93132,2.06,102,77
149,269.5,-22.493877,-41.931309,2,102,77
150,271.6,-22.493889,-41.931293,2,102,78
151,273.3,-22.4939,-41.931282,1.88,102,78
152,275.2,-22.493914,-41.931271,1.88,102,78
153,277.1,-22.493929,-41.931263,1.86,102,78
154,278.6,-22.493942,-41.931259,1.82,102,78
155,280.5,-22.493959,-41.931259,1.78,101,78
156,282.3,-22.493975,-41.931263,1.8,101,78
157,284.1,-22.49399,-41.931271,1.78,101,78
158,286.3,-22.494003,-41.931286,1.84,101,78
159,288.2,-22.494017,-41.931297,1.92,101,78
160,290.5,-22.494028,-41.931316,2,101,78
161,292.5,-22.494039,-41.931332,2.04,101,78
162,294.8,-22.494049,-41.931351,2.14,101,78
163,297,-22.494059,-41.93137,2.14,101,78
164,299.6,-22.494068,-41.931393,2.28,101,78
165,301.7,-22.494076,-41.931412,2.24,104,78
166,303.9,-22.494085,-41.931431,2.28,104,78
167,306.3,-22.494097,-41.93145,2.3,104,78
