time,distance,lat,lng,velocity_smooth,heartrate,cadence
76,132,-22.493183,-41.930881,2.02,112,77
77,133.9,-22.493196,-41.930893,2,112,77
78,136.2,-22.493212,-41.930908,2.02,112,77
79,138.3,-22.493227,-41.93092,2.1,112,77
80,140.4,-22.493242,-41.930931,2.08,113,77
81,142.3,-22.493256,-41.930943,2.06,113,77
82,144.3,-22.493271,-41.930954,2.08,113,77
83,146.4,-22.493286,-41.930965,2.04,113,77
84,148.5,-22.493301,-41.930977,2.04,113,77
85,150.5,-22.493317,-41.930988,2.02,114,78
86,152.6,-22.493332,-41.931,2.06,114,78
87,154.8,-22.493345,-41.931015,2.1,114,78
88,156.8,-22.49336,-41.931026,2.08,114,78
89,159,-22.493374,-41.931042,2.1,114,78
90,161,-22.493385,-41.931057,2.1,115,78
91,163,-22.493397,-41.931072,2.08,115,78
92,165.2,-22.49341,-41.931087,2.08,115,78
93,167.2,-22.493422,-41.931103,2.08,115,78
94,169.3,-22.493435,-41.931118,2.06,115,78
95,171.5,-22.493448,-41.931133,2.1,115,78
96,173.7,-22.493462,-41.931148,2.14,115,78
97,175.6,-22.493475,-41.93116,2.08,115,78
98,177.7,-22.493488,-41.931175,2.1,115,78
99,179.9,-22.493502,-41.93119,2.12,115,78
100,182,-22.493515,-41.931206,2.1,115,78
101,184.1,-22.493526,-41.931221,2.08,115,78
102,185.9,-22.49354,-41.931232,2.06,115,78
103,188,-22.493551,-41.931248,2.06,115,78
104,190.3,-22.493563,-41.931267,2.08,115,78
105,192.3,-22.493574,-41.931282,2.06,115,78
106,194.7,-22.493586,-41.931301,2.12,115,78
107,196.9,-22.493595,-41.93132,2.2,115,78
108,199,-22.493603,-41.931339,2.2,115,78
109,201.1,-22.493608,-41.931358,2.16,115,78
110,203.5,-22.493612,-41.931381,2.24,115,79
111,205.5,-22.493618,-41.9314,2.16,115,79
112,207.5,-22.493622,-41.931419,2.12,115,79
113,209.6,-22.493627,-41.931438,2.12,115,79
114,211.4,-22.493635,-41.931454,2.06,115,79
115,213.3,-22.493645,-41.931469,1.96,115,79
116,215,-22.493656,-41.93148,1.9,115,79
117,216.7,-22.493669,-41.931488,1.84,115,79
118,218.4,-22.493685,-41.931492,1.76,115,79
119,220.1,-22.4937,-41.931492,1.74,115,79
120,221.9,-22.493715,-41.931488,1.72,116,79
121,223.5,-22.493729,-41.93148,1.7,116,79
122,225.4,-22.493742,-41.931469,1.74,116,79
123,227.4,-22.493753,-41.931454,1.8,116,79
124,229.2,-22.493765,-41.931442,1.82,116,79
125,231.2,-22.493776,-41.931427,1.86,117,79
126,233.2,-22.493788,-41.931412,1.94,117,79
127,235,-22.493799,-41.9314,1.92,117,79
128,236.9,-22.493809,-41.931385,1.9,117,79
129,239,-22.493822,-41.93137,1.96,117,79
130,240.7,-22.493834,-41.931358,1.9,118,79
131,242.9,-22.493847,-41.931343,1.94,118,79
132,245.1,-22.49386,-41.931328,2.02,118,79
133,247.4,-22.493875,-41.931312,2.1,118,79
134,249.4,-22.493891,-41.931301,2.08,118,79
135,251.5,-22.493908,-41.931293,2.16,120,79
136,253.6,-22.493925,-41.931286,2.14,120,79
137,255.7,-22.493944,-41.931286,2.12,120,79
138,257.8,-22.493963,-41.93129,2.08,120,79
139,260.1,-22.493982,-41.931297,2.14,120,79
140,262.3,-22.493999,-41.931309,2.16,118,79
141,264.8,-22.494017,-41.931324,2.24,118,79
142,267.1,-22.494032,-41.931339,2.28,118,79
143,269.1,-22.494043,-41.931354,2.26,118,79
144,271.6,-22.494057,-41.931374,2.3,118,79
145,273.8,-22.494066,-41.931393,2.3,117,79
146,276,-22.494076,-41.931412,2.24,117,79
147,278.3,-22.494085,-41.931431,2.24,117,79
148,280.5,-22.494095,-41.93145,2.28,117,79
149,282.5,-22.494106,-41.931465,2.18,117,79
150,284.9,-22.494118,-41.931484,2.22,118,79
151,286.9,-22.494129,-41.931499,2.18,118,79
152,288.8,-22.494142,-41.931511,2.1,118,79
153,290.9,-22.494156,-41.931526,2.08,118,79
154,293.1,-22.494169,-41.931541,2.12,118,79
155,295,-22.494183,-41.931553,2.02,120,78
156,297.1,-22.494196,-41.931568,2.04,120,78
157,299.2,-22.494207,-41.931583,2.08,120,78
158,301.3,-22.494221,-41.931599,2.08,120,78
159,303.4,-22.494232,-41.931614,2.06,120,78
160,305.5,-22.494245,-41.931629,2.1,120,79
161,307.5,-22.494257,-41.931644,2.08,120,79
162,309.5,-22.494268,-41.93166,2.06,120,79
163,311.6,-22.49428,-41.931675,2.06,120,79
164,313.6,-22.494291,-41.93169,2.04,120,79
165,315.3,-22.494303,-41.931702,1.96,120,79
166,317.3,-22.494314,-41.931717,1.96,120,79
167,319.4,-22.494326,-41.931732,1.98,120,79
168,321.5,-22.494339,-41.931747,1.98,120,79
169,323.5,-22.49435,-41.931763,1.98,120,79
170,325.5,-22.494362,-41.931778,2.04,121,79
171,327.8,-22.494371,-41.931797,2.1,121,79
172,329.8,-22.494383,-41.931812,2.08,121,79
173,332,-22.494392,-41.931831,2.1,121,79
174,334.3,-22.494402,-41.93185,2.16,121,79
175,336.4,-22.49441,-41.931869,2.18,120,79
176,338.5,-22.494417,-41.931888,2.14,120,79
177,340.6,-22.494423,-41.931908,2.16,120,79
178,343.1,-22.49443,-41.93193,2.22,120,79
179,345.1,-22.494434,-41.93195,2.16,120,79
180,347.1,-22.49444,-41.931969,2.14,121,79
181,349.5,-22.494444,-41.931992,2.2,121,79
182,351.5,-22.494446,-41.932011,2.18,121,79
183,353.9,-22.494448,-41.932034,2.16,121,79
184,355.8,-22.494448,-41.932053,2.14,121,79
185,358.2,-22.494448,-41.932075,2.22,122,79
186,360.1,-22.494446,-41.932095,2.12,122,79
187,362.1,-22.494444,-41.932114,2.12,122,79
188,364.1,-22.494442,-41.932133,2.04,122,79
189,366.1,-22.494438,-41.932152,2.06,122,79
190,368.1,-22.494434,-41.932171,1.98,123,79
191,370.5,-22.49443,-41.932194,2.08,123,79
192,372.5,-22.494425,-41.932213,2.08,123,79
193,374.6,-22.494419,-41.932232,2.1,123,79
194,376.8,-22.494411,-41.932251,2.14,123,79
195,378.5,-22.494404,-41.932266,2.08,122,79
196,380.8,-22.494394,-41.932285,2.06,122,79
197,382.5,-22.494387,-41.932301,2,122,79
198,384.6,-22.494381,-41.93232,2,122,79
199,386.2,-22.494377,-41.932335,1.88,122,79
200,387.8,-22.494375,-41.93235,1.86,123,78
201,389.8,-22.494377,-41.932369,1.8,123,78
202,391.6,-22.494385,-41.932384,1.82,123,78
203,393.5,-22.494394,-41.9324,1.78,123,78
204,395,-22.494404,-41.932411,1.76,123,78
205,397.2,-22.494417,-41.932426,1.88,122,79
206,399.4,-22.49443,-41.932442,1.92,122,79
207,401.1,-22.494442,-41.932453,1.9,122,79
208,403.1,-22.494457,-41.932465,1.92,122,79
209,405,-22.494471,-41.932476,2,122,79
210,406.6,-22.494484,-41.93248,1.88,121,79
211,408.3,-22.494499,-41.932484,1.78,121,79
212,410.1,-22.494514,-41.93248,1.8,121,79
213,411.7,-22.494528,-41.932472,1.72,121,79
214,413.6,-22.494541,-41.932461000000004,1.72,121,79
215,415.7,-22.494553,-41.932445,1.82,122,79
216,418,-22.494564,-41.932426,1.94,122,79
217,420.2,-22.494574,-41.932407,2.02,122,79
218,422.5,-22.494583,-41.932388,2.16,122,79
219,425,-22.494593,-41.932365,2.28,122,79
220,427.4,-22.494604,-41.932346,2.34,123,79
221,429.6,-22.494614,-41.932327,2.32,123,79
222,431.8,-22.494623,-41.932308,2.32,123,79
223,434.2,-22.494635,-41.932289,2.34,123,79
224,436,-22.494644,-41.932274,2.2,123,79
225,438.3,-22.494654,-41.932255,2.18,123,79
226,440.1,-22.494661,-41.93224,2.1,123,79
227,442.3,-22.494671,-41.93222,2.1,123,79
228,444.3,-22.494682,-41.932205,2.02,123,79
229,446.3,-22.494694,-41.93219,2.06,123,79
230,448.2,-22.494707,-41.932178,1.98,124,79
231,450.1,-22.49472,-41.932167,2,124,79
232,452.2,-22.494738,-41.932159,1.98,124,79
233,454.1,-22.494755,-41.932156,1.96,124,79
234,456.3,-22.494774,-41.932156,2,124,79
235,458.4,-22.494793,-41.932159,2.04,125,79
236,460.6,-22.494812,-41.932163,2.1,125,79
237,462.8,-22.494831,-41.932171,2.12,125,79
238,465.3,-22.49485,-41.932182,2.24,125,79
239,467.5,-22.494867,-41.932194,2.24,125,79
240,469.4,-22.494883,-41.932201,2.2,123,79
241,471.6,-22.4949,-41.932213,2.2,123,79
242,473.3,-22.494913,-41.93222,2.1,123,79
243,474.5,-22.494925,-41.93222,1.84,123,79
244,475.5,-22.494932,-41.932217,1.6,123,79
245,475.9,-22.494934,-41.932213,1.3,122,78
246,477.2,-22.49493,-41.932201,1.12,122,78
247,478.7,-22.494919,-41.932194,1.08,122,78
248,480.4,-22.494905,-41.932186,1.18,122,78
249,482.5,-22.494886,-41.932182,1.4,122,78
250,484.4,-22.494869,-41.932182,1.7,122,79
251,486.6,-22.49485,-41.932178,1.88,122,79
252,488.5,-22.494833,-41.932178,1.96,122,79
253,490.6,-22.494814,-41.932178,2.04,122,79
254,492.7,-22.494795,-41.932178,2.04,122,79
255,494.6,-22.494778,-41.932178,2.04,123,78
256,496.6,-22.49476,-41.932182,2,123,78
257,498.5,-22.494743,-41.932186,2,123,78
258,500.3,-22.494728,-41.93219,1.94,123,78
259,502.3,-22.494713,-41.932201,1.92,123,78
260,504.2,-22.494699,-41.932213,1.92,125,79
261,506,-22.494688,-41.932224,1.88,125,79
262,508.4,-22.494675,-41.932243,1.98,125,79
263,510.8,-22.494663,-41.932262,2.1,125,79
264,512.8,-22.494652,-41.932278,2.1,125,79
265,515,-22.494642,-41.932297,2.16,125,79
266,517.3,-22.494631,-41.932316,2.26,125,79
267,519.7,-22.494619,-41.932335,2.26,125,79
268,521.6,-22.49461,-41.93235,2.16,125,79
269,523.9,-22.494598,-41.932369,2.22,125,79
270,525.9,-22.494587,-41.932384,2.18,124,79
271,528,-22.494575,-41.9324,2.14,124,79
272,529.8,-22.494566,-41.932415,2.02,124,79
273,532.2,-22.494554,-41.932434,2.12,124,79
274,534.1,-22.494545,-41.932449,2.04,124,79
275,536.1,-22.494533,-41.932465,2.04,123,79
276,538,-22.49452,-41.932476,2,123,79
277,539.8,-22.494505,-41.932484,2,123,79
278,541.6,-22.49449,-41.932487,1.88,123,79
279,543.5,-22.494472,-41.932487,1.88,123,79
280,545.4,-22.494457,-41.93248,1.86,124,79
281,547.6,-22.49444,-41.932468,1.92,124,79
282,549.8,-22.494423,-41.932457,2,124,79
283,552.3,-22.494406,-41.932442,2.14,124,79
284,554.4,-22.49439,-41.93243,2.18,124,79
285,556.5,-22.494377,-41.932415,2.22,120,79
286,558.9,-22.494366,-41.932396,2.26,120,79
287,560.8,-22.494356,-41.932381,2.2,120,79
288,562.8,-22.49435,-41.932362,2.1,120,79
289,564.8,-22.494349,-41.932342,2.08,120,79
290,566.8,-22.49435,-41.932323,2.06,121,79
291,569.2,-22.494354,-41.932301,2.06,121,79
292,571.3,-22.494362,-41.932281,2.1,121,79
293,573.5,-22.494371,-41.932262,2.14,121,79
294,575.7,-22.494379,-41.932243,2.18,121,79
295,577.9,-22.494389,-41.932224,2.22,122,78
296,580,-22.494396,-41.932205,2.16,122,78
297,582.1,-22.494402,-41.932186,2.16,122,78
298,584.2,-22.494408,-41.932167,2.14,122,78
299,586.2,-22.494411,-41.932148,2.1,122,78
300,588.1,-22.494413,-41.932129,2.04,122,79
301,590.1,-22.494417,-41.93211,2.02,122,79
302,592.1,-22.494417,-41.932091,2,122,79
303,594.4,-22.494417,-41.932068,2.04,122,79
304,596.4,-22.494417,-41.932049,2.04,122,79
305,598.4,-22.494417,-41.93203,2.06,124,79
306,600.3,-22.494415,-41.932011,2.04,124,79
307,602.7,-22.494413,-41.931988,2.12,124,79
308,604.7,-22.49441,-41.931969,2.06,124,79
309,607.1,-22.494406,-41.931946,2.14,124,79
310,609.2,-22.4944,-41.931927,2.16,123,79
311,611.2,-22.494394,-41.931908,2.18,123,79
312,613.3,-22.494389,-41.931888,2.12,123,79
313,615,-22.494383,-41.931873,2.06,123,79
314,617,-22.494377,-41.931854,1.98,123,79
315,619.1,-22.494371,-41.931835,1.98,123,79
316,621.1,-22.494366,-41.931816,1.98,123,79
317,623.3,-22.494358,-41.931797,2,123,79
318,625.1,-22.49435,-41.931782,2.02,123,79
319,627.2,-22.494343,-41.931763,2.04,123,79
320,629.1,-22.494333,-41.931747,2,124,78
321,631.1,-22.494322,-41.931732,2,124,78
322,633.1,-22.49431,-41.931717,1.96,124,78
323,635.1,-22.494299,-41.931702,2,124,78
324,637.2,-22.494287,-41.931686,2,124,78
325,639.3,-22.494274,-41.931671,2.04,125,79
326,641.5,-22.494261,-41.931656,2.08,125,79
327,643.4,-22.494247,-41.931644,2.06,125,79
328,645.5,-22.494234,-41.931629,2.08,125,79
329,647.8,-22.494219,-41.931614,2.12,125,79
330,650,-22.494205,-41.931599,2.14,126,79
331,652.2,-22.494192,-41.931583,2.14,126,79
332,654.2,-22.494181,-41.931568,2.16,126,79
333,656.2,-22.494169,-41.931553,2.14,126,79
334,658.5,-22.494158,-41.931534,2.14,126,79
335,660.8,-22.494148,-41.931515,2.16,125,79
336,663.1,-22.494137,-41.931496,2.18,125,79
337,665.3,-22.494127,-41.931477,2.22,125,79
338,667.5,-22.494118,-41.931458,2.26,125,79
339,669.8,-22.494108,-41.931438,2.26,125,79
340,672,-22.494099,-41.931419,2.24,126,79
341,674,-22.494087,-41.931404,2.18,126,79
342,676,-22.494076,-41.931389,2.14,126,79
343,678.2,-22.494062,-41.931374,2.14,126,79
344,680.4,-22.494049,-41.931358,2.12,126,79
345,682.5,-22.494036,-41.931343,2.1,126,79
346,684.4,-22.494022,-41.931332,2.08,126,79
347,686.7,-22.494005,-41.93132,2.14,126,79
348,688.5,-22.49399,-41.931312,2.06,126,79
349,690.5,-22.493973,-41.931309,2.02,126,79
350,692.4,-22.493956,-41.931305,1.98,126,79
351,694.4,-22.493938,-41.931309,2,126,79
352,696.3,-22.493921,-41.931312,1.92,126,79
353,698.4,-22.493906,-41.931324,1.98,126,79
354,700.5,-22.493891,-41.931335,2,126,79
355,702.6,-22.493877,-41.931351,2.04,126,79
356,704.8,-22.493864,-41.931366,2.08,126,79
357,706.8,-22.493853,-41.931381,2.1,126,79
358,709,-22.493839,-41.931396,2.12,126,79
359,711.1,-22.493826,-41.931412,2.12,126,79
360,713,-22.493812,-41.931423,2.08,124,79
361,715.2,-22.493799,-41.931438,2.08,124,79
362,717.2,-22.493784,-41.93145,2.08,124,79
363,719.4,-22.493771,-41.931465,2.08,124,79
364,721.5,-22.493755,-41.931477,2.08,124,79
365,723.6,-22.493742,-41.931492,2.12,123,78
366,725.5,-22.493727,-41.931499,2.06,123,78
367,727.5,-22.493711,-41.931511,2.06,123,78
368,729.5,-22.493694,-41.931515,2.02,123,78
369,731.2,-22.493679,-41.931515,1.94,123,78
370,733.5,-22.49366,-41.931507,1.98,125,78
371,735.5,-22.493643,-41.931499,2,125,78
372,737.8,-22.493626,-41.931488,2.06,125,78
373,740.1,-22.49361,-41.931473,2.12,125,78
374,742.4,-22.493595,-41.931458,2.24,125,78
375,744.5,-22.493582,-41.931442,2.2,121,78
376,746.7,-22.493568,-41.931427,2.24,121,78
377,748.7,-22.493557,-41.931412,2.18,121,78
378,750.7,-22.493546,-41.931396,2.12,121,78
379,752.6,-22.493536,-41.931381,2.04,121,78
380,754.6,-22.493524,-41.931366,2.02,121,78
381,756.2,-22.493515,-41.931354,1.9,121,78
382,758.1,-22.493505,-41.931339,1.88,121,78
383,760.1,-22.493494,-41.931324,1.88,121,78
384,761.9,-22.493483,-41.931312,1.86,121,78
385,764,-22.493469,-41.931297,1.88,123,78
386,765.9,-22.493456,-41.931286,1.94,123,78
387,768.1,-22.493443,-41.931271,2,123,78
388,770.2,-22.493427,-41.931259,2.02,123,78
389,772,-22.493414,-41.931248,2.02,123,78
390,773.9,-22.493401,-41.931236,1.98,125,78
391,776.1,-22.493387,-41.931221,2.04,125,78
392,777.8,-22.493376,-41.93121,1.94,125,78
393,779.8,-22.493364,-41.931194,1.92,125,78
394,781.9,-22.493353,-41.931179,1.98,125,78
395,784.1,-22.493343,-41.93116,2.04,124,78
396,786.1,-22.493332,-41.931145,2,124,78
397,788.1,-22.49332,-41.931129,2.06,124,78
398,790.2,-22.493309,-41.931114,2.08,124,78
399,792.3,-22.493296,-41.931099,2.08,124,78
400,794.5,-22.493282,-41.931084,2.08,125,78
401,796.6,-22.493269,-41.931068,2.1,125,78
402,798.5,-22.493256,-41.931057,2.08,125,78
403,800.7,-22.493242,-41.931042,2.1,125,78
404,803,-22.493227,-41.931026,2.14,125,78
405,804.9,-22.493214,-41.931015,2.08,125,78
406,806.8,-22.4932,-41.931004,2.04,125,78
407,808.8,-22.493189,-41.930988,2.06,125,78
408,811,-22.493175,-41.930973,2.06,125,78
409,812.8,-22.493162,-41.930962,1.96,125,78
410,815,-22.493149,-41.930946,2.02,124,78
411,817.2,-22.493135,-41.930931,2.08,124,78
412,819.1,-22.493122,-41.93092,2.06,124,78
413,821.2,-22.493109,-41.930904,2.04,124,78
414,823.2,-22.493097,-41.930889,2.08,124,78
415,825.1,-22.493084,-41.930878,2.02,124,78
416,827.3,-22.493071,-41.930862,2.02,124,78
417,829.2,-22.493057,-41.930851,2.02,124,78
418,831.2,-22.493046,-41.930836,2,124,78
419,833.1,-22.493032,-41.930824,1.98,124,78
420,835,-22.493019,-41.930813,1.98,124,78
421,837.2,-22.493006,-41.930798,1.98,124,78
422,839,-22.492992,-41.930786,1.96,124,78
423,841.1,-22.492977,-41.930775,1.98,124,78
424,843,-22.492964,-41.930763,1.98,124,78
425,845.2,-22.49295,-41.930748,2.04,125,78
426,847,-22.492937,-41.930736,1.96,125,78
427,849,-22.492924,-41.930725,2,125,78
428,851.3,-22.492908,-41.93071,2.04,125,78
429,853.4,-22.492895,-41.930695,2.08,125,78
430,855.3,-22.492882,-41.930683,2.02,125,78
431,857.5,-22.492868,-41.930668,2.1,125,78
432,859.6,-22.492855,-41.930653,2.12,125,78
433,861.8,-22.492842,-41.930637,2.1,125,78
434,864.3,-22.492828,-41.930618,2.18,125,78
435,866.3,-22.492817,-41.930603,2.2,126,79
436,868.4,-22.492804,-41.930588,2.18,126,79
437,870.4,-22.492792,-41.930572,2.16,126,79
438,872.6,-22.492779,-41.930557,2.16,126,79
439,874.6,-22.492767,-41.930542,2.06,126,79
440,877.1,-22.492754,-41.930523,2.16,124,79
441,879.1,-22.492743,-41.930508,2.14,124,79
442,881.3,-22.492729,-41.930492,2.18,124,79
443,883.3,-22.492718,-41.930477,2.14,124,79
444,885.7,-22.492704,-41.930458,2.22,124,79
445,887.8,-22.492693,-41.930443,2.14,124,79
446,889.9,-22.49268,-41.930428,2.16,124,79
447,891.9,-22.492668,-41.930412,2.12,124,79
448,894.3,-22.492657,-41.930393,2.2,124,79
449,896.2,-22.492647,-41.930378,2.1,124,79
450,898,-22.492638,-41.930363,2.04,125,79
451,900.4,-22.492626,-41.930344,2.1,125,79
452,902.4,-22.492615,-41.930328,2.1,125,79
453,904.4,-22.492603,-41.930313,2.02,125,79
454,906.2,-22.492592,-41.930302,2,125,79
455,908.3,-22.492578,-41.930286,2.06,125,79
456,910.2,-22.492565,-41.930275,1.96,125,79
457,912.5,-22.49255,-41.93026,2.02,125,79
458,914.7,-22.492537,-41.930244,2.06,125,79
459,916.8,-22.492521,-41.930233,2.12,125,79
460,918.9,-22.492508,-41.930218000000004,2.12,125,79
461,920.9,-22.492496,-41.930202,2.14,125,79
462,923.1,-22.492483,-41.930187,2.12,125,79
463,925.4,-22.492472,-41.930168,2.14,125,79
464,927.6,-22.492458,-41.930153,2.16,125,79
465,929.6,-22.492447,-41.930138,2.14,124,79
466,931.9,-22.492435,-41.930118,2.2,124,79
467,934.1,-22.492422,-41.930103,2.2,124,79
468,936.3,-22.492409,-41.930088,2.18,124,79
469,938,-22.492397,-41.930077,2.08,124,79
470,940.2,-22.492384,-41.930061,2.12,123,79
471,942,-22.492371,-41.93005,2.02,123,79
472,944.1,-22.492359,-41.930035,2,123,79
473,946.2,-22.492346,-41.930019,1.98,123,79
474,948.4,-22.492332,-41.930004,2.08,123,79
475,950.5,-22.492319,-41.929989,2.06,126,80
476,952.7,-22.492306,-41.929974,2.14,126,80
477,955,-22.492294,-41.929954,2.18,126,80
478,957.4,-22.492283,-41.929935,2.24,126,80
479,959.6,-22.492273,-41.929916,2.24,126,80
480,961.7,-22.492268,-41.929897,2.24,123,79
481,964,-22.492266,-41.929874,2.26,123,79
482,966,-22.492268,-41.929855,2.2,123,79
483,968.1,-22.492275,-41.929836,2.14,123,79
484,970,-22.492285,-41.929821,2.08,123,79
485,972.2,-22.492298,-41.929806,2.1,123,80
486,974.5,-22.492313,-41.92979,2.1,123,80
487,976.3,-22.492329,-41.929783,2.06,123,80
488,978.4,-22.492346,-41.929775,2.06,123,80
489,980,-22.492359,-41.929779,2,123,80
490,981.5,-22.492371,-41.929787,1.86,123,80
491,982.8,-22.492376,-41.929798,1.66,123,80
492,984.7,-22.492376,-41.929817,1.68,123,80
493,986.8,-22.492372,-41.929836,1.68,123,80
494,988.9,-22.492365,-41.929855,1.78,123,80
495,991.1,-22.492355,-41.929874,1.92,127,80
496,992.9,-22.492348,-41.92989,2.02,127,80
497,994.6,-22.492342,-41.929905,1.98,127,80
498,996.6,-22.49234,-41.929924,1.96,127,80
499,998.1,-22.492342,-41.929939,1.84,127,80
500,1000.2,-22.492348,-41.929958,1.82,129,80
501,1002.1,-22.492357,-41.929974,1.84,129,80
502,1004.4,-22.492369,-41.929993,1.96,129,80
503,1006.7,-22.492384,-41.930008,2.02,129,80
504,1009,-22.492399,-41.930023,2.18,129,80
505,1011.1,-22.492414,-41.930035,2.18,128,79
506,1013.4,-22.49243,-41.93005,2.26,128,79
507,1015.9,-22.492447,-41.930065,2.3,128,79
508,1018,-22.492462,-41.930077,2.26,128,79
509,1020.3,-22.492477,-41.930092,2.26,128,79
510,1022.3,-22.492493,-41.930103,2.24,129,80
511,1024.4,-22.492508,-41.930115,2.2,129,80
512,1026.9,-22.492525,-41.93013,2.2,129,80
513,1028.9,-22.49254,-41.930141,2.18,129,80
514,1031.2,-22.492556,-41.930157,2.18,129,80
515,1033.6,-22.492571,-41.930172,2.26,127,80
516,1035.6,-22.492586,-41.930183,2.24,127,80
517,1037.8,-22.492599,-41.930199,2.18,127,80
518,1040.1,-22.492615,-41.930214,2.24,127,80
519,1042.2,-22.492628,-41.930229,2.2,127,80
520,1044,-22.49264,-41.930241,2.08,127,80
521,1046.1,-22.492653,-41.930256,2.1,127,80
522,1048.5,-22.492664,-41.930275,2.14,127,80
523,1050.4,-22.492674,-41.93029,2.06,127,80
524,1052.7,-22.492685,-41.930309,2.1,127,80
525,1054.9,-22.492699000000002,-41.930325,2.18,127,80
526,1057.2,-22.49271,-41.930344,2.22,127,80
527,1059.4,-22.492723,-41.930359,2.18,127,80
528,1061.8,-22.492737,-41.930378,2.28,127,80
529,1064,-22.49275,-41.930393,2.26,127,80
530,1066.1,-22.492763,-41.930408,2.24,128,80
531,1068.4,-22.492779,-41.930424,2.24,128,80
532,1070.6,-22.492792,-41.930439,2.24,128,80
533,1072.8,-22.492805,-41.930454,2.2,128,80
534,1075.3,-22.492821,-41.930473,2.26,128,80
535,1077.5,-22.492834,-41.930489,2.28,128,80
536,1079.8,-22.492849,-41.930504,2.28,128,80
537,1082,-22.492863,-41.930519,2.28,128,80
538,1084.1,-22.492876,-41.930534,2.26,128,80
539,1086.4,-22.492891,-41.93055,2.22,128,80
540,1088.9,-22.492905,-41.930569,2.28,127,80
541,1091.1,-22.492918,-41.930584,2.26,127,80
542,1093.2,-22.492931,-41.930599,2.24,127,80
543,1095.4,-22.492945,-41.930614,2.26,127,80
544,1097.5,-22.492958,-41.93063,2.22,127,80
