time,distance,lat,lng,velocity_smooth,heartrate,cadence
0,0,-22.492592,-41.929703,0,83,0
5,0,-22.492592,-41.929703,0,83,0
6,0.9,-22.492599,-41.929707,0.15,83,0
7,2.5,-22.492613,-41.92971,0.357,83,0
8,4.2,-22.492626,-41.929718,0.525,83,0
9,6.2,-22.492641,-41.929729,0.689,83,0
10,8.2,-22.492659,-41.929733,1.64,86,76
11,10.2,-22.492676,-41.929741,1.86,86,76
12,12.3,-22.492693,-41.929749,1.96,86,76
13,14.2,-22.492708,-41.929756,2,86,76
14,16.2,-22.492725,-41.929764,2,86,76
15,18.5,-22.492743,-41.929775,2.06,87,76
16,20.3,-22.492758,-41.929783,2.02,87,76
17,22.2,-22.492773,-41.92979,1.98,87,76
18,23.9,-22.492786,-41.929798,1.94,87,76
19,25.8,-22.4928,-41.92981,1.92,87,76
20,27.3,-22.492811,-41.929817,1.76,88,72
21,29,-22.492823,-41.929829,1.74,88,72
22,30.6,-22.492832,-41.92984,1.68,88,72
23,32.2,-22.492842,-41.929852,1.66,88,72
24,32.2,-22.492851,-41.929863,1.28,88,72
25,33.9,-22.492863,-41.929874,1.32,90,73
26,35.8,-22.492872,-41.92989,1.36,90,73
27,37.2,-22.49288,-41.929901,1.32,90,73
28,39,-22.492887,-41.929916,1.36,90,73
29,40.4,-22.492893,-41.929928,1.64,90,73
30,42,-22.492897,-41.929943,1.62,91,74
31,43.7,-22.492903,-41.929958,1.58,91,74
32,45.3,-22.492907,-41.929974,1.62,91,74
33,47,-22.492912,-41.929989,1.6,91,74
34,48.8,-22.49292,-41.930004,1.68,91,74
35,50.1,-22.492926,-41.930016,1.62,92,74
36,51.9,-22.492933,-41.930031,1.64,92,74
37,53.3,-22.492941,-41.930042,1.6,92,74
38,54.7,-22.492947,-41.930054,1.54,92,74
39,56.5,-22.492954,-41.930069,1.54,92,74
40,58.2,-22.49296,-41.930084,1.62,92,74
41,59.6,-22.492968,-41.930096,1.54,92,74
42,61.3,-22.492973,-41.930111,1.6,92,74
43,62.6,-22.492979,-41.930122,1.58,92,74
44,64.3,-22.492985,-41.930138,1.56,92,74
45,66,-22.49299,-41.930153,1.56,93,75
46,67.7,-22.492996,-41.930168,1.62,93,75
47,69.2,-22.493004,-41.93018,1.58,93,75
48,70.8,-22.493009,-41.930195,1.64,93,75
49,72.3,-22.493017,-41.930206,1.6,93,75
50,74.2,-22.493027,-41.930222,1.64,95,75
51,75.6,-22.493034,-41.930233,1.58,95,75
52,77.2,-22.493044,-41.930244,1.6,95,75
53,78.7,-22.493051,-41.930256,1.58,95,75
54,80.3,-22.493061,-41.930267,1.6,95,75
55,81.6,-22.493071,-41.930275,1.48,95,75
56,83.3,-22.493082,-41.930286,1.54,95,75
57,84.9,-22.493092,-41.930298,1.54,95,75
58,86.5,-22.493101,-41.930309,1.56,95,75
59,88.2,-22.493113,-41.930321,1.58,95,75
60,89.5,-22.493122,-41.930328,1.58,94,75
61,91.1,-22.493132,-41.93034,1.56,94,75
62,92.7,-22.493141,-41.930351,1.56,94,75
63,94.3,-22.493151,-41.930363,1.56,94,75
64,95.8,-22.493162,-41.93037,1.52,94,75
65,97.4,-22.493172,-41.930382,1.58,94,74
66,99.1,-22.493183,-41.930393,1.6,94,74
67,100.8,-22.493195,-41.930405,1.62,94,74
68,102.7,-22.493204,-41.93042,1.68,94,74
69,104.4,-22.493216,-41.930431,1.72,94,74
70,106,-22.493225,-41.930443,1.72,95,75
71,107.9,-22.493235,-41.930458,1.76,95,75
72,109.5,-22.493244,-41.930469,1.74,95,75
73,111.1,-22.493254,-41.930481,1.68,95,75
74,112.7,-22.493263,-41.930492,1.66,95,75
75,114.6,-22.493273,-41.930508,1.72,96,74
76,116.2,-22.493282,-41.930519,1.66,96,74
77,117.6,-22.49329,-41.930531,1.62,96,74
78,119.5,-22.493299,-41.930546,1.68,96,74
79,121.3,-22.493307,-41.930561,1.72,96,74
80,123.2,-22.493317,-41.930576,1.72,96,74
81,124.8,-22.493326,-41.930588,1.72,96,74
82,126.8,-22.493338,-41.930603,1.84,96,74
83,128.7,-22.493347,-41.930618,1.84,96,74
84,130.4,-22.493359,-41.93063,1.82,96,74
85,132,-22.493368,-41.930641,1.76,97,75
86,133.6,-22.493378,-41.930653,1.76,97,75
87,135.1,-22.493387,-41.930664,1.66,97,75
88,136.7,-22.493397,-41.930675,1.6,97,75
