time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397371,-41.786594,0,105
5,0,-22.397371,-41.786594,0,105
6,0.9,-22.397364,-41.786594,0.15,105
7,2.7,-22.39735,-41.786583,0.386,105
8,4.3,-22.397341,-41.786571,0.538,105
9,6.2,-22.397327,-41.78656,0.689,105
10,7.9,-22.397316,-41.786549,1.58,126
11,9.7,-22.397305,-41.786537,1.76,126
12,11.6,-22.397295,-41.786522,1.78,126
13,13.3,-22.397284,-41.78651,1.8,126
14,14.9,-22.397274,-41.786499,1.74,126
15,16.5,-22.397264,-41.786488,1.72,132
16,18.3,-22.397257,-41.786472,1.72,132
17,19.7,-22.397249,-41.786461,1.62,132
18,21.5,-22.397242,-41.786446,1.64,132
19,23.3,-22.397234,-41.78643,1.68,132
20,25.1,-22.397226,-41.786415,1.72,135
21,27,-22.397217,-41.7864,1.74,135
22,28.5,-22.397207,-41.786388,1.76,135
23,30.4,-22.397198,-41.786373,1.78,135
24,32.3,-22.397188,-41.786358,1.8,135
25,34.2,-22.397179,-41.786343,1.82,133
26,36.1,-22.397169,-41.786327,1.82,133
27,38,-22.397159,-41.786312,1.9,133
28,39.9,-22.39715,-41.786297,1.9,133
29,41.7,-22.397142,-41.786282,1.88,133
30,43.6,-22.397133,-41.786266,1.88,126
31,45.5,-22.397123,-41.786251,1.88,126
32,47.4,-22.397114,-41.786236,1.88,126
33,49.3,-22.397104,-41.78622,1.88,126
34,51.2,-22.397095,-41.786205,1.9,126
35,53,-22.397085,-41.78619,1.88,120
36,54.9,-22.397076,-41.786175,1.88,120
37,56.8,-22.397066,-41.786159,1.88,120
38,58.7,-22.397057,-41.786144,1.88,120
39,60.6,-22.397047,-41.786129,1.88,120
40,62.8,-22.397037,-41.78611,1.96,108
41,64.8,-22.397028,-41.786095,1.98,108
42,66.6,-22.397018,-41.786079,1.96,108
43,68.2,-22.397009,-41.786068,1.9,108
44,70.2,-22.396997,-41.786053,1.92,108
45,72.4,-22.396984,-41.786037,1.92,99
46,74.4,-22.396973,-41.786022,1.92,99
47,76.2,-22.396961,-41.786011,1.92,99
48,78.2,-22.39695,-41.785995,2,99
