time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.39735,-41.786526,0,94
5,0,-22.39735,-41.786526,0,94
7,0,-22.39735,-41.786526,0,94
8,1.3,-22.397341,-41.786518,0.163,94
9,3.2,-22.397331,-41.786503,0.356,94
10,5.1,-22.397322,-41.786488,1.02,93
11,7,-22.397312,-41.786472,1.167,93
12,9.3,-22.397301,-41.786453,1.86,93
13,11.2,-22.397291,-41.786438,1.98,93
14,13.6,-22.39728,-41.786419,2.08,93
15,15.6,-22.397268,-41.786404,2.1,93
16,17.9,-22.397257,-41.786385,2.18,93
17,20,-22.397245,-41.786369,2.14,93
18,22.4,-22.397232,-41.78635,2.24,93
19,24.7,-22.397221,-41.786331,2.22,93
20,26.9,-22.397207,-41.786316,2.26,94
21,29.2,-22.397196,-41.786297,2.26,94
22,31.1,-22.397186,-41.786282,2.22,94
23,33.5,-22.397175,-41.786262,2.22,94
24,35.4,-22.397165,-41.786247,2.14,94
25,37.6,-22.397156,-41.786228,2.14,99
26,39.5,-22.397146,-41.786213,2.06,99
27,41.4,-22.397137,-41.786198,2.06,99
28,43.3,-22.397127,-41.786182,1.96,99
29,45.2,-22.397118,-41.786167,1.96,99
30,47.4,-22.397108,-41.786148,1.96,98
31,49.3,-22.397098,-41.786133,1.96,98
32,51.2,-22.397089,-41.786117,1.96,98
33,53.1,-22.397079,-41.786102,1.96,98
34,54.9,-22.397072,-41.786087,1.94,98
35,56.8,-22.397062,-41.786072,1.88,96
36,58.3,-22.397053,-41.78606,1.8,96
37,60.2,-22.397043,-41.786045,1.8,96
38,62.3,-22.397032,-41.78603,1.84,96
39,64,-22.39702,-41.786018,1.82,96
40,65.7,-22.397009,-41.786007,1.78,98
41,67.6,-22.396995,-41.785995,1.86,98
42,69.6,-22.396984,-41.78598,1.88,98
43,71.4,-22.396973,-41.785969,1.82,98
44,73.4,-22.396961,-41.785953,1.88,98
45,75.4,-22.39695,-41.785938,1.94,99
46,77.1,-22.396938,-41.785927,1.9,99
47,79.2,-22.396927,-41.785912,1.92,99
48,81.3,-22.396913,-41.785896,1.98,99
49,83.1,-22.396902,-41.785885,1.94,99
50,85.1,-22.396891,-41.78587,1.94,100
51,86.8,-22.396879,-41.785858,1.94,100
52,89,-22.396866,-41.785843,1.96,100
53,90.9,-22.396852,-41.785831,1.92,100
54,92.9,-22.396841,-41.785816,1.96,100
