time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.392845,-41.77832,0,117
5,0,-22.392845,-41.77832,0,117
6,0.8,-22.392845,-41.778328,0.13,117
7,2,-22.392849,-41.778339,0.291,117
8,3.4,-22.392855,-41.778351,0.421,117
9,4.7,-22.39286,-41.778362,0.523,117
10,6.2,-22.392868,-41.778374,1.232,118
11,7.9,-22.392876,-41.778389,1.432,118
12,9.5,-22.392885,-41.7784,1.498,118
13,11.3,-22.392893,-41.778416,1.588,118
14,13.2,-22.392902,-41.778431,1.7,118
15,15.3,-22.39291,-41.77845,1.836,120
16,17.2,-22.39292,-41.778465,1.86,120
17,19.4,-22.392927,-41.778484,1.968,120
18,21.3,-22.392937,-41.7785,1.992,120
19,23.5,-22.392946,-41.778519,2.056,120
20,25.5,-22.392958,-41.778534,2.034,122
21,27.7,-22.392967,-41.778553,2.1,122
22,30.1,-22.392979,-41.778572,2.142,122
23,32.1,-22.39299,-41.778587,2.166,122
24,34.3,-22.393,-41.778606,2.168,122
25,36.2,-22.393009,-41.778622,2.142,123
26,38.4,-22.393017,-41.778641,2.124,123
27,40.1,-22.393024,-41.778656,2.012,123
28,42.3,-22.393032,-41.778675,2.036,123
29,44.4,-22.39304,-41.778694,2.018,123
30,46.2,-22.393047,-41.778709,1.996,126
31,48.3,-22.393055,-41.778728,1.996,126
32,50.1,-22.393063,-41.778744,1.996,126
33,52.3,-22.393072,-41.778763,2.014,126
34,54.6,-22.393082,-41.778782,2.032,126
35,56.7,-22.393089,-41.778801,2.104,127
36,59,-22.393099,-41.77882,2.122,127
37,60.8,-22.393108,-41.778835,2.144,127
38,63,-22.393116,-41.778854,2.126,127
39,65.2,-22.393125,-41.778873,2.126,127
40,67.1,-22.393135,-41.778889,2.076,128
41,69.2,-22.393143,-41.778908,2.058,128
42,71.5,-22.393152,-41.778927,2.124,128
43,73.7,-22.393162,-41.778946,2.142,128
44,75.9,-22.393171,-41.778965,2.142,128
45,77.8,-22.393181,-41.77898,2.144,130
46,80.1,-22.39319,-41.778999,2.162,130
47,82.3,-22.3932,-41.779018,2.164,130
48,84.5,-22.393209,-41.779037,2.162,130
49,86.7,-22.393219,-41.779056,2.162,130
50,89.1,-22.39323,-41.779076,2.25,132
51,91.4,-22.393242,-41.779095,2.272,132
52,93.8,-22.393253,-41.779114,2.294,132
53,96.1,-22.393265,-41.779133,2.316,132
54,98.3,-22.393274,-41.779152,2.316,132
55,100.7,-22.393286,-41.779171,2.316,135
56,102.9,-22.393295,-41.77919,2.294,135
57,105.1,-22.393305,-41.779209,2.272,135
58,107.3,-22.393314,-41.779228,2.252,135
59,109.9,-22.393324,-41.779251,2.322,135
60,112.2,-22.393333,-41.77927,2.3,136
61,114.3,-22.393341,-41.779289,2.282,136
62,116.5,-22.393351,-41.779308,2.282,136
63,118.7,-22.393358,-41.779327,2.262,136
64,120.8,-22.393366,-41.779346,2.174,136
65,123,-22.393375,-41.779366,2.174,137
66,125.3,-22.393385,-41.779385,2.192,137
67,127.4,-22.393393,-41.779404,2.172,137
68,129.6,-22.393402,-41.779423,2.192,137
69,131.8,-22.39341,-41.779442,2.192,137
70,133.5,-22.393417,-41.779457,2.102,137
71,135.7,-22.393425,-41.779476,2.084,137
72,137.9,-22.393434,-41.779495,2.104,137
73,139.7,-22.393442,-41.77951,2.014,137
74,141.9,-22.393452,-41.77953,2.032,137
75,143.8,-22.393461,-41.779545,2.056,140
76,146,-22.393471,-41.779564,2.072,140
77,148.1,-22.393482,-41.779579,2.03,140
78,150.3,-22.393492,-41.779598,2.12,140
79,152.2,-22.393501,-41.779613,2.054,140
80,154.2,-22.393513,-41.779629,2.078,141
81,156.1,-22.393522,-41.779644,2.012,141
82,158.4,-22.393534,-41.779663,2.076,141
83,160.3,-22.393543,-41.779678,2.008,141
84,162.7,-22.393555,-41.779697,2.096,141
85,164.6,-22.393564,-41.779713,2.07,141
86,166.7,-22.393572,-41.779732,2.12,141
87,168.6,-22.393581,-41.779747,2.03,141
88,170.8,-22.393591,-41.779766,2.098,141
89,172.6,-22.393599,-41.779781,1.988,141
90,174.5,-22.393608,-41.779797,1.988,141
91,176.7,-22.393618,-41.779816,2.006,141
92,178.6,-22.393627,-41.779831,2.006,141
93,180.5,-22.393637,-41.779846,1.94,141
94,182.7,-22.393646,-41.779865,2.028,141
95,184.6,-22.393656,-41.779881,2.028,141
96,186.5,-22.393665,-41.779896,1.96,141
97,188.3,-22.393673,-41.779911,1.94,141
98,190.5,-22.393682,-41.77993,2.006,141
99,192.4,-22.393692,-41.779945,1.938,141
100,194.4,-22.393703,-41.779961,1.964,142
101,196.3,-22.393713,-41.779976,1.964,142
102,198.6,-22.393722,-41.779995,2.052,142
103,200.6,-22.393734,-41.78001,2.01,142
104,202.6,-22.393745,-41.780025,2.036,142
105,204.8,-22.393755,-41.780045,2.078,143
106,206.7,-22.393764,-41.78006,2.078,143
107,209,-22.393774,-41.780079,2.078,143
108,210.9,-22.393784,-41.780094,2.054,143
109,213,-22.393791,-41.780113,2.076,143
110,214.8,-22.393799,-41.780128,1.988,143
111,216.6,-22.393806,-41.780144,1.966,143
112,218.7,-22.393814,-41.780163,1.948,143
113,220.5,-22.393822,-41.780178,1.924,143
114,222.3,-22.393829,-41.780193,1.854,143
115,224.1,-22.393837,-41.780209,1.854,144
116,226.2,-22.393845,-41.780228,1.924,144
117,227.9,-22.39385,-41.780243,1.836,144
118,230,-22.393858,-41.780262,1.906,144
119,232.1,-22.393866,-41.780281,1.978,144
120,233.9,-22.393873,-41.780296,1.976,144
121,236.1,-22.393881,-41.780315,1.978,144
122,238.3,-22.39389,-41.780334,2.084,144
123,240.1,-22.393898,-41.78035,2.014,144
124,242.3,-22.393907,-41.780369,2.032,144
125,244.2,-22.393917,-41.780384,2.056,145
126,246.1,-22.393927,-41.780399,2.006,145
127,248.3,-22.393936,-41.780418,2.006,145
128,250.4,-22.393948,-41.780434,2.054,145
129,252.7,-22.393959,-41.780453,2.076,145
130,254.6,-22.393969,-41.780468,2.074,145
131,256.9,-22.39398,-41.780487,2.164,145
132,258.8,-22.39399,-41.780502,2.096,145
133,261,-22.393999,-41.780521,2.138,145
134,263.3,-22.394009,-41.78054,2.116,145
135,265,-22.394016,-41.780556,2.094,145
136,267.3,-22.394026,-41.780575,2.072,145
137,269.4,-22.394033,-41.780594,2.122,145
138,271.3,-22.394043,-41.780609,2.054,145
139,273.5,-22.394051,-41.780628,2.036,145
140,275.6,-22.394058,-41.780647,2.108,146
141,277.7,-22.394066,-41.780666,2.088,146
142,279.9,-22.394073,-41.780685,2.088,146
143,281.9,-22.394079,-41.780704,2.122,146
144,284.1,-22.394087,-41.780724,2.122,146
145,286.2,-22.394094,-41.780743,2.12,146
146,288,-22.394102,-41.780758,2.052,146
147,290.2,-22.394112,-41.780777,2.07,146
148,292.4,-22.394121,-41.780796,2.104,146
149,294.7,-22.394131,-41.780815,2.122,146
150,296.9,-22.39414,-41.780834,2.14,146
151,299.1,-22.39415,-41.780853,2.228,146
152,301,-22.394159,-41.780868,2.162,146
153,303.3,-22.394169,-41.780888,2.162,146
154,305.5,-22.394178,-41.780907,2.162,146
155,307.7,-22.394188,-41.780926,2.164,146
156,309.6,-22.394197,-41.780941,2.096,146
157,311.7,-22.394205,-41.78096,2.144,146
158,314,-22.394215,-41.780979,2.142,146
159,316.2,-22.394224,-41.780998,2.142,146
160,318.3,-22.394232,-41.781017,2.124,147
161,320.2,-22.394241,-41.781033,2.124,147
162,322.4,-22.394249,-41.781052,2.124,147
163,324.6,-22.394258,-41.781071,2.126,147
164,326.8,-22.394268,-41.78109,2.126,147
165,328.6,-22.394276,-41.781105,2.054,147
166,330.8,-22.394285,-41.781124,2.122,147
167,333.1,-22.394295,-41.781143,2.14,147
168,335.3,-22.394304,-41.781162,2.14,147
169,337.6,-22.394316,-41.781181,2.162,147
170,339.5,-22.394325,-41.781197,2.184,148
171,341.9,-22.394337,-41.781216,2.206,148
172,344.2,-22.394348,-41.781235,2.228,148
173,346.4,-22.394358,-41.781254,2.228,148
174,348.7,-22.394367,-41.781273,2.206,148
175,350.9,-22.394377,-41.781292,2.272,148
176,353.1,-22.394386,-41.781311,2.25,148
177,355.3,-22.394396,-41.78133,2.228,148
178,357.6,-22.394405,-41.781349,2.228,148
179,360.1,-22.394415,-41.781372,2.298,148
180,362.4,-22.394424,-41.781391,2.3,149
181,364.6,-22.394434,-41.78141,2.3,149
182,367,-22.394445,-41.781429,2.322,149
183,369.5,-22.394455,-41.781452,2.392,149
184,371.9,-22.394466,-41.781471,2.344,149
185,374.5,-22.394478,-41.781494,2.432,150
186,376.8,-22.394487,-41.781513,2.432,150
187,379.5,-22.394499,-41.781536,2.5,150
188,381.7,-22.394508,-41.781555,2.43,150
189,384,-22.39452,-41.781574,2.43,150
190,386.6,-22.394529,-41.781597,2.412,149
191,388.8,-22.394539,-41.781616,2.412,149
192,391,-22.394548,-41.781635,2.32,149
193,393.3,-22.394558,-41.781654,2.32,149
194,395.5,-22.394567,-41.781673,2.298,149
195,397.7,-22.394577,-41.781693,2.228,150
196,400,-22.394587,-41.781712,2.228,150
197,401.9,-22.394596,-41.781727,2.164,150
198,404.2,-22.394608,-41.781746,2.184,150
199,406.2,-22.394619,-41.781761,2.142,150
200,408.5,-22.394628,-41.78178,2.142,151
201,410.5,-22.39464,-41.781795,2.1,151
202,412.8,-22.394651,-41.781815,2.188,151
203,415,-22.394661,-41.781834,2.168,151
204,417.4,-22.394672,-41.781853,2.232,151
205,419.6,-22.394682,-41.781872,2.232,150
206,421.8,-22.394691,-41.781891,2.274,150
207,424.2,-22.394703,-41.78191,2.272,150
208,426.4,-22.394712,-41.781929,2.272,150
209,428.3,-22.394722,-41.781944,2.184,150
210,430.5,-22.394732,-41.781963,2.184,150
211,432.9,-22.394743,-41.781982,2.204,150
212,435.4,-22.394752,-41.782005,2.254,150
213,437.8,-22.394764,-41.782024,2.276,150
214,440,-22.394773,-41.782043,2.342,150
215,442.2,-22.394783,-41.782062,2.342,151
216,444.5,-22.394793,-41.782082,2.322,151
217,446.7,-22.394802,-41.782101,2.252,151
218,449,-22.394813,-41.78212,2.252,151
219,451.3,-22.394823,-41.782139,2.252,151
220,453.2,-22.394833,-41.782154,2.184,150
221,455.5,-22.394844,-41.782173,2.206,150
222,457.7,-22.394854,-41.782192,2.206,150
223,460,-22.394863,-41.782211,2.184,150
224,462.5,-22.394873,-41.782234,2.254,150
225,464.7,-22.39488,-41.782253,2.302,150
226,466.8,-22.394888,-41.782272,2.262,150
227,469.4,-22.394897,-41.782295,2.332,150
228,471.5,-22.394905,-41.782314,2.314,150
229,474,-22.394911,-41.782337,2.284,150
230,476.1,-22.394918,-41.782356,2.286,151
231,478.3,-22.394928,-41.782375,2.304,151
232,480.5,-22.394936,-41.782394,2.216,151
233,483,-22.394943,-41.782417,2.288,151
234,485.2,-22.394953,-41.782436,2.248,151
235,487.4,-22.394962,-41.782455,2.266,152
236,489.7,-22.394972,-41.782474,2.266,152
237,492.2,-22.394981,-41.782497,2.354,152
238,494.6,-22.394993,-41.782516,2.32,152
239,497.2,-22.395002,-41.782539,2.392,152
240,499.5,-22.395014,-41.782558,2.412,153
241,502.2,-22.395025,-41.782581,2.502,153
242,504.8,-22.395035,-41.782604,2.502,153
243,507.4,-22.395046,-41.782627,2.57,153
244,510,-22.395056,-41.78265,2.57,153
245,512.2,-22.395065,-41.782669,2.55,153
246,514.8,-22.395075,-41.782692,2.53,153
247,517.3,-22.395082,-41.782715,2.514,153
248,519.9,-22.395092000000002,-41.782738,2.496,153
249,522.4,-22.3951,-41.782761,2.478,153
250,525,-22.395109,-41.782783,2.548,154
251,527.5,-22.395117,-41.782806,2.532,154
252,530.1,-22.395126,-41.782829,2.548,154
253,532.3,-22.395136,-41.782848,2.478,154
254,534.8,-22.395143,-41.782871,2.478,154
255,537.4,-22.395153,-41.782894,2.478,155
256,539.7,-22.395164,-41.782913,2.446,155
257,541.9,-22.395174,-41.782932,2.376,155
258,544.2,-22.395184,-41.782951,2.376,155
259,546.4,-22.395193,-41.78297,2.322,155
260,548.6,-22.395203,-41.782989,2.252,156
261,550.9,-22.395212,-41.783009,2.23,156
262,553,-22.39522,-41.783028,2.212,156
263,555.2,-22.395229,-41.783047,2.21,156
264,557.1,-22.395239,-41.783062,2.144,156
265,559.5,-22.39525,-41.783081,2.166,157
266,561.7,-22.39526,-41.7831,2.166,157
267,564,-22.395271,-41.783119,2.204,157
268,566.3,-22.395281,-41.783138,2.206,157
269,568.9,-22.395292,-41.783161,2.362,157
270,571.3,-22.395304,-41.78318,2.36,156
271,573.6,-22.395315,-41.783199,2.382,156
272,575.9,-22.395327,-41.783218,2.384,156
273,578.3,-22.395338,-41.783237,2.406,156
274,580.4,-22.395351,-41.783253,2.302,156
275,583,-22.395367,-41.783272,2.354,157
276,585.2,-22.39538,-41.783287,2.318,157
277,587.5,-22.395395,-41.783302,2.312,157
278,590,-22.395409,-41.783321,2.336,157
279,592.4,-22.395422,-41.78334,2.396,157
280,594.4,-22.395433,-41.783356,2.282,156
281,597.1,-22.395445,-41.783379,2.386,156
282,599.3,-22.395454,-41.783398,2.368,156
283,601.7,-22.395466,-41.783417,2.344,156
