time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397352,-41.786587,0,98
4,0,-22.397352,-41.786587,0,98
5,0.8,-22.397346,-41.786591,0.16,98
6,2,-22.397343,-41.786579,0.333,98
7,3.3,-22.397337,-41.786568,0.471,98
8,5,-22.397333,-41.786552,0.625,98
9,6.3,-22.397327,-41.786541,1.26,98
10,8.4,-22.397322,-41.786522,1.52,95
11,10.4,-22.397318,-41.786503,1.68,95
12,12.4,-22.397314,-41.786484,1.82,95
13,14.4,-22.39731,-41.786465,1.88,95
14,16.4,-22.397305,-41.786446,2.02,95
15,18.5,-22.397299,-41.786427,2.02,86
16,20.6,-22.397293,-41.786407,2.04,86
17,22.4,-22.397285,-41.786392,2,86
18,24.6,-22.397276,-41.786373,2.04,86
19,26.4,-22.397268,-41.786358,2,86
20,28.1,-22.397261,-41.786343,1.92,78
21,30,-22.397251,-41.786327,1.88,78
22,31.8,-22.397243,-41.786312,1.88,78
23,33.7,-22.397234,-41.786297,1.82,78
24,35.6,-22.397224,-41.786282,1.84,78
25,37.3,-22.397213,-41.78627,1.84,77
26,39.4,-22.397201,-41.786255,1.88,77
27,41.3,-22.397188,-41.786243,1.9,77
28,43,-22.397177,-41.786232,1.86,77
29,45.2,-22.397163,-41.786217,1.92,77
30,47.2,-22.397152,-41.786201,1.98,79
31,48.9,-22.39714,-41.78619,1.9,79
32,50.9,-22.397129,-41.786175,1.92,79
33,52.7,-22.397118,-41.786163,1.94,79
34,54.7,-22.397106,-41.786148,1.9,79
35,56.6,-22.397097,-41.786133,1.88,82
36,58.5,-22.397087,-41.786117,1.92,82
37,60,-22.397078,-41.786106,1.82,82
38,61.9,-22.397068,-41.786091,1.84,82
39,64,-22.397057,-41.786076,1.86,82
40,65.5,-22.397047,-41.786064,1.78,84
41,67.7,-22.397034,-41.786049,1.84,84
42,69.4,-22.397022,-41.786037,1.88,84
43,71.6,-22.397009,-41.786022,1.94,84
44,73.5,-22.396995,-41.786011,1.9,84
45,75.7,-22.396982,-41.785995,2.04,87
46,77.8,-22.396969,-41.78598,2.02,87
47,79.8,-22.396957,-41.785965,2.08,87
48,81.4,-22.396948,-41.785953,1.96,87
49,83.3,-22.396938,-41.785938,1.96,87
50,84.9,-22.396929,-41.785927,1.84,91
51,86.3,-22.396921,-41.785915,1.7,91
52,88.2,-22.396912,-41.7859,1.68,91
53,90,-22.3969,-41.785889,1.72,91
54,91.9,-22.396891,-41.785873,1.72,91
55,93.8,-22.396877,-41.785862,1.78,94
56,95.8,-22.396866,-41.785847,1.9,94
57,97.9,-22.396852,-41.785831,1.94,94
58,100.1,-22.396839,-41.785816,2.02,94
59,102,-22.396826,-41.785805,2.02,94
60,104.2,-22.396812,-41.785789,2.08,96
61,106.3,-22.396799,-41.785774,2.1,96
62,108,-22.396788,-41.785763,2.02,96
63,110.2,-22.396774,-41.785748,2.02,96
64,112.2,-22.396763,-41.785732,2.04,96
65,114.4,-22.396749,-41.785717,2.04,97
66,116,-22.39674,-41.785706,1.94,97
67,118,-22.396728,-41.78569,2,97
68,120,-22.396717,-41.785675,1.96,97
69,122,-22.396706,-41.78566,1.96,97
70,123.8,-22.396694,-41.785648,1.88,97
71,125.8,-22.396683,-41.785633,1.96,97
72,127.5,-22.396671,-41.785622,1.9,97
73,129.5,-22.39666,-41.785606,1.9,97
74,131.6,-22.396648,-41.785591,1.92,97
75,133.4,-22.396639,-41.785576,1.92,97
76,135.3,-22.396629,-41.785561,1.9,97
77,137.6,-22.39662,-41.785541,2.02,97
78,139.5,-22.39661,-41.785526,2,97
79,141.2,-22.396603,-41.785511,1.92,97
80,143.4,-22.396595,-41.785492,2,98
81,145.2,-22.396587,-41.785477,1.98,98
82,146.9,-22.39658,-41.785461,1.86,98
83,149.1,-22.396572,-41.785442,1.92,98
84,150.9,-22.396564,-41.785427,1.94,98
85,152.6,-22.396559,-41.785412,1.84,98
86,154.7,-22.396551,-41.785393,1.9,98
87,156.8,-22.396543,-41.785374,1.98,98
88,158.5,-22.396538,-41.785358,1.88,98
89,160.7,-22.39653,-41.785339,1.96,98
90,162.7,-22.396524,-41.78532,2.02,98
91,164.9,-22.396517,-41.785301,2.04,98
92,166.6,-22.396511,-41.785286,1.96,98
93,168.7,-22.396503,-41.785267,2.04,98
94,170.5,-22.396496,-41.785252,1.96,98
95,172.3,-22.396488,-41.785236,1.92,99
96,174.1,-22.396479,-41.785221,1.84,99
97,176,-22.396469,-41.785206,1.88,99
98,178.1,-22.396458,-41.785191,1.88,99
99,180.2,-22.396444,-41.785175,1.94,99
100,182.3,-22.396429,-41.785164,2,100
101,184.4,-22.396416,-41.785149,2.06,100
102,186.6,-22.396402,-41.785133,2.12,100
103,188.7,-22.396387,-41.785122,2.12,100
104,190.8,-22.396374,-41.785107000000004,2.12,100
105,192.7,-22.39636,-41.785095,2.08,102
106,194.9,-22.396347,-41.78508,2.1,102
107,196.9,-22.396336,-41.785065,2.06,102
108,198.9,-22.396324,-41.785049,2.04,102
109,200.9,-22.396313,-41.785034,2.02,102
110,202.8,-22.396303,-41.785019,2.02,101
111,204.7,-22.396294,-41.785004,1.96,101
112,206.6,-22.396284,-41.784988,1.94,101
113,208.5,-22.396275,-41.784973,1.92,101
114,210.4,-22.396265,-41.784958,1.9,101
115,212.6,-22.396257,-41.784939,1.96,103
116,214.4,-22.396248,-41.784923,1.94,103
117,216.7,-22.396238,-41.784904,2.02,103
118,218.6,-22.396229,-41.784889,2.02,103
119,220.5,-22.396219,-41.784874,2.02,103
120,222.4,-22.39621,-41.784859,1.96,105
121,224.6,-22.3962,-41.78484,2.04,105
122,226.5,-22.396191,-41.784824,1.96,105
123,228.3,-22.396183,-41.784809,1.94,105
124,230.5,-22.396173,-41.78479,2,105
125,232.3,-22.396166,-41.784775,1.98,101
126,234.5,-22.396156,-41.784756,1.98,101
127,236.3,-22.396149,-41.78474,1.96,101
128,238.2,-22.396139,-41.784725,1.98,101
129,240,-22.396131,-41.78471,1.9,101
130,241.8,-22.396124,-41.784695,1.9,101
131,243.5,-22.396116,-41.784679,1.8,101
132,245.8,-22.396107,-41.78466,1.9,101
133,247.5,-22.396099,-41.784645,1.86,101
134,249.3,-22.396091,-41.78463,1.86,101
135,251.2,-22.396082,-41.784615,1.88,104
136,253.1,-22.396072,-41.784599,1.92,104
137,255.1,-22.396061,-41.784584,1.86,104
138,257,-22.396051,-41.784569,1.9,104
139,259.4,-22.39604,-41.78455,2.02,104
140,261.4,-22.396028,-41.784534,2.04,101
141,263.5,-22.396015,-41.784519,2.08,101
142,265.6,-22.396004,-41.784504,2.1,101
143,267.9,-22.395992,-41.784485,2.18,101
144,269.9,-22.395981,-41.78447,2.1,101
145,272.3,-22.395969,-41.78445,2.18,100
146,274.1,-22.39596,-41.784435,2.12,100
147,276,-22.39595,-41.78442,2.08,100
148,278.3,-22.395941,-41.784401,2.08,100
149,280.1,-22.395933,-41.784386,2.04,100
150,281.8,-22.395926,-41.78437,1.9,101
151,284,-22.395918000000002,-41.784351,1.98,101
152,285.8,-22.39591,-41.784336,1.96,101
153,287.9,-22.395903,-41.784317,1.92,101
154,289.7,-22.395895,-41.784302,1.92,101
155,291.8,-22.395887,-41.784283,2,102
156,294,-22.39588,-41.784264,2,102
157,295.7,-22.395872,-41.784248,1.98,102
158,298,-22.395863,-41.784229,2.02,102
159,299.9,-22.395853,-41.784214,2.04,102
160,302.1,-22.395843,-41.784195,2.06,101
161,304.3,-22.395834,-41.784176,2.06,101
162,306.2,-22.395824,-41.784161,2.1,101
163,308.4,-22.395815,-41.784142,2.08,101
164,310.7,-22.395805,-41.784122000000004,2.16,101
