time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397631,-41.787014,0,99
2,0,-22.397631,-41.787014,0,99
3,1.1,-22.397621,-41.78701,0.377,99
4,3.7,-22.397598,-41.787006,0.928,99
5,5.9,-22.397579,-41.787003,1.172,99
6,8.2,-22.397558,-41.786999,1.372,99
7,10.6,-22.397537,-41.786995,2.118,99
8,12.8,-22.397518,-41.786991,2.324,99
9,14.4,-22.397505,-41.786983,2.144,99
10,16.2,-22.397493,-41.786972,2.06,107
11,17.8,-22.397484,-41.786961,1.904,107
12,19.4,-22.397478,-41.786945,1.77,107
13,21.1,-22.397474,-41.78693,1.662,107
14,22.8,-22.397469,-41.786915,1.666,107
15,24.4,-22.397465,-41.7869,1.644,113
16,25.7,-22.397459,-41.786888,1.594,113
17,27.4,-22.397453,-41.786873,1.594,113
18,28.9,-22.397446,-41.786861,1.56,113
19,30.6,-22.39744,-41.786846,1.56,113
20,32,-22.397432,-41.786835,1.526,115
21,33.5,-22.397425,-41.786823,1.548,115
22,34.9,-22.397417,-41.786812,1.5,115
23,36.4,-22.397409,-41.7868,1.5,115
24,37.8,-22.397402,-41.786789,1.45,115
25,39.3,-22.397394,-41.786777,1.45,117
26,40.7,-22.397386,-41.786766,1.45,117
27,42.2,-22.397379,-41.786755,1.45,117
28,43.6,-22.397371,-41.786743,1.45,117
29,45.5,-22.397362,-41.786728,1.538,117
30,47.1,-22.397352,-41.786716,1.566,118
31,48.5,-22.397345,-41.786705,1.566,118
32,50.4,-22.397335000000002,-41.78669,1.654,118
33,52.2,-22.397327,-41.786674,1.722,118
34,53.7,-22.39732,-41.786663,1.634,118
35,55.5,-22.397312,-41.786648,1.672,119
36,57.1,-22.397306,-41.786632,1.72,119
37,58.9,-22.397299,-41.786617,1.7,119
38,60.3,-22.397293,-41.786606,1.608,119
39,62,-22.397287,-41.786591,1.658,119
40,63.7,-22.397282,-41.786575,1.64,121
41,65.3,-22.397276,-41.78656,1.64,121
42,67.1,-22.397268,-41.786545,1.64,121
43,68.6,-22.397261,-41.786533,1.664,121
44,70.4,-22.397253,-41.786518,1.68,121
45,71.8,-22.397245,-41.786507,1.632,121
46,73.3,-22.397238,-41.786495,1.584,121
47,74.7,-22.39723,-41.786484,1.516,121
48,76.2,-22.397222,-41.786472,1.516,121
