time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397242,-41.786537,0,86
5,0,-22.397242,-41.786537,0,86
6,0.6,-22.397238,-41.786533,0.1,86
7,2.5,-22.397236,-41.786514,0.357,86
8,3.8,-22.397232,-41.786503,0.475,86
9,5.4,-22.397228,-41.786488,0.6,86
10,7.5,-22.397222,-41.786468,1.5,98
11,9.3,-22.397215,-41.786453,1.74,98
12,11.7,-22.397209,-41.78643,1.84,98
13,13.8,-22.397201,-41.786411,2,98
14,16,-22.397194,-41.786392,2.12,98
15,18,-22.397188,-41.786373,2.1,99
16,20.1,-22.397182,-41.786354,2.16,99
17,22.2,-22.397175,-41.786335,2.1,99
18,24.4,-22.397167,-41.786316,2.12,99
19,26.5,-22.397159,-41.786297,2.1,99
20,28.7,-22.39715,-41.786278,2.14,95
21,30.6,-22.39714,-41.786262,2.1,95
22,32.9,-22.397131,-41.786243,2.14,95
23,35.1,-22.397121,-41.786224,2.14,95
24,37.3,-22.397112,-41.786205,2.16,95
25,39.5,-22.397102,-41.786186,2.16,95
26,41.8,-22.397093,-41.786167,2.24,95
27,44.1,-22.397081,-41.786148,2.24,95
28,46.3,-22.397072,-41.786129,2.24,95
29,48.6,-22.397062,-41.78611,2.26,95
30,50.8,-22.397053,-41.786091,2.26,97
31,53,-22.397043,-41.786072,2.24,97
32,55.1,-22.397032,-41.786056,2.2,97
33,57.4,-22.39702,-41.786037,2.22,97
34,59.4,-22.397009,-41.786022,2.16,97
35,61.6,-22.396995,-41.786007,2.16,100
36,63.7,-22.396982,-41.785992,2.14,100
37,65.6,-22.396969,-41.78598,2.1,100
38,67.8,-22.396955,-41.785965,2.08,100
39,69.8,-22.396944,-41.78595,2.08,100
40,71.8,-22.396933,-41.785934,2.04,103
41,74.2,-22.396921,-41.785915,2.1,103
42,76.2,-22.39691,-41.7859,2.12,103
43,78.2,-22.396898,-41.785885,2.08,103
44,80.4,-22.396885,-41.78587,2.12,103
45,82.4,-22.396873,-41.785854,2.12,105
46,84.7,-22.396858,-41.785839,2.1,105
47,86.6,-22.396845,-41.785828,2.08,105
48,88.8,-22.396832,-41.785812,2.12,105
49,90.8,-22.396816,-41.785801,2.08,105
50,93,-22.396803,-41.785786,2.12,106
51,94.9,-22.39679,-41.785774,2.04,106
52,96.9,-22.396778,-41.785759,2.06,106
53,98.8,-22.396765,-41.785748,2,106
54,100.8,-22.396753,-41.785732,2,106
55,103,-22.39674,-41.785717,2,108
56,105,-22.396728,-41.785702,2.02,108
