time,distance,lat,lng,velocity_smooth,heartrate,cadence
0,0,-22.492416,-41.929764,0,97,0
3,0,-22.492416,-41.929764,0,97,0
4,0.4,-22.492414,-41.929768,0.1,97,0
5,1.9,-22.492407,-41.929779,0.38,97,0
6,3,-22.492399,-41.929787,0.5,97,0
7,4.8,-22.492392,-41.929802,0.686,97,0
8,6.3,-22.492384,-41.929813,1.26,97,0
9,7.7,-22.492376,-41.929825,1.46,97,0
10,9.5,-22.492369,-41.92984,1.52,96,82
11,11.1,-22.492359,-41.929852,1.62,96,82
12,12.9,-22.492352,-41.929867,1.62,96,82
13,14.3,-22.492344,-41.929878,1.6,96,82
14,15.9,-22.492334,-41.92989,1.64,96,82
15,17.4,-22.492327,-41.929901,1.58,95,79
16,19,-22.492317,-41.929913,1.58,95,79
17,20.3,-22.492311,-41.929924,1.48,95,79
18,21.7,-22.492304,-41.929935,1.48,95,79
19,23.4,-22.4923,-41.929951,1.5,95,79
20,24.5,-22.492298,-41.929962,1.42,94,79
21,26.1,-22.492298,-41.929977,1.42,94,79
22,27.4,-22.492302,-41.929989,1.42,94,79
23,29,-22.492311,-41.93,1.46,94,79
24,30.3,-22.492321,-41.930008,1.38,94,79
25,30.3,-22.492336,-41.930016,1.16,95,78
26,32,-22.492352,-41.930019,1.18,95,78
27,33.8,-22.492367,-41.930023,1.28,95,78
28,35.5,-22.492382,-41.930023,1.3,95,78
29,37.2,-22.492397,-41.930027,1.38,95,78
30,38.9,-22.492413,-41.930031,1.72,95,77
31,40.5,-22.492426,-41.930035,1.7,95,77
32,42.4,-22.492439,-41.930046,1.72,95,77
33,44,-22.492453,-41.930054,1.7,95,77
34,45.8,-22.492464,-41.930065,1.72,95,77
35,47.5,-22.492475,-41.930077,1.72,95,78
36,49.2,-22.492487,-41.930088,1.74,95,78
37,51.1,-22.492496,-41.930103,1.74,95,78
38,52.9,-22.492508,-41.930115,1.78,95,78
39,54.5,-22.492517,-41.930126,1.74,95,78
40,56.2,-22.492529,-41.930138,1.74,96,79
41,58.2,-22.49254,-41.930153,1.8,96,79
42,59.9,-22.492552,-41.930164,1.76,96,79
43,62,-22.492563,-41.93018,1.82,96,79
44,63.7,-22.492575,-41.930191,1.84,96,79
45,65.6,-22.492584,-41.930206,1.88,98,78
46,67.4,-22.492592,-41.930222,1.84,98,78
47,69.3,-22.492601,-41.930237,1.88,98,78
48,70.7,-22.492609,-41.930248,1.74,98,78
49,72.6,-22.492619,-41.930263,1.78,98,78
50,74.5,-22.492628,-41.930279,1.78,96,78
51,76.4,-22.492638,-41.930294,1.8,96,78
52,78.1,-22.492649,-41.930305,1.76,96,78
53,79.8,-22.49266,-41.930317,1.82,96,78
54,81.9,-22.492672,-41.930332,1.86,96,78
55,83.4,-22.492681,-41.930344,1.78,97,78
56,85.2,-22.492693,-41.930355,1.76,97,78
57,86.9,-22.492704,-41.930367,1.76,97,78
58,88.9,-22.492716,-41.930382,1.82,97,78
59,90.7,-22.492727,-41.930393,1.76,97,78
60,92.4,-22.492739,-41.930405,1.8,98,78
61,94.1,-22.49275,-41.930416,1.78,98,78
62,96.3,-22.492763,-41.930431,1.88,98,78
63,97.9,-22.492773,-41.930443,1.8,98,78
64,99.6,-22.492784,-41.930454,1.78,98,78
65,101.2,-22.492794,-41.930466,1.76,99,78
66,102.6,-22.492802,-41.930477,1.7,99,78
67,104.2,-22.492811,-41.930489,1.58,99,78
68,105.7,-22.492819,-41.9305,1.56,99,78
