time,distance,lat,lng,velocity_smooth,heartrate,cadence
64,103.5,-22.492996,-41.930672,2.06,119,74
65,105.4,-22.493009,-41.930683,2,120,75
66,107.5,-22.493023,-41.930698,2.02,120,75
67,109.4,-22.493036,-41.93071,2,120,75
68,111.3,-22.49305,-41.930721,1.98,120,75
69,113.2,-22.493063,-41.930733,1.94,120,75
70,115.1,-22.493076,-41.930744,1.94,119,74
71,117.2,-22.493092,-41.930756,1.94,119,74
72,119.1,-22.493105,-41.930767,1.94,119,74
73,120.8,-22.493116,-41.930778,1.9,119,74
74,122.9,-22.49313,-41.930794,1.94,119,74
75,124.8,-22.493143,-41.930805,1.94,120,75
76,126.6,-22.493154,-41.930817,1.88,120,75
77,128.5,-22.493168,-41.930828,1.88,120,75
78,130.5,-22.493179,-41.930843,1.94,120,75
79,132.2,-22.493191,-41.930855,1.86,120,75
80,134.4,-22.493204,-41.93087,1.92,120,75
81,136.1,-22.493216,-41.930881,1.9,120,75
82,138.1,-22.493227,-41.930897,1.92,120,75
83,139.9,-22.493238,-41.930908,1.88,120,75
84,141.8,-22.493252,-41.93092,1.92,120,75
85,143.6,-22.493265,-41.930931,1.84,121,75
86,143.6,-22.493278,-41.930939,1.5,121,75
87,145.7,-22.493294,-41.93095,1.52,121,75
88,147.6,-22.493307,-41.930962,1.54,121,75
89,149.5,-22.49332,-41.930973,1.54,121,75
90,151.4,-22.493334,-41.930984,1.56,121,75
91,153.4,-22.493345,-41.931,1.96,121,75
92,155.3,-22.493359,-41.931011,1.92,121,75
93,157.5,-22.493372,-41.931026,1.98,121,75
94,159.4,-22.493385,-41.931038,1.98,121,75
95,161.7,-22.493401,-41.931053,2.06,120,75
96,163.6,-22.493414,-41.931065,2.04,120,75
97,165.7,-22.493427,-41.93108,2.08,120,75
98,167.6,-22.493441,-41.931091,2.02,120,75
99,169.8,-22.493454,-41.931107,2.08,120,75
100,171.7,-22.493467,-41.931118,2,120,75
101,173.8,-22.493481,-41.931133,2.04,120,75
102,175.9,-22.493492,-41.931148,2.04,120,75
103,178,-22.493505,-41.931164,2.08,120,75
104,180,-22.493517,-41.931179,2.04,120,75
105,182.2,-22.49353,-41.931194,2.1,121,76
106,183.9,-22.493542,-41.931206,2.02,121,76
107,186.1,-22.493555,-41.931221,2.04,121,76
108,188.1,-22.493566,-41.931236,2.02,121,76
109,190.1,-22.493578,-41.931251,2.02,121,76
110,192.1,-22.493589,-41.931267,1.98,121,76
111,194,-22.493599,-41.931282,2.02,121,76
112,195.8,-22.493607,-41.931297,1.94,121,76
113,197.9,-22.493612,-41.931316,1.96,121,76
114,199.9,-22.493618,-41.931335,1.96,121,76
115,201.9,-22.49362,-41.931354,1.96,122,76
116,203.9,-22.493624,-41.931374,1.98,122,76
117,205.5,-22.493626,-41.931389,1.94,122,76
118,207.5,-22.493627,-41.931408,1.92,122,76
119,209.1,-22.493631,-41.931423,1.84,122,76
120,210.4,-22.493637,-41.931435,1.7,123,76
121,211.9,-22.493645,-41.931446,1.6,123,76
122,213.3,-22.493652,-41.931458,1.56,123,76
123,214.8,-22.493664,-41.931465,1.46,123,76
124,216.1,-22.493675,-41.931469,1.4,123,76
125,217.7,-22.493689,-41.931473,1.46,124,76
126,219,-22.4937,-41.931469,1.42,124,76
127,220.6,-22.493713,-41.931465,1.46,124,76
128,222.2,-22.493727,-41.931458,1.48,124,76
129,224.1,-22.49374,-41.931446,1.6,124,76
130,225.9,-22.493751,-41.931435,1.64,125,76
131,227.9,-22.493763,-41.931419,1.78,125,76
132,229.6,-22.493774,-41.931408,1.8,125,76
133,231.8,-22.493788,-41.931393,1.92,125,76
134,233.8,-22.493799,-41.931377,1.94,125,76
135,235.7,-22.493812,-41.931366,1.96,125,76
136,237.8,-22.493826,-41.931351,1.98,125,76
137,240,-22.493839,-41.931335,2.08,125,76
138,241.9,-22.493853,-41.931324,2.02,125,76
139,243.8,-22.493866,-41.931312,2,125,76
140,246.1,-22.493881,-41.931297,2.08,125,76
141,248,-22.493896,-41.93129,2.04,125,76
142,250,-22.493914,-41.931282,2,125,76
143,252.1,-22.493931,-41.931274,2.04,125,76
144,254.2,-22.49395,-41.931274,2.08,125,76
145,256.1,-22.493967,-41.931274,2,126,76
146,256.1,-22.493984,-41.931282,1.62,126,76
147,258.2,-22.494001,-41.93129,1.64,126,76
148,260.3,-22.494017,-41.931301,1.64,126,76
149,262.1,-22.49403,-41.931312,1.58,126,76
150,264.2,-22.494041,-41.931328,1.62,126,76
151,266.4,-22.494051,-41.931347,2.06,126,76
152,268.3,-22.49406,-41.931362,2.02,126,76
153,270.5,-22.49407,-41.931381,2.04,126,76
154,272.7,-22.49408,-41.9314,2.12,126,76
155,274.9,-22.494087,-41.931419,2.14,127,76
156,277.1,-22.494097,-41.931438,2.14,127,76
157,279.6,-22.494106,-41.931458,2.26,127,76
158,281.6,-22.494116000000002,-41.931473,2.22,127,76
159,283.7,-22.494127,-41.931488,2.2,127,76
160,285.9,-22.494139,-41.931503,2.2,127,76
161,288,-22.49415,-41.931519,2.18,127,76
162,290,-22.494164,-41.93153,2.08,127,76
163,292.1,-22.494175,-41.931545,2.1,127,76
164,294.2,-22.494186,-41.931561,2.1,127,76
165,296.3,-22.494198,-41.931576,2.08,128,76
166,298.6,-22.494211,-41.931591,2.12,128,76
167,300.4,-22.494223,-41.931602,2.08,128,76
168,302.7,-22.494236,-41.931618,2.12,128,76
169,304.5,-22.494247,-41.931629,2.06,128,76
170,306.8,-22.494261,-41.931644,2.1,129,76
171,308.6,-22.494272,-41.931656,2,129,76
172,310.6,-22.494286,-41.931667,2.04,129,76
173,312.7,-22.494297,-41.931683,2,129,76
174,314.8,-22.494308,-41.931698,2.06,129,76
175,316.7,-22.49432,-41.931709,1.98,130,76
176,318.8,-22.494331,-41.931725,2.04,130,76
177,320.9,-22.494343,-41.93174,2.06,130,76
178,323,-22.494354,-41.931755,2.06,130,76
179,325.5,-22.494366,-41.931774,2.14,130,76
180,327.5,-22.494375,-41.931789,2.16,130,75
181,329.8,-22.494385,-41.931808,2.2,130,75
182,332,-22.494392,-41.931827,2.22,130,75
183,334.2,-22.4944,-41.931847,2.24,130,75
184,336.4,-22.494406,-41.931866,2.18,130,75
185,338.6,-22.494411,-41.931885,2.22,130,76
186,340.7,-22.494417,-41.931904,2.18,130,76
187,342.8,-22.494421,-41.931923,2.16,130,76
188,345.3,-22.494425,-41.931946,2.22,130,76
189,347.4,-22.494427,-41.931965,2.2,130,76
190,349.5,-22.49443,-41.931984,2.18,130,76
191,351.5,-22.49443,-41.932003,2.16,130,76
192,353.6,-22.49443,-41.932022,2.16,130,76
193,356.1,-22.494429,-41.932045,2.16,130,76
194,358.1,-22.494427,-41.932064,2.14,130,76
195,360.2,-22.494425,-41.932083,2.14,130,76
196,362.3,-22.494423,-41.932102,2.16,130,76
197,364.4,-22.494421,-41.932121,2.16,130,76
198,366.4,-22.494419,-41.93214,2.06,130,76
199,368.5,-22.494417,-41.932159,2.08,130,76
200,370.6,-22.494413,-41.932178,2.08,130,77
201,372.3,-22.49441,-41.932194,2,130,77
202,374.4,-22.494406,-41.932213,2,130,77
203,376.5,-22.494402,-41.932232,2.02,130,77
204,378.3,-22.494396,-41.932247,1.96,130,77
205,380.5,-22.49439,-41.932266,1.98,130,77
206,380.6,-22.494385,-41.932285,1.66,130,77
207,382.8,-22.494379,-41.932304,1.68,130,77
208,384.5,-22.494375,-41.93232,1.6,130,77
209,386.6,-22.494371,-41.932339,1.66,130,77
210,388.3,-22.494369,-41.932354,1.56,129,77
211,389.9,-22.494371,-41.932369,1.86,129,77
212,391.7,-22.494375,-41.932384,1.78,129,77
213,393.5,-22.494381,-41.9324,1.8,129,77
214,395.1,-22.49439,-41.932411,1.7,129,77
215,396.8,-22.4944,-41.932423,1.7,129,77
216,399,-22.494411,-41.932438,1.82,129,77
217,400.8,-22.494423,-41.932449,1.82,129,77
218,402.8,-22.494436,-41.932461000000004,1.86,129,77
219,404.4,-22.494448,-41.932468,1.86,129,77
220,406.1,-22.494461,-41.932476,1.86,130,76
221,407.8,-22.494474,-41.93248,1.76,130,76
222,409.4,-22.494488,-41.93248,1.72,130,76
223,411,-22.494501,-41.932476,1.64,130,76
224,412.8,-22.494514,-41.932468,1.68,130,76
225,414.6,-22.494526,-41.932457,1.7,132,77
226,416.7,-22.494537,-41.932442,1.78,132,77
227,418.9,-22.494549,-41.932426,1.9,132,77
228,420.8,-22.494558,-41.932411,1.96,132,77
229,423.2,-22.494568,-41.932392,2.08,132,77
230,425.3,-22.494579,-41.932377,2.14,131,77
231,427.7,-22.494591,-41.932358,2.2,131,77
232,429.7,-22.4946,-41.932342,2.16,131,77
233,432.2,-22.494612,-41.932323,2.28,131,77
234,434.1,-22.494621,-41.932308,2.18,131,77
235,436.5,-22.494631,-41.932289,2.24,132,77
236,438.6,-22.494642,-41.932274,2.18,132,77
237,440.9,-22.494652,-41.932255,2.24,132,77
238,443.3,-22.494661,-41.932236,2.22,132,77
239,445.2,-22.494671,-41.93222,2.22,132,77
240,447.4,-22.494682,-41.932205,2.18,130,76
241,449.5,-22.494694,-41.93219,2.18,130,76
242,451.6,-22.494709,-41.932178,2.14,130,76
243,453.8,-22.494724,-41.932167,2.1,130,76
244,455.9,-22.494741,-41.932163,2.14,130,76
245,457.9,-22.494759,-41.932159,2.1,130,76
246,460.2,-22.494778,-41.932163,2.14,130,76
247,462.6,-22.494799,-41.932167,2.2,130,76
248,465,-22.494818,-41.932175,2.24,130,76
249,467.4,-22.494837,-41.932182,2.3,130,76
250,469.7,-22.494856,-41.93219,2.36,130,76
251,471.9,-22.494873,-41.932198,2.34,130,76
252,474,-22.49489,-41.932205,2.28,130,76
253,476,-22.494905,-41.932213,2.2,130,76
254,477.9,-22.494921,-41.932217,2.1,130,76
255,479,-22.49493,-41.932217,1.86,131,76
256,479.7,-22.494934,-41.932213,1.56,131,76
257,480.6,-22.494934,-41.932205,1.32,131,76
258,481.7,-22.494928,-41.932198,1.14,131,76
259,483.5,-22.494915,-41.93219,1.12,131,76
260,485.3,-22.4949,-41.932186,1.26,131,76
261,487.4,-22.494883,-41.932182,1.54,131,76
262,489.6,-22.494863,-41.932178,1.8,131,76
263,491.8,-22.494844,-41.932178,2.02,131,76
264,494,-22.494825,-41.932178,2.1,131,76
265,496.3,-22.494806,-41.932178,2.2,132,76
266,500.2,-22.494789,-41.932178,2.56,132,76
267,502.2,-22.494772,-41.932178,2.52,132,76
268,504,-22.494757,-41.932178,2.44,132,76
269,505.8,-22.494741,-41.932182,2.36,132,76
270,507.8,-22.494726,-41.93219,2.3,133,75
271,509.8,-22.494711,-41.932198,1.92,133,75
272,511.8,-22.494698,-41.932209,1.92,133,75
273,513.9,-22.494686,-41.932224,1.98,133,75
274,515.7,-22.494675,-41.932236,1.98,133,75
275,517.8,-22.494663,-41.932251,2,131,75
276,519.8,-22.494654,-41.932266,2,131,75
277,521.7,-22.494642,-41.932278,1.98,131,75
278,523.7,-22.494633,-41.932293,1.96,131,75
279,525.8,-22.494621,-41.932308,2.02,131,75
280,527.9,-22.49461,-41.932323,2.02,132,75
281,530,-22.494598,-41.932339,2.04,132,75
282,532.1,-22.494587,-41.932354,2.08,132,75
283,534.5,-22.494577,-41.932373,2.16,132,75
284,536.5,-22.494568,-41.932388,2.14,132,75
285,538.5,-22.494558,-41.932403,2.12,133,75
286,540.8,-22.494549,-41.932423,2.16,133,75
287,542.8,-22.494539,-41.932438,2.14,133,75
288,544.5,-22.49453,-41.932449,2,133,75
289,546.7,-22.494516,-41.932465,2.04,133,75
290,548.5,-22.494503,-41.932472,2,133,74
291,550.5,-22.494488,-41.93248,1.94,133,74
292,552.5,-22.494471,-41.93248,1.94,133,74
293,554.5,-22.494453,-41.932476,2,133,74
294,556.7,-22.494436,-41.932468,2,133,74
295,558.8,-22.494419,-41.932461000000004,2.06,132,74
296,561,-22.494404,-41.932449,2.1,132,74
297,563.2,-22.494389,-41.932438,2.14,132,74
298,565.6,-22.494373,-41.932423,2.22,132,74
299,567.8,-22.49436,-41.932407,2.22,132,74
300,570,-22.494349,-41.932392,2.24,132,74
301,571.8,-22.494341,-41.932377,2.16,132,74
302,574,-22.494335,-41.932358,2.16,132,74
303,576.5,-22.494335,-41.932335,2.18,132,74
304,578.5,-22.494337,-41.932316,2.14,132,74
305,580.7,-22.494343,-41.932297,2.14,132,75
306,583.3,-22.49435,-41.932274,2.3,132,75
307,585.6,-22.49436,-41.932255,2.32,132,75
308,587.9,-22.494369,-41.932236,2.28,132,75
309,590.3,-22.494379,-41.932217,2.36,132,75
310,592.9,-22.494387,-41.932194,2.44,133,75
311,595.1,-22.494394,-41.932175,2.36,133,75
312,596.9,-22.4944,-41.932159,2.26,133,75
313,599.4,-22.494404,-41.932137,2.3,133,75
314,601.5,-22.494408,-41.932117,2.24,133,75
315,603.6,-22.49441,-41.932098,2.14,134,75
316,605.6,-22.494411,-41.932079,2.1,134,75
317,607.7,-22.494411,-41.93206,2.16,134,75
318,609.8,-22.494411,-41.932041,2.08,134,75
319,611.8,-22.49441,-41.932022,2.06,134,75
320,613.9,-22.494408,-41.932003,2.06,134,75
321,616,-22.494406,-41.931984,2.08,134,75
322,618,-22.494404,-41.931965,2.06,134,75
323,620.1,-22.494402,-41.931946,2.06,134,75
324,622.2,-22.494398,-41.931927,2.08,134,75
325,624.3,-22.494394,-41.931908,2.08,133,75
326,630.2,-22.49439,-41.931888,2.84,133,75
327,632,-22.494385,-41.931873,2.8,133,75
328,634.1,-22.494379,-41.931854,2.8,133,75
329,636.4,-22.494371,-41.931835,2.84,133,75
330,638.4,-22.494362,-41.93182,2.82,134,75
331,640.3,-22.494354,-41.931805,2.02,134,75
332,642.6,-22.494345,-41.931786,2.12,134,75
333,644.6,-22.494335,-41.93177,2.1,134,75
334,646.7,-22.494324,-41.931755,2.06,134,75
335,648.7,-22.494314,-41.93174,2.06,134,75
336,650.7,-22.494305,-41.931725,2.08,134,75
337,652.8,-22.494293,-41.931709,2.04,134,75
338,654.8,-22.494284,-41.931694,2.04,134,75
339,656.9,-22.494272,-41.931679,2.04,134,75
340,658.7,-22.494261,-41.931667,2,135,75
341,660.9,-22.494249,-41.931652,2.04,135,75
342,663,-22.494238,-41.931637,2.04,135,75
343,665.1,-22.494226,-41.931622,2.06,135,75
344,667.2,-22.494215,-41.931606,2.06,135,75
345,669.5,-22.494202,-41.931591,2.16,135,75
346,671.6,-22.49419,-41.931576,2.14,135,75
347,673.8,-22.494177,-41.931561,2.16,135,75
348,676.1,-22.494164,-41.931545,2.2,135,75
349,678.2,-22.494152,-41.93153,2.2,135,75
350,680.3,-22.494141,-41.931515,2.16,135,75
351,682.7,-22.494131,-41.931496,2.22,135,75
352,684.7,-22.494122,-41.93148,2.18,135,75
353,686.9,-22.494114,-41.931461,2.16,135,75
354,688.9,-22.494104,-41.931446,2.14,135,75
355,691.2,-22.494095,-41.931427,2.18,135,75
356,693.2,-22.494085,-41.931412,2.1,135,75
357,695.3,-22.494074,-41.931396,2.12,135,75
358,697.6,-22.49406,-41.931381,2.14,135,75
359,699.6,-22.494047,-41.93137,2.14,135,75
360,701.8,-22.494034,-41.931354,2.12,135,75
361,704,-22.494019,-41.931343,2.16,135,75
362,706.2,-22.494003,-41.931332,2.18,135,75
363,708.5,-22.493986,-41.93132,2.18,135,75
364,710.6,-22.493969,-41.931316,2.2,135,75
365,712.6,-22.493952,-41.931312,2.16,135,76
366,714.9,-22.493933,-41.931309,2.18,135,76
367,716.9,-22.493915,-41.931312,2.14,135,76
368,719.1,-22.493898,-41.93132,2.12,135,76
369,721.1,-22.493883,-41.931328,2.1,135,76
370,723.2,-22.493868,-41.931339,2.12,135,76
371,725.4,-22.493853,-41.931351,2.1,135,76
372,727.4,-22.493839,-41.931362,2.1,135,76
373,729.6,-22.493826,-41.931377,2.1,135,76
374,731.6,-22.493812,-41.931389,2.1,135,76
375,733.9,-22.493799,-41.931404,2.14,135,76
376,736.2,-22.493786,-41.931419,2.16,135,76
377,738.4,-22.493772,-41.931435,2.2,135,76
378,740.7,-22.493759,-41.93145,2.22,135,76
379,742.9,-22.493746,-41.931465,2.26,135,76
380,744.9,-22.493732,-41.931477,2.2,136,76
381,747.1,-22.493717,-41.931488,2.18,136,76
382,749.3,-22.493702,-41.931499,2.18,136,76
383,751.3,-22.493685,-41.931503,2.12,136,76
384,753.3,-22.493668,-41.931503,2.08,136,76
385,755.5,-22.49365,-41.931496,2.12,135,76
386,759.2,-22.493635,-41.931488,2.42,135,76
387,761.3,-22.49362,-41.931477,2.4,135,76
388,763.8,-22.493605,-41.931461,2.5,135,76
389,765.8,-22.493595,-41.931446,2.5,135,76
390,767.4,-22.493586,-41.931435,2.38,135,76
391,769.2,-22.49358,-41.931419,2,135,76
392,770.6,-22.493576,-41.931408,1.86,135,76
393,772.3,-22.493572,-41.931393,1.7,135,76
394,773.7,-22.493568,-41.931381,1.58,135,76
395,775.1,-22.493563,-41.93137,1.54,133,76
396,776.2,-22.493557,-41.931362,1.4,133,76
397,777.8,-22.493549,-41.931351,1.44,133,76
398,779,-22.493542,-41.931343,1.34,133,76
399,780.4,-22.493532,-41.931335,1.34,133,76
400,781.5,-22.493524,-41.931332,1.28,133,75
401,782.7,-22.493517,-41.931324,1.3,133,75
402,783.8,-22.493511,-41.931316,1.2,133,75
403,785.1,-22.493504,-41.931309,1.22,133,75
404,786.6,-22.493496,-41.931297,1.24,133,75
405,787.9,-22.493488,-41.93129,1.28,133,75
406,789.1,-22.493481,-41.931282,1.28,133,75
407,790.4,-22.493473,-41.931274,1.32,133,75
408,791.7,-22.493465,-41.931267,1.32,133,75
409,792.9,-22.493458,-41.931259,1.26,133,75
410,794.2,-22.49345,-41.931251,1.26,133,73
411,795.4,-22.493443,-41.931244,1.26,133,73
412,796.7,-22.493435,-41.931236,1.26,133,73
413,797.5,-22.493429,-41.931232,1.16,133,73
414,798.8,-22.493422,-41.931225,1.18,133,73
415,800,-22.493414,-41.931217,1.16,132,63
416,801.1,-22.493408,-41.93121,1.14,132,63
417,802.4,-22.493401,-41.931202,1.14,132,63
418,803.5,-22.493395,-41.931194,1.2,132,63
419,804.8,-22.493391,-41.931183,1.2,132,63
420,805.8,-22.493387,-41.931175,1.16,131,53
421,807.2,-22.493383,-41.931164,1.22,131,53
422,808.5,-22.49338,-41.931152,1.22,131,53
423,809.9,-22.493376,-41.931141,1.28,131,53
424,811.2,-22.493372,-41.931129,1.28,131,53
425,812.5,-22.493364,-41.931122,1.34,132,53
426,813.6,-22.493359,-41.931114,1.28,132,53
427,815,-22.493349,-41.931107,1.3,132,53
428,816.3,-22.493341,-41.931099,1.28,132,53
429,817.7,-22.493332,-41.931091,1.3,132,53
430,819,-22.493324,-41.931084,1.3,129,54
431,820.2,-22.493317,-41.931076,1.32,129,54
432,821.5,-22.493309,-41.931068,1.3,129,54
433,822.7,-22.493301,-41.931061,1.28,129,54
434,824,-22.493294,-41.931053,1.26,129,54
435,825.2,-22.493286,-41.931046,1.24,127,53
436,826.5,-22.493278,-41.931038,1.26,127,53
437,827.7,-22.493269,-41.931034,1.24,127,53
438,829,-22.493261,-41.931026,1.26,127,53
439,829,-22.493254,-41.931023,1,127,53
