time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397339,-41.786617,0,118
5,0,-22.397339,-41.786617,0,118
6,1.5,-22.397331,-41.786606,0.242,118
7,3.5,-22.39732,-41.786591,0.496,118
8,5.4,-22.39731,-41.786575,0.67,118
9,7.7,-22.397299,-41.786556,0.856,118
10,9.9,-22.397289,-41.786537,1.986,119
11,12.2,-22.39728,-41.786518,2.142,119
12,14.3,-22.397272,-41.786499,2.166,119
13,16.4,-22.397264,-41.78648,2.214,119
14,18.6,-22.397257,-41.786461,2.174,119
15,20.7,-22.397249,-41.786442,2.156,122
16,22.9,-22.39724,-41.786423,2.156,122
17,25.1,-22.397232,-41.786404,2.154,122
18,27.3,-22.397222,-41.786385,2.174,122
19,29.8,-22.397215,-41.786362,2.246,122
20,32,-22.397205,-41.786343,2.264,126
21,34.6,-22.397196,-41.78632,2.334,126
22,37.3,-22.397184,-41.786297,2.444,126
23,39.5,-22.397175,-41.786278,2.444,126
24,42.1,-22.397165,-41.786255,2.46,126
25,44.8,-22.397154,-41.786232,2.548,129
26,47,-22.397144,-41.786213,2.478,129
27,49.3,-22.397133,-41.786194,2.41,129
28,51.6,-22.397123,-41.786175,2.41,129
29,53.9,-22.397112,-41.786156,2.362,129
30,56.2,-22.3971,-41.786137,2.294,131
31,58.6,-22.397089,-41.786117,2.316,131
32,61,-22.397076,-41.786098,2.34,131
33,63.4,-22.397064,-41.786079,2.362,131
34,65.8,-22.397051,-41.78606,2.386,131
35,68,-22.397037,-41.786045,2.352,134
36,70,-22.397026,-41.78603,2.288,134
37,72.2,-22.397013,-41.786015,2.228,134
38,74.2,-22.397001,-41.785999,2.164,134
39,76.2,-22.39699,-41.785984,2.076,134
40,78.2,-22.396978,-41.785969,2.048,135
41,80.3,-22.396967,-41.785953,2.048,135
42,82.6,-22.396955,-41.785934,2.084,135
43,84.6,-22.396944,-41.785919,2.084,135
44,86.6,-22.396933,-41.785904,2.084,135
45,88.7,-22.396921,-41.785889,2.084,137
46,91.1,-22.396908,-41.78587,2.172,137
47,93.3,-22.396894,-41.785854,2.136,137
48,95.4,-22.396881,-41.785839,2.162,137
49,98,-22.396866,-41.78582,2.278,137
50,100.3,-22.396851,-41.785805,2.336,138
51,102.8,-22.396833,-41.785789,2.338,138
52,105.1,-22.396818,-41.785774,2.368,138
53,107.6,-22.396801,-41.785759,2.432,138
54,109.9,-22.396786,-41.785744,2.374,138
55,112.1,-22.396772,-41.785728,2.344,139
56,114.4,-22.396757,-41.785713,2.312,139
57,116.5,-22.396744,-41.785698,2.282,139
58,118.7,-22.39673,-41.785683,2.22,139
59,121.2,-22.396717,-41.785664,2.25,139
60,123.3,-22.396704,-41.785648,2.25,140
61,125.7,-22.396692,-41.785629,2.256,140
62,128,-22.396681,-41.78561,2.292,140
63,130.3,-22.396669,-41.785591,2.326,140
64,132.6,-22.39666,-41.785572,2.28,140
65,135.1,-22.39665,-41.785549,2.364,141
66,137.3,-22.396643,-41.78553,2.324,141
67,139.9,-22.396633,-41.785507,2.372,141
68,142,-22.396625,-41.785488,2.334,141
69,144.6,-22.396616,-41.785465,2.404,141
70,146.7,-22.396608,-41.785446,2.316,143
71,148.9,-22.396599,-41.785427,2.334,143
72,151.6,-22.396587,-41.785404,2.352,143
73,153.9,-22.396576,-41.785385,2.392,143
74,156.3,-22.396564,-41.785366,2.344,143
75,158.6,-22.396553,-41.785347,2.382,144
76,161.1,-22.39654,-41.785328,2.428,144
77,163.1,-22.396528,-41.785313,2.298,144
78,165.6,-22.396515,-41.785294,2.322,144
79,168,-22.396502,-41.785274,2.346,144
80,170.5,-22.396488,-41.785255,2.372,145
81,172.6,-22.396475,-41.78524,2.312,145
82,175.1,-22.396461,-41.785221,2.4,145
83,177.6,-22.396448,-41.785202,2.4,145
84,179.7,-22.396435,-41.785187,2.34,145
85,182.3,-22.396419,-41.785168,2.366,146
86,184.5,-22.396406,-41.785152,2.366,146
87,187.1,-22.396391,-41.785133,2.394,146
88,189.2,-22.396378,-41.785118,2.334,146
89,191.4,-22.396364,-41.785103,2.334,146
90,193.7,-22.396349,-41.785088,2.278,147
91,196.2,-22.396336,-41.785068,2.338,147
92,198.3,-22.396322,-41.785053,2.25,147
93,200.6,-22.396307,-41.785038,2.28,147
94,203.1,-22.396294,-41.785019,2.34,147
95,205.6,-22.39628,-41.785,2.37,148
96,207.6,-22.396269,-41.784985,2.282,148
97,209.9,-22.396257,-41.784965,2.316,148
