time,distance,lat,lng,velocity_smooth,heartrate,cadence
0,0,-22.492479,-41.929958,0,106,0
5,0,-22.492479,-41.929958,0,106,0
6,0,-22.492479,-41.929958,0,106,0
7,0.8,-22.492485,-41.929962,0.114,106,0
8,2.6,-22.4925,-41.92997,0.325,106,0
9,4.3,-22.492514,-41.929977,0.478,106,0
10,6,-22.492527,-41.929985,1.2,100,82
11,7.7,-22.49254,-41.929993,1.54,100,82
12,9.1,-22.492552,-41.93,1.66,100,82
13,10.7,-22.492561,-41.930012,1.62,100,82
14,12.1,-22.492567,-41.930023,1.56,100,82
15,13.4,-22.492573,-41.930035,1.48,96,82
16,15,-22.492577,-41.93005,1.46,96,82
17,16.6,-22.492578,-41.930065,1.5,96,82
18,18.2,-22.492582,-41.93008,1.5,96,82
19,19.9,-22.492586,-41.930096,1.56,96,82
20,21.5,-22.49259,-41.930111,1.62,94,79
21,23.2,-22.492596,-41.930126,1.64,94,79
22,24.9,-22.492601,-41.930141,1.66,94,79
23,26.6,-22.492607,-41.930157,1.68,94,79
24,28,-22.492615,-41.930168,1.62,94,79
25,29.7,-22.49262,-41.930183,1.64,95,80
26,31.4,-22.492626,-41.930199,1.64,95,80
27,31.4,-22.492634,-41.93021,1.3,95,80
28,33.2,-22.492641,-41.930225,1.32,95,80
29,34.6,-22.492649,-41.930237,1.32,95,80
30,36.4,-22.492657,-41.930252,1.34,95,81
31,37.9,-22.492664,-41.930263,1.3,95,81
32,39.3,-22.492672,-41.930275,1.58,95,81
33,41.1,-22.49268,-41.93029,1.58,95,81
34,42.7,-22.492689,-41.930302,1.62,95,81
35,44.3,-22.492699000000002,-41.930313,1.58,94,79
36,45.7,-22.492706,-41.930325,1.56,94,79
37,47.6,-22.492716,-41.93034,1.66,94,79
38,49.2,-22.492725,-41.930351,1.62,94,79
39,50.9,-22.492737,-41.930363,1.64,94,79
40,52.5,-22.492746,-41.930374,1.64,95,79
41,54.1,-22.492756,-41.930386,1.68,95,79
42,56.1,-22.492767,-41.930401,1.7,95,79
43,57.4,-22.492777,-41.930408,1.64,95,79
44,59.2,-22.492788,-41.93042,1.66,95,79
45,60.9,-22.4928,-41.930431,1.68,95,79
46,62.5,-22.492809,-41.930443,1.68,95,79
47,64.2,-22.492821,-41.930454,1.62,95,79
48,65.8,-22.49283,-41.930466,1.68,95,79
49,67.5,-22.492842,-41.930477,1.66,95,79
50,69.4,-22.492851,-41.930492,1.7,98,79
51,71.3,-22.492861,-41.930508,1.76,98,79
52,73.2,-22.49287,-41.930523,1.8,98,79
53,74.8,-22.49288,-41.930534,1.8,98,79
54,76.7,-22.492889,-41.93055,1.84,98,79
55,78.4,-22.492901,-41.930561,1.8,99,79
56,80.4,-22.492912,-41.930576,1.82,99,79
57,82.2,-22.492924,-41.930588,1.8,99,79
58,84.1,-22.492937,-41.930599,1.86,99,79
59,86.1,-22.492948,-41.930614,1.88,99,79
60,88,-22.492962,-41.930626,1.92,100,79
61,90.1,-22.492975,-41.930641,1.94,100,79
62,91.8,-22.492987,-41.930653,1.92,100,79
63,94,-22.493,-41.930668,1.98,100,79
64,95.7,-22.493011,-41.930679,1.92,100,79
65,97.8,-22.493023,-41.930695,1.96,100,84
66,99.9,-22.493036,-41.93071,1.96,100,84
67,101.7,-22.493048,-41.930721,1.98,100,84
68,103.8,-22.493061,-41.930736,1.96,100,84
69,105.8,-22.493072,-41.930752,2.02,100,84
70,107.7,-22.493086,-41.930763,1.98,100,79
71,109.7,-22.493097,-41.930778,1.96,100,79
72,111.5,-22.493109,-41.93079,1.96,100,79
73,113.6,-22.493122,-41.930805,1.96,100,79
74,115.5,-22.493135,-41.930817,1.94,100,79
75,117.4,-22.493149,-41.930828,1.94,101,79
76,119.3,-22.493162,-41.93084,1.92,101,79
77,121.2,-22.493175,-41.930851,1.94,101,79
78,123.1,-22.493189,-41.930862,1.9,101,79
79,125,-22.493202,-41.930874,1.9,101,79
80,126.7,-22.493214,-41.930885,1.86,100,79
81,128.8,-22.493225,-41.930901,1.9,100,79
82,130.6,-22.493238,-41.930912,1.88,100,79
83,132.5,-22.493252,-41.930923,1.88,100,79
84,134.4,-22.493265,-41.930935,1.88,100,79
85,136.1,-22.493278,-41.930943,1.88,103,79
86,137.8,-22.49329,-41.930954,1.8,103,79
87,139.7,-22.493303,-41.930965,1.82,103,79
88,141.6,-22.493317,-41.930977,1.82,103,79
89,143.4,-22.493328,-41.930988,1.8,103,79
90,145.1,-22.493339,-41.931,1.8,103,78
91,146.8,-22.493351,-41.931011,1.8,103,78
92,148.6,-22.493362,-41.931023,1.78,103,78
93,150.3,-22.493374,-41.931034,1.74,103,78
94,152,-22.493385,-41.931046,1.72,103,78
95,154,-22.493397,-41.931061,1.78,103,78
96,155.8,-22.493408,-41.931072,1.8,103,78
97,157.5,-22.49342,-41.931084,1.78,103,78
98,159.1,-22.493429,-41.931095,1.76,103,78
99,161.1,-22.493441,-41.93111,1.82,103,78
100,162.7,-22.49345,-41.931122,1.74,103,78
101,164.6,-22.49346,-41.931137,1.76,103,78
102,166.2,-22.493469,-41.931148,1.74,103,78
103,168.1,-22.493479,-41.931164,1.8,103,78
104,169.6,-22.493488,-41.931175,1.7,103,78
105,171.2,-22.493498,-41.931187,1.7,104,78
106,173.3,-22.493509,-41.931202,1.74,104,78
107,174.8,-22.493519,-41.931213,1.72,104,78
108,176.6,-22.49353,-41.931225,1.7,104,78
109,178.1,-22.49354,-41.931236,1.7,104,78
110,179.9,-22.493551,-41.931248,1.74,105,77
111,181.6,-22.493563,-41.931259,1.66,105,77
