time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397394,-41.78677,0,118
1,0,-22.397394,-41.78677,0,118
2,0.4,-22.397396,-41.786766,0.2,118
3,1.6,-22.397394,-41.786755,0.533,118
4,2.5,-22.39739,-41.786747,0.625,118
5,3.4,-22.397386,-41.786739,0.68,118
6,4.4,-22.397381,-41.786732,0.88,118
7,5.4,-22.397375,-41.786724,1,118
8,7.1,-22.397369,-41.786709,1.1,118
9,8.6,-22.397362,-41.786697,1.22,118
10,10.3,-22.397356,-41.786682,1.38,137
11,12.1,-22.397348,-41.786667,1.54,137
12,13.9,-22.397341,-41.786652,1.7,137
13,15.7,-22.397331,-41.786636,1.72,137
14,17.5,-22.397324,-41.786621,1.78,137
15,19.4,-22.397314,-41.786606,1.82,132
16,21.3,-22.397305,-41.786591,1.84,132
17,23.2,-22.397295,-41.786575,1.86,132
18,25.1,-22.397285,-41.78656,1.88,132
19,26.7,-22.397276,-41.786549,1.84,132
20,28.6,-22.397266,-41.786533,1.84,102
21,30.2,-22.397257,-41.786522,1.78,102
22,31.6,-22.397249,-41.78651,1.68,102
23,33.4,-22.397242,-41.786495,1.66,102
24,35.3,-22.397232,-41.78648,1.72,102
25,36.7,-22.397224,-41.786468,1.62,95
26,38.6,-22.397215,-41.786453,1.68,95
27,40.2,-22.397205,-41.786442,1.72,95
28,42,-22.397194,-41.78643,1.72,95
29,43.7,-22.397182,-41.786419,1.68,95
30,45.4,-22.397171,-41.786407,1.74,94
31,47,-22.397161,-41.786396,1.68,94
32,48.9,-22.397152,-41.786381,1.74,94
33,50.7,-22.397144,-41.786365,1.74,94
34,52.7,-22.397139,-41.786346,1.8,94
35,54.8,-22.397133,-41.786327,1.88,95
36,56.9,-22.397127,-41.786308,1.98,95
37,58.9,-22.397121,-41.786289,2,95
38,60.7,-22.397114,-41.786274,2,95
39,62.4,-22.397108,-41.786259,1.94,95
40,64.2,-22.3971,-41.786243,1.88,98
41,66,-22.397093,-41.786228,1.82,98
42,68,-22.397087,-41.786209,1.82,98
43,69.8,-22.397079,-41.786194,1.82,98
44,71.6,-22.397072,-41.786179,1.84,98
45,73.7,-22.397064,-41.786159,1.9,100
46,75.6,-22.397055,-41.786144,1.92,100
47,77.5,-22.397045,-41.786129,1.9,100
48,79.4,-22.397036,-41.786114,1.92,100
49,81.3,-22.397026,-41.786098,1.94,100
50,83.3,-22.397015,-41.786083,1.92,102
51,85.3,-22.397003,-41.786068,1.94,102
52,87.2,-22.39699,-41.786056,1.94,102
53,89,-22.396978,-41.786045,1.92,102
54,90.9,-22.396965,-41.786034,1.92,102
55,92.8,-22.396952,-41.786022,1.9,102
56,94.9,-22.396938,-41.786007,1.92,102
57,96.8,-22.396925,-41.785995,1.92,102
58,98.8,-22.396913,-41.78598,1.96,102
59,100.8,-22.396902,-41.785965,1.98,102
60,102.6,-22.396891,-41.785953,1.96,101
61,104.6,-22.396879,-41.785938,1.94,101
62,106.5,-22.39687,-41.785923,1.94,101
63,108.1,-22.39686,-41.785912,1.86,101
64,110.1,-22.396849,-41.785896,1.86,101
65,111.7,-22.396839,-41.785885,1.82,102
66,113.4,-22.396828,-41.785873,1.76,102
67,115.3,-22.396814,-41.785862,1.76,102
68,117.2,-22.396801,-41.785851,1.82,102
69,119.4,-22.396788,-41.785835,1.86,102
70,121.4,-22.396772,-41.785824,1.94,100
71,123.5,-22.396757,-41.785812,2.02,100
72,125.6,-22.396742,-41.785801,2.06,100
73,127.5,-22.396728,-41.785789,2.06,100
74,129.6,-22.396715,-41.785774,2.04,100
75,131.4,-22.396704,-41.785763,2,103
76,133.2,-22.39669,-41.785751,1.94,103
77,135.1,-22.396681,-41.785736,1.9,103
78,136.9,-22.396669,-41.785725,1.88,103
79,138.5,-22.39666,-41.785713,1.78,103
80,140,-22.39665,-41.785702,1.72,102
81,141.9,-22.396641,-41.785686,1.74,102
82,143.4,-22.396633,-41.785675,1.66,102
83,145.2,-22.396625,-41.78566,1.66,102
84,146.6,-22.396618,-41.785648,1.62,102
85,148.3,-22.396612,-41.785633,1.66,103
86,150.4,-22.396605,-41.785614,1.7,103
87,152.3,-22.396595,-41.785599,1.78,103
88,154.1,-22.396587,-41.785583,1.78,103
89,156.4,-22.396578,-41.785564,1.96,103
90,158.6,-22.396568,-41.785545,2.06,104
91,160.7,-22.396561,-41.785526,2.06,104
92,162.9,-22.396551,-41.785507,2.12,104
93,165,-22.396545,-41.785488,2.18,104
94,167.1,-22.396538,-41.785469,2.14,104
95,168.8,-22.396532,-41.785454,2.04,106
96,171,-22.396524,-41.785435,2.06,106
97,172.7,-22.396519,-41.785419,1.96,106
98,174.8,-22.396511,-41.7854,1.96,106
99,176.5,-22.396505,-41.785385,1.88,106
100,178.3,-22.396498,-41.78537,1.9,105
101,180.2,-22.396488,-41.785355,1.84,105
102,182,-22.39648,-41.785339,1.86,105
103,183.9,-22.396471,-41.785324,1.82,105
104,185.6,-22.396463,-41.785309,1.82,105
105,187.4,-22.396456,-41.785294,1.82,106
106,189.3,-22.396446,-41.785278,1.82,106
107,190.9,-22.396437,-41.785267,1.78,106
108,192.8,-22.396427,-41.785252,1.78,106
109,195,-22.396418,-41.785233,1.88,106
