time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397274,-41.786552,0,120
5,0,-22.397274,-41.786552,0,120
6,0,-22.397274,-41.786552,0,120
7,2.8,-22.397268,-41.786526,0.4,120
8,7.4,-22.397253,-41.786484,0.925,120
9,11.6,-22.39724,-41.786446,1.289,120
10,15.9,-22.397224,-41.786407,3.18,125
11,19.9,-22.397207,-41.786373,3.98,125
12,24,-22.397188,-41.786339,4.24,125
13,27.8,-22.397169,-41.786308,4.08,125
14,31.3,-22.39715,-41.786282,3.94,125
15,34.8,-22.397131,-41.786255,3.78,128
16,38.2,-22.397112,-41.786228,3.66,128
17,41.7,-22.397093,-41.786201,3.54,128
18,44.7,-22.397076,-41.786179,3.38,128
19,48.1,-22.397058,-41.786152,3.36,128
20,51.4,-22.397041,-41.786125,3.32,132
21,54.8,-22.397024,-41.786098,3.32,132
22,57.8,-22.397007,-41.786076,3.22,132
23,61.2,-22.39699,-41.786049,3.3,132
24,64.4,-22.396975,-41.786022,3.26,132
25,67.4,-22.396957,-41.785999,3.2,135
26,70.8,-22.39694,-41.785973,3.2,135
27,74.1,-22.396923,-41.785946,3.26,135
28,77.6,-22.396904,-41.785919,3.28,135
29,80.6,-22.396887,-41.785896,3.24,135
30,84.1,-22.396868,-41.78587,3.34,139
31,87.4,-22.396847,-41.785847,3.32,139
32,91,-22.396826,-41.78582,3.38,139
33,94.1,-22.396807,-41.785797,3.3,139
34,97.8,-22.396786,-41.78577,3.44,139
35,101.1,-22.396765,-41.785748,3.4,143
36,104.4,-22.396744,-41.785725,3.4,143
37,107.5,-22.396725,-41.785702,3.3,143
38,111,-22.396706,-41.785675,3.38,143
39,114.2,-22.396687,-41.785652,3.28,143
40,117.3,-22.396667,-41.785629,3.24,145
41,120.5,-22.396648,-41.785606,3.22,145
42,124,-22.396629,-41.78558,3.3,145
43,127.3,-22.396612,-41.785553,3.26,145
44,130.5,-22.396593,-41.78553,3.26,145
45,133.8,-22.396576,-41.785503,3.3,147
46,136.9,-22.396559,-41.78548,3.28,147
47,140.3,-22.39654,-41.785454,3.26,147
48,143.2,-22.396524,-41.785431,3.18,147
49,146.3,-22.396507,-41.785408,3.16,147
50,149.5,-22.396492,-41.785381,3.14,149
51,152.7,-22.396477,-41.785355,3.16,149
52,155.6,-22.396461,-41.785332,3.06,149
53,158.9,-22.396446,-41.785305,3.14,149
54,162,-22.396433,-41.785278,3.14,149
55,164.9,-22.396418,-41.785255,3.08,151
56,168.2,-22.3964,-41.785229,3.1,151
57,171.1,-22.396385,-41.785206,3.1,151
