time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397322,-41.786499,0,96
4,0,-22.397322,-41.786499,0,96
5,0.6,-22.397316,-41.786499,0.12,96
6,2.7,-22.39731,-41.78648,0.45,96
7,4,-22.397305,-41.786468,0.571,96
8,5.3,-22.397301,-41.786457,0.663,96
9,6.5,-22.397297,-41.786446,1.3,96
10,7.8,-22.397293,-41.786434,1.44,95
11,8.5,-22.397287,-41.78643,1.16,95
12,9.9,-22.397278,-41.786423,1.18,95
13,11.6,-22.397266,-41.786411,1.26,95
14,13.1,-22.397255,-41.786404,1.32,95
15,15.1,-22.397243,-41.786388,1.46,95
16,17.1,-22.397232,-41.786373,1.72,95
17,19.4,-22.397222,-41.786354,1.9,95
18,21.6,-22.397213,-41.786335,2,95
19,23.8,-22.397203,-41.786316,2.14,95
20,26,-22.397194,-41.786297,2.18,95
21,28.3,-22.397184,-41.786278,2.24,95
22,30.9,-22.397175,-41.786255,2.3,95
23,32.7,-22.397165,-41.78624,2.22,95
24,34.9,-22.397158,-41.78622,2.22,95
25,37.1,-22.397148,-41.786201,2.22,95
26,39,-22.397139,-41.786186,2.14,95
27,40.8,-22.397131,-41.786171,1.98,95
28,42.7,-22.397121,-41.786156,2,95
29,44.6,-22.397112,-41.78614,1.94,95
30,46.5,-22.397102,-41.786125,1.88,95
31,48,-22.397093,-41.786114,1.8,95
32,49.9,-22.397083,-41.786098,1.82,95
33,52,-22.397072,-41.786083,1.86,95
34,53.9,-22.397062,-41.786068,1.86,95
35,55.6,-22.397051,-41.786056,1.82,94
36,57.5,-22.397041,-41.786041,1.9,94
37,59.2,-22.39703,-41.78603,1.86,94
38,61,-22.397018,-41.786018,1.8,94
39,62.7,-22.397007,-41.786007,1.76,94
40,64.4,-22.396995,-41.785995,1.76,95
41,66.2,-22.396984,-41.785984,1.74,95
42,67.9,-22.396973,-41.785973,1.74,95
43,69.6,-22.396961,-41.785961,1.72,95
44,71.3,-22.39695,-41.78595,1.72,95
45,73.4,-22.396938,-41.785934,1.8,95
46,75.3,-22.396929,-41.785919,1.82,95
47,77,-22.396917,-41.785908,1.82,95
48,78.9,-22.396908,-41.785892,1.86,95
49,80.6,-22.396896,-41.785881,1.86,95
50,82.6,-22.396885,-41.785866,1.84,94
51,84.4,-22.396873,-41.785854,1.82,94
52,86.1,-22.396862,-41.785843,1.82,94
53,87.7,-22.396852,-41.785831,1.76,94
54,89.4,-22.396841,-41.78582,1.76,94
55,91.2,-22.39683,-41.785809,1.72,95
56,92.7,-22.396818,-41.785801,1.66,95
57,94.6,-22.396805,-41.785789,1.7,95
58,96.6,-22.396793,-41.785774,1.78,95
59,98.3,-22.396782,-41.785763,1.78,95
60,100.5,-22.396769,-41.785748,1.86,98
61,102.2,-22.396757,-41.785736,1.9,98
62,104.3,-22.396744,-41.785721,1.94,98
63,106.1,-22.396732,-41.785709,1.9,98
64,108.2,-22.396719,-41.785694,1.98,98
65,109.8,-22.396709,-41.785683,1.86,98
66,111.8,-22.396698,-41.785667,1.92,98
67,113.4,-22.396688,-41.785656,1.82,98
68,115.2,-22.396681,-41.785641,1.82,98
69,117.1,-22.396671,-41.785625,1.78,98
70,118.9,-22.396664,-41.78561,1.82,98
71,120.7,-22.396656,-41.785595,1.78,98
72,122.5,-22.396648,-41.78558,1.82,98
73,124.3,-22.396639,-41.785564,1.82,98
74,126.5,-22.396631,-41.785545,1.88,98
75,128.4,-22.396622,-41.78553,1.9,99
76,130.5,-22.396614,-41.785511,1.96,99
77,132.4,-22.396605,-41.785496,1.98,99
78,134.2,-22.396597,-41.78548,1.98,99
79,136.4,-22.396587,-41.785461,1.98,99
80,138.1,-22.396582,-41.785446,1.94,99
81,140.3,-22.396574,-41.785427,1.96,99
82,142,-22.396566,-41.785412,1.92,99
83,143.7,-22.396561,-41.785397,1.9,99
84,145.9,-22.396553,-41.785377,1.9,99
85,147.6,-22.396545,-41.785362,1.9,102
86,149.8,-22.396538,-41.785343,1.9,102
87,151.6,-22.39653,-41.785328,1.92,102
88,153.8,-22.396521,-41.785309,2.02,102
89,155.6,-22.396513,-41.785294,1.94,102
90,157.8,-22.396503,-41.785274,2.04,102
91,159.7,-22.396494,-41.785259,1.98,102
92,161.6,-22.396484,-41.785244,2,102
93,163.5,-22.396475,-41.785229,1.94,102
94,165.7,-22.396465,-41.78521,2.02,102
95,167.6,-22.396456,-41.785194,1.96,102
96,169.5,-22.396446,-41.785179,1.96,102
97,171.4,-22.396437,-41.785164,1.96,102
98,173.4,-22.396425,-41.785149,1.98,102
99,175.2,-22.396414,-41.785137,1.9,102
100,177.1,-22.396404,-41.785122,1.9,103
101,178.8,-22.396393,-41.78511,1.86,103
102,180.8,-22.396381,-41.785095,1.88,103
103,182.7,-22.396372,-41.78508,1.86,103
104,184.4,-22.39636,-41.785068,1.84,103
105,186.3,-22.396351,-41.785053,1.84,100
106,188.1,-22.396339,-41.785042,1.86,100
107,189.9,-22.39633,-41.785026,1.82,100
108,192,-22.396318,-41.785011,1.86,100
109,193.9,-22.396309,-41.784996,1.9,100
110,195.6,-22.396297,-41.784985,1.86,103
111,197.5,-22.396288,-41.784969,1.88,103
112,199.4,-22.396278,-41.784954,1.9,103
113,201.3,-22.396269,-41.784939,1.86,103
114,202.9,-22.396259,-41.784927,1.8,103
115,204.8,-22.39625,-41.784912,1.84,104
116,206.6,-22.39624,-41.784897,1.82,104
117,208.5,-22.396231,-41.784882,1.82,104
118,210.3,-22.396223,-41.784866,1.8,104
119,212.2,-22.396214,-41.784851,1.86,104
120,214.1,-22.396204,-41.784836,1.86,103
121,215.9,-22.396196,-41.784821,1.86,103
122,217.7,-22.396189,-41.784805,1.84,103
123,219.5,-22.396181,-41.78479,1.84,103
124,221.3,-22.396173,-41.784775,1.82,103
125,223.3,-22.396168,-41.784756,1.84,101
126,225,-22.396162,-41.78474,1.82,101
127,227.1,-22.396154,-41.784721,1.88,101
128,229.3,-22.396147,-41.784702,1.96,101
129,231.2,-22.396137,-41.784687,1.98,101
130,233.4,-22.396128,-41.784668,2.02,104
131,235.3,-22.396118,-41.784653,2.06,104
132,237.5,-22.396109,-41.784634,2.08,104
133,239.4,-22.396099,-41.784618,2.02,104
134,241.8,-22.396088,-41.784599,2.12,104
135,243.6,-22.396078,-41.784584,2.04,104
136,245.7,-22.396067,-41.784569,2.08,104
