time,distance,lat,lng,velocity_smooth,heartrate
0,0,-22.397385,-41.786629,0,124
5,0,-22.397385,-41.786629,0,124
6,0,-22.397385,-41.786629,0,124
7,0.4,-22.397388,-41.786629,0.057,124
8,2.9,-22.397383,-41.786606,0.363,124
9,4.4,-22.397381,-41.786591,0.489,124
10,6.1,-22.397375,-41.786575,1.22,125
11,8.2,-22.397369,-41.786556,1.64,125
12,10.1,-22.39736,-41.786541,1.94,125
13,12.1,-22.397348,-41.786526,1.84,125
14,14,-22.397339,-41.78651,1.92,125
15,16,-22.397327,-41.786495,1.98,124
16,17.9,-22.397318,-41.78648,1.94,124
17,19.7,-22.39731,-41.786465,1.92,124
18,21.6,-22.397301,-41.786449,1.9,124
19,23,-22.397293,-41.786438,1.8,124
20,24.7,-22.397287,-41.786423,1.74,125
21,26.5,-22.39728,-41.786407,1.72,125
22,28.7,-22.397272,-41.786388,1.8,125
23,30.4,-22.397264,-41.786373,1.76,125
24,32.6,-22.397257,-41.786354,1.92,125
25,34.7,-22.397249,-41.786335,2,126
26,36.6,-22.39724,-41.78632,2.02,126
27,38.8,-22.397232,-41.786301,2.02,126
28,41,-22.397222,-41.786282,2.12,126
29,43,-22.397211,-41.786266,2.08,126
30,44.9,-22.397201,-41.786251,2.04,127
31,46.6,-22.39719,-41.78624,2,127
32,48.5,-22.397181,-41.786224,1.94,127
33,50.5,-22.397169,-41.786209,1.9,127
34,52.6,-22.397158,-41.786194,1.92,127
35,54.5,-22.397148,-41.786179,1.92,129
36,56.5,-22.397137,-41.786163,1.98,129
37,58.5,-22.397125,-41.786148,2,129
38,60.5,-22.397114,-41.786133,2,129
39,62.7,-22.3971,-41.786117,2.02,129
40,64.7,-22.397089,-41.786102,2.04,130
41,66.8,-22.397074,-41.786091,2.06,130
42,68.9,-22.39706,-41.786076,2.08,130
43,71.1,-22.397047,-41.78606,2.12,130
44,73.2,-22.397034,-41.786045,2.1,130
45,75.4,-22.39702,-41.78603,2.14,131
46,77.3,-22.397007,-41.786018,2.1,131
47,79.3,-22.396995,-41.786003,2.08,131
48,81.2,-22.396982,-41.785992,2.02,131
49,83.2,-22.396971,-41.785976,2,131
50,85.1,-22.396957,-41.785965,1.94,132
51,87.1,-22.396946,-41.78595,1.96,132
52,89.2,-22.396934,-41.785934,1.98,132
53,91.2,-22.396923,-41.785919,2,132
54,92.9,-22.396912,-41.785908,1.94,132
55,94.9,-22.3969,-41.785892,1.96,132
56,96.7,-22.396889,-41.785881,1.92,132
57,98.6,-22.396875,-41.78587,1.88,132
58,100.4,-22.396862,-41.785858,1.84,132
59,102.3,-22.396849,-41.785847,1.88,132
60,104.2,-22.396835,-41.785835,1.86,132
61,106.4,-22.396822,-41.78582,1.94,132
62,108.5,-22.396807,-41.785809,1.98,132
63,110.6,-22.396793,-41.785793,2.04,132
64,112.7,-22.396778,-41.785782,2.08,132
65,114.8,-22.396765,-41.785767,2.12,132
66,117,-22.396751,-41.785751,2.12,132
67,118.9,-22.396738,-41.78574,2.08,132
68,121.1,-22.396725,-41.785725,2.1,132
69,123,-22.396711,-41.785713,2.06,132
70,125,-22.3967,-41.785698,2.04,133
71,127.1,-22.396687,-41.785683,2.02,133
72,129.6,-22.396673,-41.785664,2.14,133
73,131.6,-22.396662,-41.785648,2.1,133
74,133.9,-22.39665,-41.785629,2.18,133
75,136.2,-22.396641,-41.78561,2.24,135
76,138.8,-22.396631,-41.785587,2.34,135
77,140.9,-22.396624,-41.785568,2.26,135
78,143,-22.396616,-41.785549,2.28,135
79,145.1,-22.39661,-41.78553,2.24,135
